Year,Mineral,Total_Minerals_Exported,Scenario
2050,Lithium,43678.537817886005,Decreasing Batt Cap - Benchmark Chemistry
2050,Manganese,25099.54890168855,Decreasing Batt Cap - Benchmark Chemistry
2050,Nickel,234174.34435680692,Decreasing Batt Cap - Benchmark Chemistry
2050,Cobalt,30307.645814345462,Decreasing Batt Cap - High LFP Chemistry
2050,Copper,241216.16084062934,Decreasing Batt Cap - High LFP Chemistry
2050,Graphite,472520.22626287385,Decreasing Batt Cap - High LFP Chemistry
2050,Lithium,43047.64793409925,Decreasing Batt Cap - High LFP Chemistry
2050,Manganese,18767.849147971847,Decreasing Batt Cap - High LFP Chemistry
2050,Nickel,174917.7450337698,Decreasing Batt Cap - High LFP Chemistry
2050,Cobalt,74277.83960609272,Increasing Batt Cap - Benchmark Chemistry
2050,Copper,405252.4012328207,Increasing Batt Cap - Benchmark Chemistry
2050,Graphite,843965.5108328604,Increasing Batt Cap - Benchmark Chemistry
2050,Lithium,79567.93069236093,Increasing Batt Cap - Benchmark Chemistry
2050,Manganese,46100.876869400294,Increasing Batt Cap - Benchmark Chemistry
2050,Nickel,430267.92804982606,Increasing Batt Cap - Benchmark Chemistry
2050,Cobalt,54855.583437330766,Increasing Batt Cap - High LFP Chemistry
2050,Copper,437304.11050277523,Increasing Batt Cap - High LFP Chemistry
2050,Graphite,856893.1360658264,Increasing Batt Cap - High LFP Chemistry
2050,Lithium,78055.71748133062,Increasing Batt Cap - High LFP Chemistry
2050,Manganese,34077.68416093532,Increasing Batt Cap - High LFP Chemistry
2050,Nickel,317698.8084871076,Increasing Batt Cap - High LFP Chemistry
