"Year","State_Province","Add_LIB_proj_tonnes","Add_LIB_15_tonnes","Tonnes_Prod_proj_down","Tonnes_Prod_15_down","Tonnes_Prod_proj_mid","Tonnes_Prod_15_mid","Recycle_Batt_Proj","Recycle_Batt_15","Cumulative_black_mass_cap","Cumulative_refining_cap"
2034,"KS",47979.8391936197,34267.8651383811,0,0,114343.872759694,78891.8572882227,2384.92796491964,2324.08817026197,0,0
2034,"KY",72985.8115876078,52389.5131195612,271024.555812972,230402.452470767,99098.0230584014,68372.9429831264,3400.28649972299,3312.01265464471,270,270
2034,"LA",71728.8504449212,51734.6468575253,0,0,0,0,3303.66532697318,3223.7334624482,0,0
2034,"MA",133163.166265241,93821.2299146275,52317.248905441,44475.757623436,0,0,7468.22377439786,7314.83073982003,30000,0
2034,"MB",17444.1292106559,10547.3212639003,0,0,0,0,361.080014066867,333.505646018205,0,0
2034,"MD",114078.688406493,80986.0764786362,0,0,762.292485064626,525.945715254818,6625.33134513427,6485.98604370303,0,0
2034,"ME",24757.3657032384,17300.2113003086,0,0,0,0,1167.7787985362,1138.22912496792,0,0
2034,"MI",160440.018490116,114506.10062486,966188.277022941,821372.616613419,615665.525562445,424780.056925554,8122.81414166449,7940.15201976858,22680,0
2034,"MN",106562.759469294,74875.5016037617,0,0,0,0,5220.51116930785,5094.09003210782,0,0
2034,"MO",103289.445962162,73507.1555563953,0,0,762.292485064626,525.945715254818,5007.93631637156,4884.50228631457,0,206085.3314
2034,"MS",46516.8889342021,33353.920582392,0,0,80040.7109317858,55224.3001017559,2063.80756302119,2005.82148788185,0,0
2034,"MT",18112.9396184775,12929.193322943,0,0,0,0,882.982149546547,859.921281700293,0,0
2034,"MX",7624.80818711623,7624.80818711623,41604.6467256756,35368.7975284073,0,0,8278.70005294833,6921.8227581558,0,0
2034,"NB",11158.7618208009,6789.71631841117,0,0,0,0,231.159114666256,212.477209135064,0,0
2034,"NC",187059.346264051,134137.042926659,326465.719335415,277533.901520051,118155.335185017,81521.5858644968,9461.98616419554,9238.68326201511,38000,28504.625929
2034,"ND",16662.359951866,11529.5636643716,0,0,0,0,603.588312707706,583.755286240878,0,0
2034,"NE",35694.6218095704,25168.2886260315,0,0,0,0,1602.61034221517,1559.06421735131,0,0
2034,"NH",27404.5218279711,19076.3975493317,47.5481676864864,40.4214828896083,0,0,1292.80983603994,1258.74472426144,0,0
2034,"NJ",167070.475739378,118697.188829868,0,0,0,0,10266.6348388986,10067.8622733225,500,500
2034,"NL",6722.87031551543,4053.24926362359,0,0,0,0,124.17224655125,113.115979170361,0,0
2034,"NM",34924.6460389252,24926.3367685437,0,0,0,0,1769.03339699647,1725.91124446356,0,0
2034,"NS",12214.9009298796,7496.44696461291,0,0,0,0,273.141136745604,253.319820991622,0,0
2034,"NT",480.713569699285,285.59703050747,0,0,0,0,6.3080700016351,5.35651397139409,0,0
2034,"NU",21.0608100113509,21.0608100113509,0,0,0,0,0,0,0,0
2034,"NV",62961.5090355607,44605.5396505179,784544.766827025,666954.467678537,39448.6361020944,27217.6907644368,3689.58345927951,3614.59075194138,216075,216075
2034,"NY",284944.618369167,209801.216635588,154531.544981081,131369.819391227,2096.30433392772,1446.35071695075,17203.1514500896,16918.6437472529,10120,120
2034,"OH",195841.991439548,139913.528372641,438536.750572464,372807.336690858,312539.918876497,215637.743254475,9680.50794314853,9443.99364451818,17600,54005.69026
2034,"OK",77952.8206645793,54396.679452065,0,0,0,0,3421.00219295502,3332.99178543143,45359,0
2034,"ON",193507.587540094,118309.233403448,335885.133272487,285541.50092531,672723.118069533,464147.093712377,7192.06511680191,6885.42159052835,68000,32500
2034,"OR",79149.5061171916,56168.5465514741,0,0,0,0,5848.28856490521,5737.81035825078,0,0
2034,"PA",199782.00898839,145035.439006384,0,0,266.802369772619,184.081000339186,11170.9213546519,10906.9718442339,15000,20000
