Year,Scenario,Mineral,Recycling Scenario,Tonne
2041,Decreasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,10281.19136869338
2041,Decreasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,42057.87552837018
2041,Decreasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,103310.87103515181
2041,Decreasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,7377.624510260647
2041,Decreasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,18361.111570352976
2041,Decreasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,42689.56286941758
2041,Decreasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,106257.10402256632
2041,Decreasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,86067.15353179579
2041,Decreasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,214246.54013964545
2041,Decreasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,8071.237230313014
2041,Decreasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,20089.214912792446
2041,Decreasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3777.4139561560905
2041,Decreasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,9399.416336965602
2041,Decreasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,38242.293271843344
2041,Decreasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,95180.03666844824
2041,Increasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5974.546237231178
2041,Increasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,24022.41749866131
2041,Increasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,33064.770698762906
2041,Increasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,132980.79721121272
2041,Increasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,67273.62526159272
2041,Increasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,270618.96876837837
2041,Increasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6337.654106066858
2041,Increasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,25487.27962184772
2041,Increasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3166.201114837055
2041,Increasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,12726.21535174438
2041,Increasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,31266.321825182542
2041,Increasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,125727.99314320633
2041,Increasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5357.937108955936
2041,Increasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,21858.501580574964
2041,Increasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,33339.95092920676
2041,Increasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,136057.96361592543
2041,Increasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,66551.00363216948
2041,Increasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,271645.985063447
2041,Increasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6197.422786023825
2041,Increasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,25289.374779345675
2041,Increasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2815.3677020564846
2041,Increasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,11481.147830460513
2041,Increasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,27998.978791244175
2041,Increasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,114238.72471353236
2042,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,7885.713400560153
2042,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,22223.448255762316
2042,Decreasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,41705.16793053723
2042,Decreasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,117547.1517951317
2042,Decreasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,85509.13928385262
2042,Decreasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,241035.02339050587
2042,Decreasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,8091.971154031651
2042,Decreasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,22806.725332690927
2042,Decreasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,4240.059117036087
2042,Decreasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,11947.362963914977
2042,Decreasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,41192.555057417376
2042,Decreasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,116094.05043349428
2042,Decreasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,6969.93881266713
2042,Decreasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,19978.815900904232
2042,Decreasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,42113.68059322785
2042,Decreasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,120733.99389924835
2042,Decreasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,84438.87107229818
2042,Decreasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,242099.64011013653
2042,Decreasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7884.002938272231
2042,Decreasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,22601.50578487758
2042,Decreasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3716.576665087411
2042,Decreasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,10651.284511660346
2042,Decreasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,36349.72210657345
2042,Decreasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,104199.45714622628
2042,Increasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5891.123633165645
2042,Increasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,27997.589572818775
2042,Increasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,32670.805407563428
2042,Increasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,155311.17555750403
2042,Increasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,66554.05697182257
2042,Increasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,316456.52659463405
2042,Increasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6267.868953010393
2042,Increasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,29794.240115384135
2042,Increasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3239.8876264989003
2042,Increasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,15392.307080379704
2042,Increasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,31050.64263329196
2042,Increasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,147584.59626034088
2042,Increasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5125.996053299801
2042,Increasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,24813.116398803704
2042,Increasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,33015.271502026735
2042,Increasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,159872.0112493412
2042,Increasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,65651.22063562741
2042,Increasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,317977.56905175466
2042,Increasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6093.250193103115
2042,Increasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,29503.347402194824
2042,Increasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2798.406409059143
2042,Increasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,13540.631607335898
2042,Increasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,26970.12385020725
2042,Increasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,130569.27728979298
2043,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,7701.37542119905
2043,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,24770.519841431596
2043,Decreasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,41060.12692642834
2043,Decreasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,132082.55885680232
2043,Decreasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,84261.44389084596
2043,Decreasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,271084.36228135845
2043,Decreasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7966.362083595197
2043,Decreasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,25625.366907560252
2043,Decreasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,4287.527814770099
2043,Decreasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,13788.006876866742
2043,Decreasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,40665.50841525476
2043,Decreasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,130802.84846935267
2043,Decreasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,6595.22506629322
2043,Decreasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,21664.31556229198
2043,Decreasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,41559.39830068804
2043,Decreasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,136540.8296431696
2043,Decreasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,82953.76168395161
2043,Decreasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,272570.9807872191
2043,Decreasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7713.67437226521
2043,Decreasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,25341.745867373877
2043,Decreasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3646.244410951288
2043,Decreasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,11974.969847393468
2043,Decreasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,34755.83919464081
2043,Decreasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,114175.10599762722
2043,Increasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5833.236717781449
2043,Increasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,32622.001251112993
2043,Increasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,32284.94701915533
2043,Increasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,180604.46533405542
2043,Increasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,65937.56081819793
2043,Increasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,368946.987167917
2043,Increasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6210.594074790321
2043,Increasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,34739.97922594316
2043,Increasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3308.5826939917406
2043,Increasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,18496.820525238658
2043,Increasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,31082.981700812445
2043,Increasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,173850.69848013885
2043,Increasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,4918.74118930318
2043,Increasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,28131.563987165668
2043,Increasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,32701.06972745531
2043,Increasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,187100.17888849814
2043,Increasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,64846.735944666696
2043,Increasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,371109.63798668364
2043,Increasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6000.718640864442
2043,Increasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,34330.277107879745
2043,Increasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2774.2408252300097
2043,Increasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,15860.162616895239
2043,Increasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,26159.210384130358
2043,Increasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,149632.87268446654
2044,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,7543.634590176368
2044,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,27632.221694514727
2044,Decreasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,40435.29599832345
2044,Decreasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,148135.90599285992
2044,Decreasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,83127.29298329719
2044,Decreasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,304577.99411425204
2044,Decreasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7854.20178927622
2044,Decreasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,28773.008492562185
2044,Decreasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,4316.602279078739
2044,Decreasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,15808.94939721982
2044,Decreasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,40367.26327560595
2044,Decreasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,147874.16713523393
2044,Decreasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,6263.40935088499
2044,Decreasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,23525.102739420567
2044,Decreasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,41020.25696120123
2044,Decreasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,154102.52598473363
2044,Decreasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,81593.07631408796
2044,Decreasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,306562.88974696776
2044,Decreasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7559.6812401294765
2044,Decreasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,28398.447996871088
2044,Decreasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3565.431988756804
2044,Decreasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,13388.794261880388
2044,Decreasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,33446.65569097108
2044,Decreasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,125633.95931476718
2044,Increasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5790.366656358316
2044,Increasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,37989.19954870917
2044,Increasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,31910.268322697742
2044,Increasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,209419.80567092405
2044,Increasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,65388.17927434948
2044,Increasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,429234.62358192453
2044,Increasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6161.233401801304
2044,Increasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,40431.67785735372
2044,Increasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3362.3266950368356
2044,Increasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,22052.104914623105
2044,Increasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,31255.496041012935
2044,Increasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,205087.04537781427
2044,Increasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,4737.623325429136
2044,Increasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,31913.02830868377
2044,Increasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,32394.679406927226
2044,Increasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,218308.45854450724
2044,Increasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,64116.26341104597
2044,Increasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,432187.46796800697
2044,Increasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,5918.018135238896
2044,Increasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,39877.90680664724
2044,Increasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2740.627639157099
2044,Increasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,18453.50852057421
2044,Increasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,25524.788295864142
2044,Increasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,171965.03013150624
2045,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,7414.305200350806
2045,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,30821.245430338175
2045,Decreasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,39866.37895081219
2045,Decreasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,165751.19579465443
2045,Decreasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,82138.30234101332
2045,Decreasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,341550.73098856304
2045,Decreasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7757.897237471485
2045,Decreasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,32253.453497614162
2045,Decreasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,4330.663049481492
2045,Decreasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,17999.397903312944
2045,Decreasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,40222.593404670995
2045,Decreasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,167217.34722008224
2045,Decreasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5978.468134677312
2045,Decreasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,25579.920975437388
2045,Decreasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,40530.01901655658
2045,Decreasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,173455.9952506238
2045,Decreasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,80393.8397769137
2045,Decreasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,344107.74679063563
2045,Decreasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7425.210721772797
2045,Decreasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,31775.98136067686
2045,Decreasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3479.588323864301
2045,Decreasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,14884.729126459972
2045,Decreasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,32369.78439507832
2045,Decreasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,138512.29054982655
2045,Increasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5760.602942977857
2045,Increasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,44127.89871092226
2045,Increasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,31567.778177372868
2045,Increasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,241895.16480889072
2045,Increasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,64914.78273421178
2045,Increasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,497553.64352516
2045,Increasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,6119.950611446415
2045,Increasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,46891.80867972246
2045,Increasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3402.947010822499
2045,Increasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,26058.995180667513
2045,Increasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,31497.05429528521
2045,Increasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,241311.3388135248
2045,Increasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,4581.646789232617
2045,Increasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,36170.44263365016
2045,Increasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,32115.980802865084
2045,Increasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,253663.93812275384
2045,Increasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,63472.02880595264
2045,Increasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,501454.59975292074
2045,Increasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,5845.749310354545
2045,Increasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,46167.31235447103
2045,Increasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,2700.4192741093652
2045,Increasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,21309.922855114924
2045,Increasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,25009.449674600102
2045,Increasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,197476.25553860053
2046,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,7297.456437383997
2046,Decreasing Batt Cap - Benchmark Chemistry,Cobalt,All Material is Recycled in NA,34350.29443307799
2046,Decreasing Batt Cap - Benchmark Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,39304.23869867693
2046,Decreasing Batt Cap - Benchmark Chemistry,Copper,All Material is Recycled in NA,185043.64683547942
2046,Decreasing Batt Cap - Benchmark Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,81171.93825053441
2046,Decreasing Batt Cap - Benchmark Chemistry,Graphite,All Material is Recycled in NA,382211.9470641222
2046,Decreasing Batt Cap - Benchmark Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7665.0830523796185
2046,Decreasing Batt Cap - Benchmark Chemistry,Lithium,All Material is Recycled in NA,36085.50467893701
2046,Decreasing Batt Cap - Benchmark Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,4327.119932538851
2046,Decreasing Batt Cap - Benchmark Chemistry,Manganese,All Material is Recycled in NA,20365.138681063912
2046,Decreasing Batt Cap - Benchmark Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,40121.87006058632
2046,Decreasing Batt Cap - Benchmark Chemistry,Nickel,All Material is Recycled in NA,188875.39930171706
2046,Decreasing Batt Cap - High LFP Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5721.471612337327
2046,Decreasing Batt Cap - High LFP Chemistry,Cobalt,All Material is Recycled in NA,27821.10040141562
2046,Decreasing Batt Cap - High LFP Chemistry,Copper,Recycling Limited to NA 2025 Online or Planned,40040.602447550315
2046,Decreasing Batt Cap - High LFP Chemistry,Copper,All Material is Recycled in NA,194752.73519807754
2046,Decreasing Batt Cap - High LFP Chemistry,Graphite,Recycling Limited to NA 2025 Online or Planned,79231.0649063046
2046,Decreasing Batt Cap - High LFP Chemistry,Graphite,All Material is Recycled in NA,385426.3279927143
2046,Decreasing Batt Cap - High LFP Chemistry,Lithium,Recycling Limited to NA 2025 Online or Planned,7297.318509938737
2046,Decreasing Batt Cap - High LFP Chemistry,Lithium,All Material is Recycled in NA,35491.29624556813
2046,Decreasing Batt Cap - High LFP Chemistry,Manganese,Recycling Limited to NA 2025 Online or Planned,3385.0631627452094
2046,Decreasing Batt Cap - High LFP Chemistry,Manganese,All Material is Recycled in NA,16456.671709341244
2046,Decreasing Batt Cap - High LFP Chemistry,Nickel,Recycling Limited to NA 2025 Online or Planned,31403.37333036368
2046,Decreasing Batt Cap - High LFP Chemistry,Nickel,All Material is Recycled in NA,152717.22157491642
2046,Increasing Batt Cap - Benchmark Chemistry,Cobalt,Recycling Limited to NA 2025 Online or Planned,5733.759049638726
