"State","Segment","Propulsion","Year","LIB_recycling","LIB_available","LIB_reuse_EV","LIB_new_add","LIB_repurpose","EV_stock","LIB_recycling_vector","LIB_available_vector","LIB_reuse_vector","LIB_newadd_vector","LIB_repurpose_vector","EV_stock_vector","domestic_factor","export_factor"
"Delaware","Car","BEV",2033,259,134,54,154,134,51383,"0|3|3|6|7|10|13|17|19|7|14|18|16|28|39|39|7|6|5|2|0|0|0|0|0|0|0|0|0|0|0","0|3|5|6|7|9|12|18|20|8|14|17|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|6|4|5|6|7|4|6|6|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|7|10|13|17|23|31|34|12|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|5|6|7|9|12|18|20|8|14|17|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","8844|7640|6891|6121|5294|4466|3585|3180|2408|648|761|624|359|190|191|135|19|13|8|5|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Delaware","Car","PHEV",2033,134,26,12,24,26,10762,"0|1|2|2|2|2|4|4|5|2|2|3|5|9|15|30|21|14|6|5|0|0|0|0|0|0|0|0|0|0|0","0|0|0|1|2|2|3|4|5|1|1|2|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|1|1|2|2|2|1|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|2|3|3|5|6|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|1|2|2|3|4|5|1|1|2|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1844|1694|1455|1205|1082|844|808|653|496|76|61|82|109|71|69|109|58|30|9|8|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Delaware","SUV","BEV",2033,266,204,74,244,204,62457,"0|4|6|6|7|10|13|17|18|31|38|30|23|28|12|11|8|3|1|0|0|0|0|0|0|0|0|0|0|0|0","0|4|5|6|9|11|13|18|20|31|36|29|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|6|4|5|6|7|11|13|11|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|8|11|15|19|24|31|35|53|41|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|5|6|9|11|13|18|20|31|36|29|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","11177|9364|8183|7063|5929|4852|3780|3257|2395|2500|1984|1107|552|193|55|38|20|7|2|0|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Delaware","SUV","PHEV",2033,120,73,30,74,73,14539,"0|2|2|2|2|3|3|3|4|13|16|15|14|11|6|9|7|6|2|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|1|2|2|3|4|5|12|16|13|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|1|1|2|2|2|5|6|5|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|2|2|3|4|5|6|7|22|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|1|2|2|3|4|5|12|16|13|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2330|2076|1728|1389|1211|917|852|668|493|995|854|508|342|78|29|31|20|12|4|2|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"District of Columbia","Car","BEV",2033,328,144,58,166,144,57059,"0|3|5|6|8|13|15|19|18|7|13|19|18|35|55|53|14|13|8|6|0|0|0|0|0|0|0|0|0|0|0","0|3|5|6|9|11|15|19|18|8|14|18|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|6|5|6|7|7|4|6|7|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|8|11|15|21|27|35|32|10|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|5|6|9|11|15|19|18|8|14|18|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","8798|8318|7867|7100|6140|5359|4368|3607|2240|625|734|681|443|238|265|186|38|27|16|9|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"District of Columbia","Car","PHEV",2033,123,27,11,27,27,11029,"0|2|2|2|2|3|3|4|4|2|2|4|6|11|15|26|17|10|4|4|0|0|0|0|0|0|0|0|0|0|0","0|0|1|1|2|2|3|4|4|1|1|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|1|1|2|2|2|0|0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|2|2|3|4|5|6|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|1|2|2|3|4|4|1|1|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1831|1719|1533|1275|1136|922|899|642|394|74|61|93|135|75|69|91|43|22|7|6|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"District of Columbia","SUV","BEV",2033,263,172,68,183,172,37753,"0|1|3|4|6|6|7|10|9|30|35|34|29|36|16|15|14|6|2|0|0|0|0|0|0|0|0|0|0|0|0","0|3|3|5|5|7|8|9|9|29|35|31|28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|4|3|4|4|4|11|13|11|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|5|6|8|11|14|17|17|51|50|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|3|5|5|7|8|9|9|29|35|31|28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","5696|5147|4683|4073|3407|2880|2279|1830|1107|2411|1914|1210|682|246|79|50|40|14|4|1|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"District of Columbia","SUV","PHEV",2033,114,68,26,65,68,8984,"0|2|2|2|2|2|2|2|2|13|15|16|18|12|6|7|6|3|2|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|1|1|2|2|2|11|16|16|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|1|1|1|1|4|6|6|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|1|2|2|3|3|3|21|27|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|1|1|2|2|2|11|16|16|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1185|1065|913|732|631|494|469|326|194|968|831|581|428|83|29|27|16|8|3|1|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Florida","Car","BEV",2033,7501,3191,1235,3499,3191,1134696,"0|67|91|122|165|211|253|292|333|252|439|544|495|861|1241|1335|290|241|169|100|0|0|0|0|0|0|0|0|0|0|0","0|68|92|123|166|208|252|289|327|249|428|523|466|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|31|39|123|85|100|111|127|96|158|192|173|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|115|159|219|284|366|448|515|576|408|394|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|68|92|123|166|208|252|289|327|249|428|523|466|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","206101|175998|156242|132730|112452|92750|72850|54058|39649|19697|23098|19454|11477|5814|5963|4615|758|510|325|154|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Florida","Car","PHEV",2033,1971,478,209,468,478,231176,"0|14|18|23|34|41|62|64|73|18|21|41|77|158|228|449|318|199|69|64|0|0|0|0|0|0|0|0|0|0|0","0|14|19|24|34|42|61|64|72|18|20|37|73|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|7|24|20|28|28|32|11|10|15|28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|25|35|44|60|71|103|108|18|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|14|19|24|34|42|61|64|72|18|20|37|73|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","43448|39553|33487|26575|23437|17887|16774|11319|8336|1158|935|1323|1740|1043|1082|1568|849|424|133|105|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Florida","SUV","BEV",2033,7270,5066,1872,5790,5066,1212250,"0|75|97|120|152|191|228|262|291|945|1130|954|751|867|369|361|295|125|41|16|0|0|0|0|0|0|0|0|0|0|0","0|76|96|120|151|191|228|259|288|928|1102|919|708|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|44|48|111|72|85|94|105|330|393|331|259|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|117|158|210|267|338|409|465|537|1634|1633|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|76|96|120|151|191|228|259|288|928|1102|919|708|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","213157|177089|153409|127349|105936|85977|66647|48909|35521|75857|60259|34469|17636|5929|1749|1240|776|251|67|24|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Florida","SUV","PHEV",2033,1820,1163,438,1202,1163,258996,"0|17|21|25|31|38|54|55|62|187|242|229|233|170|99|130|110|75|29|13|0|0|0|0|0|0|0|0|0|0|0","0|18|21|24|32|37|53|55|62|184|236|221|220|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|11|11|24|15|20|21|24|66|85|80|81|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|26|34|42|55|66|94|97|113|320|348|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|18|21|24|32|37|53|55|62|184|236|221|220|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","44936|39797|32879|25497|22079|16582|15344|10242|7470|14972|12856|8277|5469|1158|465|450|293|158|49|20|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Georgia","Car","BEV",2033,4142,1335,549,1440,1335,488354,"0|28|38|53|74|96|122|145|171|99|165|198|180|354|589|777|263|374|262|154|0|0|0|0|0|0|0|0|0|0|0","0|28|38|53|74|95|121|144|169|96|158|190|169|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|11|15|53|39|50|62|76|44|63|72|64|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|47|66|96|127|167|210|248|284|148|41|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|28|38|53|74|95|121|144|169|96|158|190|169|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","84390|72291|65075|57814|50164|42280|34110|26020|19579|7140|8373|6956|4075|2339|2811|2678|696|812|493|257|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Georgia","Car","PHEV",2033,809,211,92,216,211,100669,"0|6|7|10|15|18|28|30|36|7|8|17|33|65|94|181|123|78|27|26|0|0|0|0|0|0|0|0|0|0|0","0|6|8|10|16|19|29|30|35|7|7|15|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|3|10|9|13|13|16|5|4|6|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|10|14|19|27|33|49|52|11|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|8|10|16|19|29|30|35|7|7|15|29|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","17971|16425|14084|11670|10536|8226|7922|5495|4149|459|369|523|736|438|446|629|328|167|53|42|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Georgia","SUV","BEV",2033,3444,2101,785,2466,2101,591679,"0|33|46|62|81|103|133|154|178|345|412|342|268|352|175|210|266|194|65|25|0|0|0|0|0|0|0|0|0|0|0","0|35|45|60|79|104|130|153|175|338|400|330|252|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|18|20|53|39|50|59|66|123|144|120|93|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|56|77|109|142|186|232|273|317|589|477|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|35|45|60|79|104|130|153|175|338|400|330|252|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","101034|84866|75095|65914|56563|47209|37805|28653|21423|27493|21839|12319|6259|2389|822|716|716|412|114|38|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Georgia","SUV","PHEV",2033,786,511,191,544,511,128446,"0|9|10|13|17|21|30|33|37|75|97|91|99|72|41|53|42|29|11|6|0|0|0|0|0|0|0|0|0|0|0","0|7|10|12|18|20|29|31|38|73|93|88|92|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|6|12|7|11|12|14|26|33|31|34|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|12|16|22|30|36|54|57|67|127|120|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|7|10|12|18|20|29|31|38|73|93|88|92|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","21515|19283|16252|13306|11879|9185|8779|6051|4541|5931|5090|3266|2309|483|190|181|113|62|21|9|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Hawaii","Car","BEV",2033,1347,305,138,243,305,70126,"0|5|6|8|11|15|16|18|23|28|45|64|75|158|271|322|99|87|61|35|0|0|0|0|0|0|0|0|0|0|0","0|4|6|7|11|13|17|20|23|27|44|63|70|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|3|11|8|9|10|13|13|18|24|27|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|8|13|17|21|27|31|36|42|40|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|6|7|11|13|17|20|23|27|44|63|70|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","10940|9344|8336|7442|6350|5316|4245|3269|2458|1979|2320|2297|1707|1078|1299|1122|258|189|117|59|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Hawaii","Car","PHEV",2033,238,44,21,25,44,13807,"0|2|2|2|1|3|5|5|5|1|2|5|11|22|32|62|40|24|7|7|0|0|0|0|0|0|0|0|0|0|0","0|0|1|1|3|3|4|5|6|3|3|5|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|2|2|2|2|3|2|2|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|2|2|3|4|6|6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|1|3|3|4|5|6|3|3|5|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2352|2140|1820|1516|1345|1043|991|693|521|147|120|163|245|150|155|218|108|51|16|13|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Hawaii","SUV","BEV",2033,1035,529,204,525,529,91189,"0|6|7|9|10|14|18|19|23|96|114|113|112|159|81|87|100|46|15|6|0|0|0|0|0|0|0|0|0|0|0","0|6|6|8|12|15|18|21|23|94|111|109|106|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|5|10|6|7|9|9|34|41|40|39|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|7|10|15|19|25|30|35|42|165|174|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|6|8|12|15|18|21|23|94|111|109|106|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","13759|11427|9963|8797|7404|6104|4809|3660|2721|7619|6053|4066|2626|1091|387|305|267|95|26|10|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Hawaii","SUV","PHEV",2033,226,135,52,127,135,20472,"0|2|2|2|2|3|4|4|6|24|31|29|32|24|15|18|14|8|4|2|0|0|0|0|0|0|0|0|0|0|0","0|1|1|2|3|3|5|5|5|23|30|27|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|3|2|2|2|2|8|11|9|11|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|3|4|5|7|7|9|41|46|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|2|3|3|5|5|5|23|30|27|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2958|2618|2175|1793|1569|1196|1122|775|577|1909|1639|1014|764|166|66|62|38|20|7|3|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Idaho","Car","BEV",2033,334,169,63,204,169,72754,"0|4|6|7|11|15|18|22|27|7|15|19|18|33|49|53|12|8|6|4|0|0|0|0|0|0|0|0|0|0|0","0|5|6|8|11|14|18|22|26|9|14|18|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|6|6|7|8|9|4|6|7|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|7|10|15|20|26|33|40|46|5|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|6|8|11|14|18|22|26|9|14|18|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","12900|11148|10080|8619|7558|6495|5360|4155|3197|656|768|679|421|229|235|186|32|18|11|7|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Idaho","Car","PHEV",2033,140,37,15,37,37,15662,"0|2|2|2|2|3|6|6|6|2|2|4|6|11|17|29|19|12|5|4|0|0|0|0|0|0|0|0|0|0|0","0|1|1|2|3|3|5|5|6|1|2|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|2|2|2|2|2|1|1|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|3|4|5|8|8|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|2|3|3|5|5|6|1|2|2|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2752|2535|2186|1751|1599|1271|1252|881|681|93|76|102|134|80|80|100|51|26|7|7|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Idaho","SUV","BEV",2033,406,318,114,408,318,140039,"0|7|12|14|18|25|33|39|44|31|38|34|28|34|15|15|12|5|2|0|0|0|0|0|0|0|0|0|0|0|0","0|8|11|15|20|26|32|38|43|31|37|31|26|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|4|13|9|11|13|16|11|13|11|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|14|20|27|36|47|58|68|79|52|6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|8|11|15|20|26|32|38|43|31|37|31|26|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","26367|22358|19802|16517|14145|11868|9560|7225|5432|2528|2004|1202|640|231|66|48|33|9|3|1|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Idaho","SUV","PHEV",2033,151,110,44,117,110,32065,"0|2|3|3|4|6|7|7|10|15|19|18|18|12|6|8|6|5|2|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|3|5|5|8|8|9|15|19|17|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|4|2|3|4|4|6|7|6|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|4|5|7|9|13|14|17|26|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|3|5|5|8|8|9|15|19|17|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","5625|5081|4295|3354|2992|2322|2231|1534|1157|1201|1031|632|426|88|34|29|18|10|3|1|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Illinois","Car","BEV",2033,3400,1321,518,1460,1321,470876,"0|28|37|52|72|91|112|131|149|100|172|217|190|385|594|662|152|122|84|50|0|0|0|0|0|0|0|0|0|0|0","0|26|37|53|73|92|111|128|147|98|168|209|179|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|12|15|55|39|44|50|58|39|63|77|66|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|45|63|95|124|160|197|228|258|159|125|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|26|37|53|73|92|111|128|147|98|168|209|179|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","81177|69440|62028|57415|49008|40585|32067|23895|17788|7694|9025|7742|4374|2599|2853|2296|394|256|161|78|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Illinois","Car","PHEV",2033,1095,237,108,210,237,99689,"0|6|7|10|16|19|28|29|34|10|12|22|44|92|130|255|183|118|41|39|0|0|0|0|0|0|0|0|0|0|0","0|6|8|11|16|19|29|29|34|11|12|21|41|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|3|11|9|14|14|17|7|6|9|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|10|14|19|27|32|46|49|11|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|8|11|16|19|29|29|34|11|12|21|41|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","17472|15966|13599|11745|10437|8002|7559|5124|3829|677|545|746|992|606|618|891|487|253|79|63|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Illinois","SUV","BEV",2033,3165,2127,784,2482,2127,565158,"0|34|44|59|76|96|115|129|146|369|441|379|287|388|177|180|155|63|20|7|0|0|0|0|0|0|0|0|0|0|0","0|33|43|61|76|95|114|129|144|363|431|367|271|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|18|20|54|35|42|47|52|129|155|132|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|54|73|106|135|171|205|231|264|637|597|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|33|43|61|76|95|114|129|144|363|431|367|271|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","98130|81411|70624|64363|53604|43305|33411|24321|17686|29639|23544|13717|6728|2646|835|617|405|126|34|13|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Illinois","SUV","PHEV",2033,1027,646,247,663,646,130810,"0|8|10|14|17|20|27|29|30|109|141|129|133|99|56|74|63|44|17|7|0|0|0|0|0|0|0|0|0|0|0","0|8|10|12|17|18|28|28|32|108|137|123|125|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|6|13|7|11|11|13|39|50|45|46|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|12|15|22|29|34|48|50|58|188|203|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|8|10|12|17|18|28|28|32|108|137|123|125|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","21120|18718|15482|13167|11415|8537|7874|5214|3808|8729|7495|4645|3108|672|264|255|169|95|31|12|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Indiana","Car","BEV",2033,1071,548,202,673,548,241896,"0|12|18|28|38|50|63|75|88|26|44|57|54|103|158|166|35|27|18|11|0|0|0|0|0|0|0|0|0|0|0","0|14|18|27|37|50|63|75|88|26|44|55|51|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|7|24|18|23|28|31|10|17|20|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|23|33|49|67|89|113|135|156|4|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|14|18|27|37|50|63|75|88|26|44|55|51|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","41430|35773|32384|30054|26402|22642|18409|14131|10805|2013|2359|2038|1243|694|753|568|88|57|36|18|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Indiana","Car","PHEV",2033,471,121,53,119,121,53611,"0|4|3|6|8|10|16|18|19|4|5|8|18|36|53|106|76|48|17|16|0|0|0|0|0|0|0|0|0|0|0","0|2|5|6|8|11|17|17|20|5|5|8|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|2|6|6|7|7|9|3|2|4|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|7|10|14|19|28|30|5|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|5|6|8|11|17|17|20|5|5|8|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","9120|8402|7261|6292|5746|4551|4410|3077|2357|261|210|291|406|246|250|370|203|101|31|26|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Indiana","SUV","BEV",2033,1108,836,300,1055,836,330678,"0|20|26|37|49|61|77|89|102|98|115|100|83|104|46|44|35|14|6|2|0|0|0|0|0|0|0|0|0|0|0","0|18|26|36|47|63|76|88|102|95|112|97|76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|8|10|29|22|27|31|36|33|41|35|28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|33|45|66|87|112|139|161|184|164|62|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|18|26|36|47|63|76|88|102|95|112|97|76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","60003|50394|44301|40157|34304|28615|22655|16956|12652|7765|6160|3615|1906|705|213|149|90|29|7|2|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
"Indiana","SUV","PHEV",2033,449,299,111,321,299,78443,"0|5|6|7|11|13|18|19|22|43|54|50|54|41|22|29|26|18|7|4|0|0|0|0|0|0|0|0|0|0|0","0|6|6|7|11|12|18|20|23|41|53|50|52|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|3|7|5|7|7|9|15|19|18|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|8|10|14|18|23|34|35|41|72|64|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|6|7|11|12|18|20|23|41|53|50|52|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","13209|11837|9933|8405|7465|5751|5427|3689|2762|3369|2896|1821|1271|272|105|104|70|38|13|5|0|0|0|0|0|0|0|0|0|0|0",0.921317182151964,0.0786828178480361
