"State","Segment","Year","LIB_recycling","LIB_available","LIB_reuse_EV","LIB_new_add","EV_stock","LIB_recycling_vector","LIB_available_vector","LIB_reuse_vector","LIB_newadd_vector","EV_stock_vector"
"Colorado","SUV",2036,34505,3576,2612,31137,817140,"764|1089|1520|1945|2479|2926|3397|3574|3500|3531|2645|3392|2286|931|393|91|24|12|5|1|0|0|0|0|0|0|0|0|0|0","0|302|317|320|306|282|250|217|186|159|153|124|368|306|158|86|26|8|4|3|1|0|0|0|0|0|0|0|0|0|0","0|302|317|320|306|282|249|217|262|178|136|43|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|600|878|1262|1641|2144|2585|3087|3329|3043|3185|2388|3359|2392|984|260|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","103876|99005|93258|86862|74225|64992|54041|46407|38063|30945|28519|21081|30086|24107|12220|6626|1770|490|302|197|52|13|3|0|0|0|0|0|0|0|0"
"Colorado","SUV",2037,39973,4734,3597,35378,912321,"818|1177|1663|2291|2870|3546|4007|4384|4270|3821|3485|2351|2697|1657|621|242|53|13|5|2|0|0|0|0|0|0|0|0|0|0","0|390|422|436|433|404|362|310|262|216|186|172|265|363|283|136|67|18|5|3|1|0|0|0|0|0|0|0|0|0|0","0|390|422|437|432|404|364|311|275|330|193|39|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|629|932|1354|1918|2445|3100|3581|4034|3647|3290|3095|2063|2741|1832|677|40|0|0|0|0|0|0|0|0|0|0|0|0|0|0","107841|103849|98965|93199|86775|74108|64831|53831|46125|37314|30072|27441|19928|28144|21949|10628|5425|1244|321|185|112|28|6|2|0|0|0|0|0|0|0"
"Colorado","SUV",2038,46126,6117,4740,40109,1006888,"867|1259|1796|2500|3373|4097|4849|5160|5228|4641|3767|3100|1867|1954|1106|384|140|28|6|3|1|0|0|0|0|0|0|0|0|0","0|472|530|564|572|554|503|438|364|298|240|206|370|259|335|242|106|48|11|3|1|1|0|0|0|0|0|0|0|0|0","0|471|530|564|572|554|504|439|363|388|313|42|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|653|977|1437|2058|2859|3535|4296|4680|4421|3948|3178|2682|1584|2077|1336|376|12|0|0|0|0|0|0|0|0|0|0|0|0|0","111192|107814|103806|98902|93105|86639|73925|64580|53506|45219|36238|28830|25929|18356|25545|19209|8758|4137|817|196|106|60|14|3|0|0|0|0|0|0|0"
"Colorado","SUV",2039,52981,7630,6018,45373,1099983,"915|1335|1919|2697|3676|4809|5587|6230|6136|5664|4553|3345|2456|1352|1305|684|222|76|15|4|1|0|0|0|0|0|0|0|0|0","0|557|626|687|715|708|666|588|496|399|319|258|433|354|236|286|189|76|30|6|1|0|0|0|0|0|0|0|0|0|0","0|557|628|688|715|708|666|586|496|398|472|104|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|673|1015|1507|2185|3067|4133|4899|5614|5118|4798|3826|2731|2079|1083|1498|940|195|12|0|0|0|0|0|0|0|0|0|0|0|0","114198|111163|107770|103741|98804|92959|86425|73640|64189|52444|43929|34734|27128|23896|16323|22280|15993|6764|2897|501|111|56|30|7|2|0|0|0|0|0|0"
"Colorado","SUV",2040,60434,9199,7323,51150,1190882,"966|1409|2032|2878|3958|5228|6547|7162|7392|6632|5523|4028|2641|1774|900|806|393|119|38|7|1|0|0|0|0|0|0|0|0|0","0|643|722|794|845|854|821|749|638|523|410|322|530|400|317|200|224|135|49|18|4|1|0|0|0|0|0|0|0|0|0","0|642|724|794|845|855|821|748|638|524|442|290|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|691|1047|1565|2292|3255|4435|5726|6401|6166|5570|4677|3313|2096|1460|658|1045|636|95|22|0|0|0|0|0|0|0|0|0|0|0","116674|114168|111119|107702|103638|98648|92729|86090|73194|62941|50953|42146|32700|24887|21296|13864|18486|12554|4846|1854|286|59|28|14|3|0|0|0|0|0|0"
"Colorado","SUV",2041,68326,10745,8592,57247,1278745,"1016|1485|2143|3045|4218|5621|7105|8379|8480|7974|6448|4841|3178|1900|1178|556|465|213|61|17|3|0|0|0|0|0|0|0|0|0","0|728|819|896|956|982|960|890|786|649|520|399|625|483|349|264|155|159|86|28|10|1|0|0|0|0|0|0|0|0|0","0|730|818|898|956|984|959|891|787|648|525|396|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|706|1075|1613|2379|3414|4706|6144|7484|7032|6733|5448|4083|2576|1452|941|340|710|396|15|0|0|0|0|0|0|0|0|0|0|0","118278|116644|114122|111048|107594|103475|98405|92371|85569|71771|61202|48907|39748|30046|22076|18172|11113|14468|9234|3191|1105|154|30|13|7|2|0|0|0|0|0"
"Colorado","SUV",2042,76451,12306,9792,63613,1364148,"1063|1560|2256|3208|4458|5983|7627|9077|9908|9129|7742|5632|3822|2286|1259|726|320|250|106|29|9|1|0|0|0|0|0|0|0|0","0|808|918|1004|1067|1095|1082|1015|907|777|624|493|747|573|421|288|205|110|102|50|15|4|1|0|0|0|0|0|0|0|0","0|808|919|1004|1067|1096|1081|1015|920|765|624|493|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|716|1099|1657|2453|3544|4937|6520|8030|8267|7692|6610|4778|3218|1827|918|560|134|452|201|0|0|0|0|0|0|0|0|0|0|0","120329|118248|116597|114050|110937|107425|103220|98025|91811|83952|69803|58820|46166|36620|26727|18747|14690|8323|10619|6343|1970|623|78|14|6|3|0|0|0|0|0"
"Colorado","SUV",2043,84591,13944,10990,69804,1446550,"1114|1631|2371|3376|4693|6316|8108|9730|10719|10664|8851|6752|4441|2751|1514|775|417|172|127|52|13|4|0|0|0|0|0|0|0|0","0|901|1024|1125|1190|1216|1198|1129|1016|877|736|578|905|674|500|345|220|144|70|59|26|8|3|0|0|0|0|0|0|0|0","0|902|1023|1126|1190|1217|1196|1129|1016|911|702|578|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|728|1114|1693|2519|3654|5124|6839|8521|8835|9043|7556|5824|3788|2330|1202|529|294|0|211|0|0|0|0|0|0|0|0|0|0|0","122094|120298|118200|116523|113936|110763|107159|102820|97431|90042|81701|67105|55617|42591|32698|22795|15076|11134|5765|7283|3985|1152|334|37|7|3|1|0|0|0|0"
"Colorado","SUV",2044,92525,15731,12280,75704,1525889,"1162|1709|2475|3542|4934|6645|8551|10333|11478|11520|10344|7714|5321|3195|1825|932|445|224|87|60|23|5|1|0|0|0|0|0|0|0","0|994|1153|1266|1340|1360|1330|1248|1123|972|816|678|1045|809|584|414|264|154|92|41|31|12|4|1|0|0|0|0|0|0|0","0|992|1154|1264|1339|1362|1330|1248|1124|974|965|528|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|739|1133|1716|2573|3753|5284|7100|8938|9341|9647|8886|6659|4645|2762|1581|734|213|0|0|0|0|0|0|0|0|0|0|0|0|0","124021|122062|120250|118126|116407|113756|110489|106744|102198|95519|87570|78597|63470|51414|38091|28022|18443|11356|7837|3740|4566|2378|642|171|17|3|1|0|0|0|0"
"Colorado","SUV",2045,100124,17791,13738,81385,1601810,"1209|1782|2592|3696|5171|6977|8986|10889|12176|12324|11156|9051|6077|3828|2119|1124|535|239|113|41|27|10|2|0|0|0|0|0|0|0","0|1110|1294|1437|1518|1540|1495|1391|1242|1070|898|743|1248|928|699|480|318|185|98|53|22|15|6|1|0|0|0|0|0|0|0","0|1112|1295|1438|1516|1539|1494|1391|1242|1071|931|709|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|751|1149|1745|2609|3835|5427|7321|9280|9727|10166|9453|7835|5310|3418|1891|1021|412|35|0|0|0|0|0|0|0|0|0|0|0|0","126157|123989|122013|120172|118008|116224|113476|110061|106098|100121|92825|84161|74390|58687|46092|32706|22810|14010|7926|5093|2279|2717|1357|343|84|7|1|0|0|0|0"
"Colorado","SUV",2046,107203,20131,15499,86109,1674016,"1257|1852|2699|3862|5387|7301|9420|11423|12815|13059|11924|9723|7123|4369|2539|1306|647|286|121|54|19|12|4|1|0|0|0|0|0|0","0|1295|1461|1630|1732|1752|1697|1568|1388|1184|986|811|1337|1099|800|576|369|223|118|56|28|11|7|3|0|0|0|0|0|0|0","0|1295|1461|1628|1732|1752|1696|1567|1386|1184|1070|728|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|763|1167|1771|2654|3888|5545|7519|9568|9957|10560|9928|8300|6258|3906|2376|1242|620|87|0|0|0|0|0|0|0|0|0|0|0|0","128843|126124|123938|121935|120052|117822|115937|113037|109396|103801|97193|89107|79550|68837|52622|39692|26687|17469|9901|5139|3112|1310|1547|745|177|40|4|0|0|0|0"
"Colorado","SUV",2047,113772,22712,17514,90066,1741758,"1301|1923|2804|4018|5619|7591|9837|11954|13420|13723|12620|10395|7653|5119|2897|1563|748|347|145|57|24|8|5|1|0|0|0|0|0|0","0|1468|1678|1840|1967|1999|1930|1778|1562|1318|1084|886|1463|1179|942|657|441|259|142|68|29|13|5|3|1|0|0|0|0|0|0","0|1468|1679|1842|1966|2000|1931|1778|1560|1318|1098|874|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|780|1187|1799|2693|3955|5621|7681|9827|10135|10801|10278|8678|6592|4622|2719|1600|777|311|10|0|0|0|0|0|0|0|0|0|0|0","131670|128809|126072|123859|121813|119864|117532|115488|112353|106895|100603|93163|84091|73485|61782|45326|32510|20505|12489|6455|3132|1796|716|847|395|87|19|1|0|0|0"
"Colorado","SUV",2048,119795,25448,19695,93193,1804646,"1343|1989|2904|4167|5833|7902|10205|12454|14012|14344|13240|10967|8173|5500|3392|1784|898|402|175|69|26|11|3|2|0|0|0|0|0|0","0|1644|1878|2086|2214|2262|2194|2015|1761|1474|1199|967|1569|1280|1013|772|503|310|165|82|36|15|6|2|1|0|0|0|0|0|0","0|1644|1879|2085|2212|2262|2193|2015|1762|1476|1200|967|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|797|1213|1830|2736|4012|5718|7787|10039|10272|10987|10495|8950|6852|4833|3248|1842|1047|439|96|0|0|0|0|0|0|0|0|0|0|0","134631|131636|128758|125992|123736|121621|119568|117076|114788|109649|103451|96252|87762|77531|65821|53289|37143|25108|14734|8279|3954|1803|987|373|448|203|42|8|0|0|0"
"Colorado","SUV",2049,125282,28196,21915,95665,1862695,"1380|2049|3000|4308|6038|8182|10593|12883|14560|14940|13809|11483|8615|5867|3645|2089|1024|483|203|83|31|11|5|1|0|0|0|0|0|0","0|1798|2068|2304|2472|2526|2463|2271|1980|1649|1327|1055|1691|1365|1091|830|590|354|197|95|43|18|6|2|1|0|0|0|0|0|0","0|1798|2070|2303|2473|2526|2463|2270|1980|1648|1328|1056|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|815|1239|1869|2783|4076|5802|7922|10177|10376|11143|10666|9111|7030|4988|3370|2241|1231|648|178|0|0|0|0|0|0|0|0|0|0|0","137784|134597|131582|128676|125866|123541|121320|119104|116367|111906|105973|98818|90485|80753|69298|56650|43761|28725|18183|9851|5116|2292|988|518|187|230|102|20|4|0|0"
"Colorado","SUV",2050,130277,30834,24040,97684,1915692,"1414|2104|3088|4444|6233|8450|10943|13336|15018|15482|14349|11953|9007|6180|3885|2243|1200|550|242|97|38|14|5|2|0|0|0|0|0|0","0|1928|2229|2499|2697|2785|2724|2525|2207|1830|1463|1151|1820|1456|1158|890|635|415|225|114|50|21|8|3|1|0|0|0|0|0|0","0|1928|2230|2500|2696|2784|2724|2524|2208|1830|1464|1152|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|834|1267|1910|2842|4146|5894|8038|10354|10414|11269|10818|9244|7128|5083|3454|2312|1544|792|341|0|0|0|0|0|0|0|0|0|0|0","140461|137748|134542|131499|128547|125668|123237|120851|118383|113341|108038|101086|92740|83076|72017|59508|46418|33955|20858|12309|6108|2997|1265|517|262|90|115|49|9|2|0"
"Connecticut","Car",2020,16,6,0,16,10189,"1|3|2|2|3|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|0|1|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|3|2|2|3|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","1478|2190|2694|1201|978|750|897|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Connecticut","Car",2021,29,11,0,29,12434,"1|3|5|3|4|4|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|1|2|1|2|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|3|5|3|4|4|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2254|1478|2190|2693|1201|977|748|894|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Connecticut","Car",2022,42,11,5,37,15330,"1|1|3|7|5|5|7|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|1|2|2|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|1|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|3|7|5|5|7|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2915|2253|1476|2188|2690|1199|973|745|889|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Connecticut","Car",2023,71,16,12,58,18437,"2|3|3|6|10|8|9|11|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|1|2|2|2|2|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|1|3|1|1|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|3|3|5|10|8|9|11|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","3134|2915|2253|1476|2185|2686|1197|970|740|880|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Connecticut","Car",2024,106,22,22,84,21038,"2|3|4|4|8|16|11|14|16|28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|1|1|2|3|2|2|3|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|0|2|4|3|3|4|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|3|4|4|8|16|11|14|16|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","2646|3133|2913|2252|1475|2182|2680|1192|964|734|867|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Connecticut","Car",2025,160,37,31,128,29183,"2|3|5|5|5|13|25|17|20|24|41|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|1|1|2|2|3|5|4|4|6|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|0|0|2|1|3|5|3|4|4|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|3|5|5|5|13|25|17|20|24|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","8218|2645|3131|2911|2249|1472|2176|2669|1185|954|723|847|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Connecticut","Car",2026,240,66,40,199,39711,"5|2|5|7|9|9|21|38|26|30|33|55|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|2|2|2|2|2|2|4|8|5|7|7|23|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|1|0|1|4|2|4|8|6|6|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|2|4|7|9|9|21|38|25|30|32|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","10643|8216|2643|3129|2908|2246|1469|2169|2653|1173|940|707|817|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Connecticut","Car",2027,354,107,57,290,52076,"7|8|5|8|11|14|13|31|58|37|44|47|71|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|3|3|2|2|3|4|4|7|12|8|9|20|30|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|4|3|1|2|5|3|7|13|9|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|7|8|5|8|11|13|13|31|53|34|42|42|23|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","12546|10640|8212|2643|3126|2904|2240|1463|2156|2624|1153|917|681|773|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Connecticut","Car",2028,498,163,77,407,66698,"9|11|13|7|12|17|21|21|47|86|55|61|58|80|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|6|5|4|2|4|4|4|4|10|18|12|27|26|37|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|5|5|5|2|2|10|5|11|20|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|8|11|13|7|12|17|21|21|42|78|47|55|52|23|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","14898|12543|10637|8207|2640|3121|2897|2231|1453|2131|2580|1122|885|644|711|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Connecticut","Car",2029,674,245,101,551,83806,"10|12|17|21|10|19|27|32|32|70|123|75|76|67|83|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|10|8|8|7|4|5|6|8|7|16|28|34|34|31|39|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|8|8|6|6|3|5|14|8|16|27|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|10|12|17|20|10|19|27|32|24|60|112|65|68|48|27|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","17517|14895|12537|10630|8199|2636|3114|2885|2218|1433|2092|2516|1078|836|591|630|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Connecticut","Car",2030,881,359,125,715,102883,"11|16|20|27|32|16|30|41|48|47|100|168|94|88|68|75|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|14|13|12|10|10|5|7|9|12|12|24|78|43|40|33|37|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|14|12|10|10|9|6|8|22|11|23|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|11|15|20|26|31|16|29|41|34|34|85|148|78|73|46|28|0|0|0|0|0|0|0|0|0|0|0|0|0|0","19678|17512|14889|12530|10620|8185|2629|3101|2868|2184|1400|2034|2421|1013|768|522|531|0|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Connecticut","Car",2031,1113,483,173,885,124037,"13|18|24|31|41|50|25|44|63|72|67|136|211|108|90|62|58|0|0|0|0|0|0|0|0|0|0|0|0|0","0|21|18|16|15|14|14|7|11|14|18|17|65|98|51|43|31|30|0|0|0|0|0|0|0|0|0|0|0|0|0","4|17|20|17|15|15|14|8|11|32|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4","0|12|18|24|31|41|49|24|44|44|50|48|113|180|84|71|33|19|0|0|0|0|0|0|0|0|0|0|0|0|0","21995|19672|17506|14880|12518|10603|8165|2619|3083|2823|2132|1352|1949|2282|924|679|437|420|0|0|0|0|0|0|0|0|0|0|0|0|0"
"Connecticut","Car",2032,1372,618,245,1059,146965,"15|20|28|37|49|64|76|38|68|92|104|92|172|239|110|81|48|39|0|0|0|0|0|0|0|0|0|0|0|0","0|30|28|24|22|20|21|20|12|16|20|27|46|81|113|52|40|25|21|0|0|0|0|0|0|0|0|0|0|0|0","8|23|25|25|21|21|20|21|10|16|47|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8","0|14|19|28|37|48|64|76|38|46|66|73|66|138|199|76|51|16|4|0|0|0|0|0|0|0|0|0|0|0|0","24058|21990|19663|17495|14865|12497|10577|8134|2604|3033|2758|2058|1285|1829|2092|807|573|342|306|0|0|0|0|0|0|0|0|0|0|0|0"
"Connecticut","Car",2033,1663,768,324,1251,172464,"16|23|31|44|59|76|99|117|58|99|131|140|116|195|245|97|62|32|23|0|0|0|0|0|0|0|0|0|0|0","0|36|37|35|30|28|27|29|29|15|22|29|72|56|93|118|49|32|18|13|0|0|0|0|0|0|0|0|0|0|0","9|35|29|33|31|28|27|28|29|19|28|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9","0|16|22|31|43|57|75|98|116|30|70|95|101|79|151|189|50|27|1|0|0|0|0|0|0|0|0|0|0|0|0","26968|24052|21980|19651|17477|14842|12466|10536|8085|2553|2962|2663|1957|1192|1666|1844|662|453|247|207|0|0|0|0|0|0|0|0|0|0|0"
"Connecticut","Car",2034,2009,932,416,1455,198421,"18|25|35|49|69|91|117|152|175|84|141|178|176|132|199|218|76|42|19|13|0|0|0|0|0|0|0|0|0|0","0|42|45|46|40|38|36|36|39|42|21|31|79|86|63|97|110|40|23|11|7|0|0|0|0|0|0|0|0|0|0","0|52|43|36|42|37|36|36|50|33|37|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|17|24|34|48|68|89|115|150|132|47|101|128|126|84|141|118|32|1|0|0|0|0|0|0|0|0|0|0|0|0","27812|26961|24043|21966|19631|17451|14805|12417|10472|7967|2480|2859|2530|1820|1067|1456|1544|511|334|168|128|0|0|0|0|0|0|0|0|0|0"
"Connecticut","Car",2035,2440,1109,530,1752,224451,"18|28|39|56|77|106|140|179|229|260|120|192|222|201|135|177|169|51|25|10|6|0|0|0|0|0|0|0|0|0","0|45|51|53|52|47|46|46|49|55|59|28|88|100|96|65|89|88|28|14|6|4|0|0|0|0|0|0|0|0|0","0|45|58|51|46|48|45|46|48|88|42|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|18|27|38|55|76|105|137|177|181|205|70|137|163|138|73|99|44|9|0|0|0|0|0|0|0|0|0|0|0|0","28301|27805|26950|24027|21945|19601|17408|14748|12342|10329|7800|2379|2715|2352|1639|909|1201|1207|371|234|110|77|0|0|0|0|0|0|0|0|0"
"Connecticut","Car",2036,2998,1307,681,2133,250274,"19|29|44|61|86|119|164|212|270|336|371|163|241|255|204|120|137|113|31|14|6|3|0|0|0|0|0|0|0|0","0|47|53|58|60|58|55|57|60|66|76|86|77|111|117|100|61|72|63|17|8|3|2|0|0|0|0|0|0|0|0","0|47|54|60|59|58|56|56|60|70|136|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|18|28|42|59|85|118|162|210|218|275|303|97|169|181|126|11|15|16|0|0|0|0|0|0|0|0|0|0|0|0","28607|28294|27794|26933|24004|21911|19553|17341|14658|12179|10123|7568|2241|2519|2121|1412|721|915|863|250|154|70|45|0|0|0|0|0|0|0|0"
"Connecticut","Car",2037,3730,1605,784,2723,275804,"20|30|46|68|94|135|185|252|321|397|477|504|204|276|260|182|92|93|68|17|7|2|0|0|0|0|0|0|0|0","0|47|56|61|64|66|66|66|72|80|91|107|237|95|128|124|92|49|51|38|9|4|2|0|0|0|0|0|0|0|0","0|48|58|62|64|67|67|67|77|92|126|56|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|18|29|43|67|92|131|181|247|267|331|404|416|125|187|163|17|2|1|2|0|0|0|0|0|0|0|0|0|0|0","28856|28599|28283|27776|26907|23965|21857|19477|17236|14471|11943|9834|7245|2059|2265|1832|1139|512|635|583|163|100|43|26|0|0|0|0|0|0|0"
"Connecticut","Car",2038,4658,1999,894,3476,301031,"20|31|46|71|107|148|207|283|377|471|564|648|633|233|281|232|141|63|54|36|9|3|0|0|0|0|0|0|0|0","0|56|61|66|68|71|73|77|84|95|110|126|292|293|109|134|116|74|34|32|21|5|2|0|0|0|0|0|0|0|0","0|58|60|68|70|72|74|77|82|154|133|46|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|19|28|44|68|104|143|203|277|312|402|480|551|523|134|173|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0","29166|28849|28587|28265|27748|26864|23906|21772|19359|17015|14201|11605|9427|6804|1833|1949|1490|835|346|423|380|104|62|26|15|0|0|0|0|0|0"
"Connecticut","Car",2039,5796,2522,1034,4410,325888,"21|32|47|73|110|166|226|316|425|555|672|766|814|722|237|251|180|95|37|29|17|4|1|0|0|0|0|0|0|0","0|76|74|74|76|78|81|85|94|108|130|156|350|367|337|114|125|94|52|21|18|10|2|0|0|0|0|0|0|0|0","0|75|76|75|78|77|81|88|97|152|204|31|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|19|29|45|69|107|161|222|310|341|467|576|655|694|561|120|34|0|0|0|0|0|0|0|0|0|0|0|0|0|0","29634|29159|28837|28569|28236|27704|26797|23813|21640|19101|16690|13805|11130|8869|6216|1554|1581|1114|567|225|275|242|65|39|16|8|0|0|0|0|0"
"Connecticut","Car",2040,7126,3200,1216,5465,350216,"22|33|49|74|114|172|254|347|476|623|789|915|963|932|736|213|195|122|55|19|14|8|1|0|0|0|0|0|0|0","0|108|100|94|90|88|88|96|105|124|147|181|427|438|428|353|106|102|67|32|12|8|5|1|0|0|0|0|0|0|0","0|107|99|94|88|88|90|96|116|150|239|49|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|19|29|46|71|108|166|248|339|358|511|672|782|820|774|522|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","30235|29626|29147|28820|28541|28190|27635|26694|23669|21328|18722|16221|13245|10474|8119|5468|1228|1180|758|370|142|174|151|40|24|10|5|0|0|0|0"
"Connecticut","Car",2041,8586,4021,1472,6538,373932,"22|34|50|76|117|176|265|390|520|698|887|1073|1147|1101|951|658|165|132|73|31|10|7|3|0|0|0|0|0|0|0","0|155|141|126|114|105|102|106|119|138|166|202|499|530|509|452|328|86|72|42|18|5|4|2|0|0|0|0|0|0|0","0|154|140|126|115|104|102|106|128|179|251|67|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","0|20|30|45|71|110|169|256|380|355|542|734|908|975|916|751|276|0|0|0|0|0|0|0|0|0|0|0|0|0|0","31066|30227|29615|29128|28791|28496|28121|27528|26532|23291|20877|18174|15550|12465|9591|7161|4574|877|802|495|234|88|108|92|24|14|5|3|0|0|0"
