"State","Segment","Year","ret_ICE","ret_BEV","ret_PHEV","ret_EV","Growth_seg","add_BEV","add_PHEV","add_ICE","Demand_total","exp_ICE","exp_BEV","exp_PHEV"
"Texas","SUV",2022,499613.236065981,22,11,33,0,30820.9089792409,6887.27419992098,562181,599889.183179162,38463.4223096726,1.69370070632205,0.846850353161025
"Texas","SUV",2023,515516.907543082,43,16,59,0,54185.6736691133,11348.5989902081,605840,671374.272659321,43115.4958984955,3.5963249633677,1.33816742822984
"Texas","SUV",2024,531126.900038508,79,28,107,0,64923.0912849068,12683.2106793146,594900,672506.301964221,47980.4219153654,7.13662465794719,2.52943658762685
"Texas","SUV",2025,546356.520208873,140,47,187,139952.57439032,61983.2229613061,13105.0603946686,611407.811243219,686496.094599194,42970.44475228,11.0108730156992,3.69650736955616
"Texas","SUV",2026,561382.104569517,234,75,309,139952.574390322,84683.3083049081,17848.3175502251,599112.053104706,701643.678959839,44152.193333578,18.4038877548115,5.898681972696
"Texas","SUV",2027,576167.532522931,383,120,503,139952.574390322,114036.219287995,26437.726444597,576149.16118066,716623.106913253,45315.0538312766,30.1226026072342,9.43789115631359
"Texas","SUV",2028,590645.275516928,616,186,802,139952.574390322,145081.749564032,28184.665865313,558133.434477905,731399.84990725,46453.7151859968,48.4478412690764,14.6287312922861
"Texas","SUV",2029,604684.523587056,970,280,1250,139952.57439032,176892.935787772,37122.885453492,531871.276736112,745887.097977376,47557.8893126831,76.2896201802016,22.0217460313984
"Texas","SUV",2030,617984.51463632,1497,413,1910,139952.574390322,210366.701733881,42400.3788926241,507080.008400137,759847.089026641,48603.9215452072,117.737692175012,32.4820753963126
"Texas","SUV",2031,630157.220507914,2272,596,2868,156627.700086623,252724.033454435,54467.7851091511,482461.102030951,789652.920594537,49561.29382099,178.690739226204,46.8748594096908
"Texas","SUV",2032,640733.085661934,3403,852,4255,156627.700086622,287931.94827923,65033.4562440338,448650.381225291,801615.785748555,50393.076022719,267.64286337446,67.0090272098265
"Texas","SUV",2033,649191.608379867,5036,1214,6250,156627.700086623,339780.141142603,72179.6700696764,400109.497254211,812069.30846649,51058.3311623446,396.076832193294,95.4799988647059
"Texas","SUV",2034,655038.26494296,7342,1709,9051,156627.700086623,369407.283290535,74878.6722024279,376431.009536621,820716.965029583,51518.1653979347,577.441640580453,134.411299884499
"Texas","SUV",2035,658026.891855395,10489,2371,12860,156627.700086623,396392.812961395,76043.5650462787,355078.213934345,827514.591942018,51753.2181938213,824.950336154777,186.476999430163
"Texas","SUV",2036,658015.781073421,14598,3227,17825,156627.700086623,421532.089880774,76446.0297950864,334490.361484184,832468.481160044,51752.3443408969,1148.11945916555,253.800623011866
"Texas","SUV",2037,655045.137112386,19735,4289,24024,156627.70008662,439908.905542658,75773.9882446847,320013.943411664,835696.837199006,51518.7058878268,1552.13984974874,337.325959745242
"Texas","SUV",2038,649344.029707046,25942,5561,31503,156627.700086623,454843.448373594,74530.6691920246,308100.612228051,837474.729793669,51070.3189614764,2040.31476980906,437.367606002166
"Texas","SUV",2039,641256.637840542,33223,7049,40272,156627.700086623,468141.510754065,73089.3923441085,296925.434828992,838156.337927165,50434.2529266887,2612.95881571839,554.397456340454
"Texas","SUV",2040,630809.02095558,41621,8764,50385,156627.700086623,480302.089658412,71601.4006002193,285918.230783571,837821.721042203,49612.5573349958,3273.4538984744,689.28065078277
"Texas","SUV",2041,619177.566986287,51271,10742,62013,154618.429655005,488515.073651642,69933.5126894524,277360.410300198,835808.996641292,48697.7540303971,4032.41764562795,844.848556676005
"Texas","SUV",2042,606294.197112306,62318,13002,75320,154618.429655002,496774.582221784,68529.5844821747,270928.460063349,836232.626767308,47684.4886754207,4901.25417565959,1022.59550678658
"Texas","SUV",2043,592423.369861072,74825,15546,90371,154618.429655005,505043.222610008,67246.2795594941,265123.297346575,837412.799516077,46593.5606933776,5884.91838142637,1222.67879930043
"Texas","SUV",2044,577742.277756323,88668,18335,107003,154618.429655002,514124.697583259,66070.434757369,259168.575070697,839363.707411325,45438.9061155406,6973.65777540011,1442.03111959175
"Texas","SUV",2045,562371.714272154,103603,21281,124884,154618.429655005,522330.536399637,65031.8407212735,254511.766806248,841874.143927159,44230.025239084,8148.28197889631,1673.73134747925
"Texas","SUV",2046,546393.165683238,119229,24269,143498,154618.429655005,529622.675290065,63993.0444137451,250893.875634433,844509.595338243,42973.3268856002,9377.25270563428,1908.73483727146
"Texas","SUV",2047,529839.160409897,135107,27125,162232,154618.429655002,536497.298219802,63084.1675947069,247108.12425039,846689.590064899,41671.3693858432,10626.0430038005,2133.35664679172
"Texas","SUV",2048,512803.281586059,150741,29691,180432,154618.429655005,543099.410505088,62158.4820456577,242595.818690318,847853.711241064,40331.5129684138,11855.6429232822,2335.17021935089
"Texas","SUV",2049,495347.146222521,165640,31798,197438,154618.429655002,548411.690292798,61206.4627492304,237785.422835494,847403.575877523,38958.6037553226,13027.4357594315,2500.88385823716
"Texas","SUV",2050,477606.893762906,179369,33362,212731,154618.429655005,552082.262818916,60069.7926878039,232804.267911191,844956.323417911,37563.3489903278,14107.2091568068,2623.89103964112
"Utah","Car",2020,69502.0651664051,3,1,4,0,1396.00431838257,298.667563930013,44072,45766.6718823126,4582.15165831614,0.197784841961688,0.0659282806538961
"Utah","Car",2021,67900.9894411598,7,4,11,0,2167.95070132013,413.224453482461,45633,48214.1751548026,5190.75270563568,0.535121347104027,0.305783626916587
"Utah","Car",2022,66353.4234698627,12,6,18,0,3276.4803668673,265.689648360332,43799,47341.1700152276,5108.31091808148,0.923836748902937,0.461918374451468
"Utah","Car",2023,64843.7783662915,19,7,26,0,3616.07469276414,195.93482252142,47393,51205.0095152856,5423.23950832038,1.58907382102294,0.585448249850556
"Utah","Car",2024,63396.4421727855,28,13,41,0,2933.74954301302,231.607252141983,46537,49702.356795155,5727.04572704334,2.52943658762685,1.17438127282675
"Utah","Car",2025,61987.6156295248,46,20,66,12847.8372313181,6662.09223152826,1319.9689208131,66919.3917085015,74901.4528608429,4875.26974459049,3.61785827658688,1.5729818593856
"Utah","Car",2026,60711.421230054,71,32,103,12847.8372313181,8506.98475872641,1698.90314895782,63456.3705536879,73662.2584613721,4774.89821261963,5.58408560081888,2.51677097501696
"Utah","Car",2027,59454.4912565772,109,47,156,12847.837231318,10971.1241545377,2422.66967001075,59064.5346633467,72458.3284878952,4676.04181027978,8.57275113365151,3.69650736955616
"Utah","Car",2028,58191.7310825001,161,70,231,12847.8372313181,13469.328629454,2504.85370201327,55296.385982351,71270.5683138182,4576.72686795089,12.6625039680541,5.5054365078496
"Utah","Car",2029,56910.1774343955,232,93,325,12847.8372313181,15887.8370778696,3207.95398922011,50987.2235986239,70083.0146657135,4475.93383593599,18.246589568873,7.31436564614304
"Utah","Car",2030,55605.2394112948,324,125,449,12847.8372313181,18324.6288716723,3562.72909547345,47014.7186754671,68902.0766426129,4373.30164403799,25.4823061220467,9.83113662115999
"Utah","Car",2031,54295.0526221856,437,152,589,15351.3493046007,21691.570148726,4524.2253542415,44019.6064238188,70235.4019267863,4270.25664145422,34.3696536275753,11.9546621313306
"Utah","Car",2032,53020.2998036569,579,181,760,15351.3493046009,23976.7424851099,5256.14160854892,39898.765014599,69131.6491082578,4169.99848851691,45.5378248292131,14.2354858274397
"Utah","Car",2033,51825.0836618132,748,208,956,15351.3493046007,27574.3538908301,5695.31927333776,34862.7598022461,68132.432966414,4075.99582305866,58.8295215410214,16.3590113376102
"Utah","Car",2034,50755.1836751083,955,229,1184,15351.3493046009,29392.7477678692,5800.1833549031,32097.6018569369,67290.5329797092,3991.84915953647,75.1098837856623,18.0106422899651
"Utah","Car",2035,49860.3349547497,1203,255,1458,15351.3493046007,31087.3243304507,5810.42777446587,29771.9321544339,66669.6842593505,3921.47011933555,94.6148588420438,20.0555187071664
"Utah","Car",2036,49161.6135064481,1505,285,1790,15351.3493046007,32725.2169176237,5798.51878579972,27779.2271076254,66302.9628110489,3866.51631118845,118.366884918766,22.4149914962448
"Utah","Car",2037,48651.7838593006,1886,338,2224,15351.3493046009,34082.551995808,5736.4461695695,26408.134998524,66227.1331639015,3826.41867187144,148.332189340062,26.5833934236166
"Utah","Car",2038,48296.669562285,2363,415,2778,15351.3493046007,35386.9851848989,5665.94884289778,25373.084839089,66426.0188668857,3798.48925451074,185.847806686409,32.6393735822512
"Utah","Car",2039,48037.6816428726,2954,527,3481,15351.3493046009,36672.0560976774,5603.2754166028,24594.6994331933,66870.0309474735,3778.12008955896,232.329420631253,41.4480719948105
"Utah","Car",2040,47771.0956733015,3668,673,4341,15351.3493046007,37903.4207549981,5547.83395192216,24012.1902709821,67463.4449779023,3757.15334485386,288.484873011319,52.9308395683254
"Utah","Car",2041,47483.2955230128,4518,855,5373,15783.4128023871,39347.0717229356,5538.08941194799,23754.5471905163,68639.7083253999,3734.51812407723,355.336602035207,67.2449744887344
"Utah","Car",2042,47072.1509147003,5477,1060,6537,15783.4128023874,40497.3927277596,5499.21903810337,23395.9519512248,69392.5637170877,3702.18197355424,430.761082192746,83.3680385474368
"Utah","Car",2043,46482.2139341182,6537,1283,7820,15783.4128023871,41502.9818853715,5455.93505440408,23126.7097967297,70085.6267365053,3655.78396512242,514.129120740183,100.906786279586
"Utah","Car",2044,45680.6277933686,7661,1512,9173,15783.4128023871,42421.4552965783,5404.26202230638,22811.323276871,70637.0405957557,3592.73994221572,602.530701237654,118.917428569551
"Utah","Car",2045,44656.9437178577,8825,1746,10571,15783.4128023874,43168.8030161968,5344.35398569364,22498.1995183546,71011.3565202451,3512.22811818969,694.078245453896,137.321316324363
"Utah","Car",2046,43424.1587912195,10003,1966,11969,15783.4128023871,43783.6746022167,5267.00017942099,22125.8968119689,71176.5715936066,3415.2707018834,786.726876971707,154.624116777604
"Utah","Car",2047,42011.4834819651,11171,2178,13349,15783.4128023871,44225.0088095412,5183.45698019343,21735.4304946176,71143.8962843522,3304.16507015044,878.589017559826,171.297724487092
"Utah","Car",2048,40462.5438798495,12297,2359,14656,15783.4128023871,44526.625222235,5088.97870110174,21286.3527588999,70901.9566822366,3182.34237537985,967.147896243236,185.533210314531
"Utah","Car",2049,38826.176615921,13360,2502,15862,15783.4128023874,44701.2448229809,4989.98330935191,20780.3612859756,70471.5894183084,3053.64357430725,1050.75188206958,196.780030609138
"Utah","Car",2050,37152.0679279592,14335,2603,16938,15783.4128023871,44726.4660617551,4874.89400444277,20272.1206641484,69873.4807303463,2921.97644446707,1127.43474771463,204.723588999036
"Utah","SUV",2020,67084.475938346,0,0,0,0,1419.5826872117,328.551816958277,64035,65783.13450417,4422.76415718282,0,0
"Utah","SUV",2021,67465.4759528343,1,0,1,0,3320.06910066007,1286.78190137265,66303,70909.8510020327,5157.45948212786,0.0764459067291467,0
"Utah","SUV",2022,67795.7000669329,4,0,4,0,5791.8486672399,1641.3597392335,63638,71071.2084064734,5219.34659495282,0.307945582967646,0
"Utah","SUV",2023,68071.0853043614,9,4,13,0,9419.49998593886,2667.84424724602,68859,80946.3442331849,5693.15682240947,0.752719178379286,0.33454185705746
"Utah","SUV",2024,68333.9597710721,15,7,22,0,11286.0654124132,2981.58659730722,67616,81883.6520097204,6173.08635794183,1.3550553148001,0.632359146906713
"Utah","SUV",2025,68585.7963173553,28,10,38,18667.3494027451,7764.09056929124,1538.30927187443,77988.7458789348,87291.1457201005,5394.21067093578,2.20217460313984,0.7864909296928
"Utah","SUV",2026,68890.3775150556,46,18,64,18667.3494027451,10119.112704288,2020.8561465141,75481.7580669986,87621.7269178008,5418.1657058704,3.61785827658688,1.41568367344704
"Utah","SUV",2027,69231.5226028157,71,28,99,18667.3494027449,13324.0111834682,2942.23976708178,71731.6210550107,87997.8720055607,5444.99645759366,5.58408560081888,2.20217460313984
"Utah","SUV",2028,69618.8114908581,113,41,154,18667.3494027451,16714.186785666,3108.29097707701,68617.6831308603,88440.1608936033,5475.45637735528,8.88734750552863,3.22461281174048
"Utah","SUV",2029,70055.93124371,175,62,237,18667.3494027451,20167.3180306825,4072.03497941923,64720.9276363534,88960.2806464552,5509.83544943603,13.763591269624,4.87624376409536
"Utah","SUV",2030,70527.5282365583,266,85,351,18667.3494027451,23814.8841759814,4630.16093549708,61100.832527825,89545.8776393034,5546.92612517059,20.9206587298285,6.6851729023888
"Utah","SUV",2031,71007.1327798718,395,123,518,22304.8436957176,28978.5416034948,6044.07388458108,58807.3609875134,93829.9764755894,5584.64658748614,31.0663917228656,9.67383843522143
"Utah","SUV",2032,71461.1271729752,583,178,761,22304.8436957178,32784.5330995498,7186.97081759157,54555.4669515517,94526.970868693,5620.35283471687,45.8524212010902,13.9995385485318
"Utah","SUV",2033,71839.8421222761,843,243,1086,22304.8436957176,38541.4774973069,7960.51361647036,48728.6947042164,95230.6858179937,5650.13842197329,66.301185373103,19.111729591535
"Utah","SUV",2034,72095.0060554125,1197,336,1533,22304.8436957178,41903.8151509088,8269.04014094689,45759.9944592746,95932.8497511303,5670.20683387294,94.1429642842281,26.4260952376781
"Utah","SUV",2035,72200.6740927897,1665,452,2117,22304.8436957176,45053.9939027053,8420.89125265995,43147.632633142,96622.5177885073,5678.5175291685,130.950739793851,35.5493900221145
"Utah","SUV",2036,72136.3222006465,2242,588,2830,22304.8436957176,48010.2226028762,8506.83979800549,40754.1034954824,97271.165896364,5673.45631122058,176.331266437126,46.2456666659366
"Utah","SUV",2037,71895.1801372016,2920,740,3660,22304.8436957178,50361.8259051332,8476.41641804173,39021.7815097444,97860.0238329194,5654.4907066539,229.655351470297,58.2003287972672
"Utah","SUV",2038,71484.6218371923,3685,899,4584,22304.8436957176,52406.2773410562,8390.97439099872,37576.213800855,98373.4655329099,5622.20066874716,289.821907591797,70.7055345793827
"Utah","SUV",2039,70919.4658533447,4517,1058,5575,22304.8436957178,54182.3260862706,8278.7421290181,36338.2413337738,98799.3095490625,5577.75166323138,355.257952942238,83.2107403614982
"Utah","SUV",2040,70137.9329761015,5413,1219,6632,22304.8436957176,55663.8183482843,8147.38129633109,35263.5770272037,99074.776671819,5516.28481131053,425.727540242712,95.8732443295523
"Utah","SUV",2041,69319.7478097794,6402,1387,7789,22932.6131896904,57347.7758361861,8071.68351417675,34621.901649107,100041.36099947,5451.93529009838,503.51149318933,109.086291948391
"Utah","SUV",2042,68390.1606008208,7530,1582,9112,22932.6131896909,58613.5784563393,7959.2508264741,33861.9445076983,100434.773790512,5378.82409927794,592.227670058678,124.422865077401
"Utah","SUV",2043,67350.3158161852,8830,1813,10643,22932.6131896904,59765.8492666854,7856.75094312371,33303.3287960666,100925.929005876,5297.04125013751,694.471490918742,142.590805553305
"Utah","SUV",2044,66197.480474279,10303,2081,12384,22932.6131896904,60964.8358710755,7766.58756496668,32782.6702279273,101514.093663969,5206.37179615366,810.321604862491,163.668762469072
"Utah","SUV",2045,64928.8064337164,11928,2382,14310,22932.6131896909,62111.4439118003,7689.4775771909,32370.4981344161,102171.419623407,5106.59173358974,938.126380937571,187.342139452825
"Utah","SUV",2046,63541.1675368031,13658,2701,16359,22932.6131896904,63256.7277260418,7609.5302486507,31966.522751801,102832.780726494,4997.45519297862,1074.18931177443,212.431200110025
"Utah","SUV",2047,62028.3397810944,15436,3010,18446,22932.6131896904,64280.6149922186,7534.10369927744,31592.2342792889,103406.952970785,4878.47266217338,1214.02739907381,236.733769837533
"Utah","SUV",2048,60400.7913140145,17209,3291,20500,22932.6131896904,65207.6656869402,7452.62907694365,31173.1097398212,103833.404503705,4750.46745147401,1353.47224090834,258.8341649619
"Utah","SUV",2049,58665.5295830992,18918,3528,22446,22932.6131896909,65996.8469119752,7367.20343839964,30680.0924224152,104044.14277279,4613.99069027321,1487.88354079284,277.47399999562
"Utah","SUV",2050,56844.8946319279,20513,3712,24225,22932.6131896904,66572.6766120697,7255.98891778732,30173.8422917613,104002.507821618,4470.79940273542,1613.32884407884,291.945433101967
"Vermont","Car",2020,10219.5258205191,0,1,1,0,274.215133968005,132.102960969044,8304,8710.31809493705,673.75576644492,0,0.0659282806538961
"Vermont","Car",2021,10394.7608790447,0,1,1,0,446.729235423542,176.309100152517,8488,9111.03833557606,794.636920631237,0,0.0764459067291467
"Vermont","Car",2022,10555.4625808521,0,4,4,0,620.190926585596,109.401619913078,7901,8630.59254649867,812.627019488419,0,0.307945582967646
"Vermont","Car",2023,10691.1843324532,2,6,8,0,705.134565089007,85.9098837209302,8306,9097.04444880994,894.162165180628,0.16727092852873,0.501812785586191
"Vermont","Car",2024,10801.5254206704,4,7,11,0,572.081160887539,101.550872093023,8156,8829.63203298056,975.777628615188,0.361348083946693,0.632359146906713
"Vermont","Car",2025,10880.899886213,6,14,20,382.273450107719,2113.70175655048,367.990539356984,8801.48104041323,11283.1733363207,855.772906740192,0.47189455781568,1.10108730156992
"Vermont","Car",2026,10930.7876718628,13,20,33,382.273450107719,3374.69715305995,596.984262389961,7374.37970652064,11346.0611219705,859.696535831799,1.02243820860064,1.5729818593856
"Vermont","Car",2027,10939.5100314874,18,30,48,382.273450107719,4058.33316290136,830.796073633137,6480.65424506062,11369.7834815951,860.382541504823,1.41568367344704,2.3594727890784
"Vermont","Car",2028,10906.3063067653,30,43,73,382.273450107686,4947.00282276568,847.270639355636,5567.30629475166,11361.579756873,857.771098672228,2.3594727890784,3.38191099767904
"Vermont","Car",2029,10828.5038659234,45,57,102,382.273450107719,5635.68126215771,1039.72924465257,4637.36680922086,11312.7773160311,851.652007269219,3.5392091836176,4.48299829924896
"Vermont","Car",2030,10704.260149001,62,76,138,382.273450107719,6472.42347668342,1160.8618569384,3591.24826548691,11224.5335991087,841.880351626138,4.87624376409536,5.97733106566528
"Vermont","Car",2031,10532.575185068,88,90,178,-225.740596075777,6670.98476378948,1298.97063057287,2514.8791946299,10484.8345889922,828.377484936346,6.92112018129664,7.0784183672352
"Vermont","Car",2032,10314.4045735684,126,102,228,-225.740596075777,7012.85880227697,1449.27836168505,1854.52681353064,10316.6639774927,811.218564229351,9.90978571412927,8.02220748286656
"Vermont","Car",2033,10054.5008258698,170,110,280,-225.740596075777,7365.39115910429,1532.38397881624,1210.98509187351,10108.760229794,790.777370213538,13.3703458047776,8.65140022662079
"Vermont","Car",2034,9757.22516096747,226,114,340,-225.740596075777,7743.50542535079,1537.7502983948,590.228841146106,9871.4845648917,767.396908807129,17.7746950110573,8.96599659849791
"Vermont","Car",2035,9427.3831936142,298,117,415,-225.740596075777,8094.44183504262,1522.2007624958,0,9616.64259753842,741.45513725159,23.4374297048454,9.20194387740576
"Vermont","Car",2036,9069.32768871135,394,123,517,-225.740596075777,7943.39786294983,1417.18922968573,5.19616965712653e-13,9360.58709263557,713.294396558324,30.9877426298963,9.67383843522143
"Vermont","Car",2037,8688.99091401688,520,131,651,-225.740596075777,7793.30782365571,1320.9424942854,0,9114.2503179411,683.381254205742,40.8975283440256,10.3030311789757
"Vermont","Car",2038,8288.38537084025,690,149,839,-225.740596075777,7666.10073488081,1235.54403988366,2.47070274649443e-13,8901.64477476447,651.873991596434,54.2678741488032,11.7187148524227
"Vermont","Car",2039,7868.05504444291,903,182,1085,-225.740596075777,7564.04459817823,1163.26985018889,0,8727.31444836713,618.815392677802,71.0201309512598,14.314134920409
"Vermont","Car",2040,7423.83838218419,1165,221,1386,-225.740596075777,7481.49596597693,1102.60182013149,0,8584.09778610841,583.878155109313,91.6261933092111,17.3814495462109
"Vermont","Car",2041,6963.26198614105,1466,274,1740,-439.806198398484,7237.12907142292,1026.32671631964,0,8263.45578774257,547.65423931746,115.299570292964,21.5498514735827
"Vermont","Car",2042,6482.74155184349,1796,334,2130,-439.806198398484,7189.40643205592,983.52892138909,2.2684452520419e-13,8172.935353445,509.861743006753,141.253770972827,26.2687970517395
"Vermont","Car",2043,5984.29007298284,2127,393,2520,-439.806198398484,7121.65872919353,942.82514539082,2.23834391982046e-13,8064.48387458435,470.658986305166,167.286620745658,30.909093536927
"Vermont","Car",2044,5472.06674215741,2439,457,2896,-439.806198398484,7026.22614153871,902.034402220215,0,7928.26054375893,430.373085938043,191.825137752074,35.9426354869609
"Vermont","Car",2045,4952.21128072669,2729,512,3241,-439.806198398484,6892.97036003048,860.434722297725,1.07600110520581e-13,7753.4050823282,389.48692542139,214.633374713165,40.2683356002713
"Vermont","Car",2046,4432.59942272625,2979,561,3540,-439.80619839845,6717.29017005152,815.503054276278,0,7532.7932243278,348.619924093573,234.295647955485,44.122141155766
"Vermont","Car",2047,3921.9729027454,3189,606,3795,-439.806198398484,6507.40029413352,769.766410213394,2.01981950730038e-13,7277.16670434692,308.45961145102,250.811957479034,47.6613503393837
"Vermont","Car",2048,3429.29607450942,3361,634,3995,-439.806198398484,6261.75165833804,722.738217772894,9.69292684464959e-14,6984.48987611094,269.711025783278,264.33960146975,49.8635249425235
"Vermont","Car",2049,2962.87014219759,3493,650,4143,-439.806198398484,5990.81344494508,675.250498854018,0,6666.0639437991,233.027049269602,274.721281741695,51.121910430032
"Vermont","Car",2050,2529.7624049727,3585,656,4241,-439.806198398484,5703.18869671476,627.767509859455,0,6330.95620657421,198.963518578887,281.956998294869,51.5938049878476
"Vermont","SUV",2020,10088.5472000397,0,0,0,0,278.846599273727,145.320995962315,14930,15354.167595236,665.120571194296,0,0
"Vermont","SUV",2021,10672.1838358717,0,0,0,0,684.135451045104,549.026944585664,15259,16492.1623956308,815.844770113357,0,0
"Vermont","SUV",2022,11284.3910055949,0,0,0,0,1096.31421201327,675.85401027262,14204,15976.1682222859,868.744591663196,0,0
"Vermont","SUV",2023,11916.1137353847,0,0,0,0,1836.80249725808,1169.74709302326,14933,17939.5495902813,996.609704485878,0,0
"Vermont","SUV",2024,12568.5124353894,0,3,3,0,2200.78275542057,1307.31104651163,14663,18171.0938019322,1135.40197164703,0,0.27101106296002
"Vermont","SUV",2025,13234.0059375481,5,5,10,687.267212939463,2609.77613756772,454.355930531959,10867.1410823879,13931.2731504875,1040.84256333822,0.3932454648464,0.3932454648464
"Vermont","SUV",2026,13894.6550591085,8,9,17,687.267212939463,4342.20659483518,768.136778973498,9488.57889823924,14598.9222720479,1092.8020175199,0.62919274375424,0.70784183672352
"Vermont","SUV",2027,14549.4560017877,14,15,29,687.267212939463,5448.95079825289,1115.47444403807,8701.29797243616,15265.7232147271,1144.30151773705,1.10108730156992,1.1797363945392
"Vermont","SUV",2028,15190.085858841,24,21,45,687.267212939402,6932.83216566081,1187.38261367331,7802.13829244634,15922.3530717805,1194.68647492333,1.88757823126272,1.65163095235488
"Vermont","SUV",2029,15803.0633052233,38,30,68,687.267212939463,8248.85617624466,1521.83500138028,6787.63934053781,16558.3305181628,1242.89659509192,2.98866553283264,2.3594727890784
"Vermont","SUV",2030,16371.5069736136,57,45,102,687.267212939463,9895.44881686028,1774.79874890164,5490.52662079116,17160.7741865531,1287.60417401495,4.48299829924896,3.5392091836176
"Vermont","SUV",2031,16874.8994983136,89,60,149,-405.845894525437,10573.2504841894,2058.81775104678,3985.98536855204,16618.0536037882,1327.19553949012,6.99976927426592,4.7189455781568
"Vermont","SUV",2032,17290.8556845886,138,85,223,-405.845894525437,11629.3462021668,2403.3222807612,3075.34130713519,17108.0097900632,1359.91011625561,10.8535748297606,6.6851729023888
"Vermont","SUV",2033,17599.4196524153,203,112,315,-405.845894525437,12757.0039681824,2654.11952688679,2097.45026282065,17508.5737578899,1384.17839244818,15.9657658727638,8.80869841255936
"Vermont","SUV",2034,17780.5527543865,296,148,444,-405.845894525437,13977.5585257761,2775.74478394187,1065.40355014305,17818.706859861,1398.42434662493,23.2801315189069,11.6400657594534
"Vermont","SUV",2035,17818.2468379493,424,194,618,-405.845894525437,15176.401765872,2853.99917755186,0,18030.4009434238,1401.38895210745,33.3472154189747,15.2579240360403
"Vermont","SUV",2036,17702.3925258514,594,245,839,-405.845894525437,15389.8319548823,2745.71467644367,1.00672507171307e-12,18135.546631326,1392.27711554438,46.7175612237523,19.2690277774736
"Vermont","SUV",2037,17433.7916916127,809,304,1113,-405.845894525437,15511.7502676722,2629.19552941508,0,18140.9457970873,1371.15190356071,63.6271162121475,23.9093242626611
"Vermont","SUV",2038,17017.5308823493,1082,363,1445,-405.845894525437,15550.4257423404,2506.25924548341,5.01173685547137e-13,18056.6849878239,1338.41336847348,85.0983185927609,28.5496207478486
"Vermont","SUV",2039,16465.308918309,1406,418,1824,-405.845894525437,15499.7637225136,2383.69930126989,0,17883.4630237835,1294.981611884,110.580624714808,32.875320861159
"Vermont","SUV",2040,15785.2217716978,1792,472,2264,-405.845894525437,15377.1367405545,2266.23913661793,0,17643.3758771724,1241.49337466297,140.93917460095,37.1223718815001
"Vermont","SUV",2041,15015.4777219349,2235,526,2761,-790.701996494009,14876.1310595503,2109.64466589057,0,16985.7757254409,1180.95370333061,175.780722786341,41.3694229018413
"Vermont","SUV",2042,14167.5698031628,2725,589,3314,-790.701996494009,14682.2931023526,2008.57470431615,4.63264643498461e-13,16690.8678066687,1114.26651459771,214.318778341288,46.3243157589059
"Vermont","SUV",2043,13262.261346569,3253,660,3913,-790.701996494009,14469.0276444337,1915.53170564126,4.54762875969766e-13,16384.559350075,1043.06482562919,255.845499429068,51.9084013597248
"Vermont","SUV",2044,12318.9830417283,3799,744,4543,-790.701996494009,14242.7780198181,1828.50302541619,0,16071.2810452343,968.876842535875,298.787904190295,58.5149251691443
"Vermont","SUV",2045,11355.5568549791,4350,838,5188,-790.701996494009,14004.6805851648,1748.17427332029,2.18614777093355e-13,15752.8548584851,893.104246805195,342.123554416368,65.9079399082566
"Vermont","SUV",2046,10388.0467917414,4881,930,5811,-790.701996493949,13740.2315379653,1668.11325728214,0,15408.3447952474,817.010457892897,383.886222783055,73.1436564614304
"Vermont","SUV",2047,9429.4980116976,5382,1020,6402,-790.701996494009,13449.8060014034,1590.99001380019,4.17465951119233e-13,15040.7960152036,741.621465775645,423.289418360665,80.2220748286656
"Vermont","SUV",2048,8492.67684259365,5840,1100,6940,-790.701996494009,13126.8584964947,1515.1163496049,2.03198220001528e-13,14641.9748460996,667.941330551199,459.310702940595,86.514002266208
"Vermont","SUV",2049,7587.79383056897,6250,1159,7409,-790.701996494009,12767.0611439106,1439.03069016438,0,14206.091834075,596.773102412148,491.556831058,91.1542987513955
"Vermont","SUV",2050,6723.9495294124,6592,1195,7787,-790.701996494009,12359.7696923907,1360.4778405277,0,13720.2475329184,528.832531659502,518.454820853493,93.9856660982895
"Virginia","Car",2020,183303.25607188,5,6,11,0,2555.18647561095,643.28398384926,134128,137326.47045946,12084.8685110799,0.329641403269481,0.395569683923377
"Virginia","Car",2021,182384.235493207,10,7,17,0,4033.7022139714,870.52618200305,134418,139322.228395974,13942.5282553804,0.764459067291467,0.535121347104027
"Virginia","Car",2022,181449.779759869,16,14,30,0,6623.17102731032,565.241702884235,127222,134410.412730195,13969.1645518759,1.23178233187058,1.07780954038676
"Virginia","Car",2023,180449.22730279,28,20,48,0,7675.11853539188,403.927172582619,135660,143739.045707974,15091.9549016148,2.34179299940222,1.6727092852873
"Virginia","Car",2024,179436.308584462,46,34,80,0,6226.88340504514,477.467258261934,133211,139915.350663307,16209.7415743657,4.15550296538697,3.07145871354689
"Virginia","Car",2025,178338.428382746,69,50,119,17216.3946186502,18192.7258942729,3861.33138679274,173619.76572033,195673.823001396,14026.1556338699,5.42678741488032,3.932454648464
"Virginia","Car",2026,177327.698962608,113,79,192,17216.3946186508,24046.3133196726,5094.87306384878,165594.907197737,194736.093581258,13946.6626817386,8.88734750552863,6.21327834457312
"Virginia","Car",2027,176154.237600617,175,115,290,17216.3946186502,31025.1729778175,7241.55448512887,155393.904756321,193660.632219267,13854.3710099836,13.763591269624,9.04464569146719
