"Year","State_Province","Tonnes_Scrap_proj_down","Tonnes_Scrap_15_down","Tonnes_Prod_proj_down","Tonnes_Prod_15_down","Tonnes_Scrap_proj_mid","Tonnes_Scrap_15_mid","Tonnes_Prod_proj_mid","Tonnes_Prod_15_mid"
2028,"ON",15028.5000487005,15028.5000487005,285541.50092531,285541.50092531,16445.9790520255,14200.1910672034,146501.759360256,122852.227887844
2029,"ON",15028.5000487005,15028.5000487005,285541.50092531,285541.50092531,50569.1025429202,50569.1025429202,423530.263797345,423530.263797345
2030,"ON",15028.5000487005,15028.5000487005,285541.50092531,285541.50092531,52360.763214561,47406.2244762798,476492.523536873,426693.141863985
2031,"ON",15028.5000487005,15028.5000487005,285541.50092531,285541.50092531,54842.5644946034,44261.2663986854,564881.132867804,429838.09994158
2032,"ON",17033.5876559698,15028.5000487005,329503.536792731,285541.50092531,55130.3496214758,45471.1145196943,656869.954743042,484274.686382712
2033,"ON",19005.7507674054,15028.5000487005,388305.460534182,285541.50092531,55918.2708909646,47324.6575893583,775867.921202367,556485.117694448
2034,"ON",20349.003164607,16192.8489561232,442033.561636795,309522.048399028,55114.0970029025,47370.819151615,885321.100634862,619922.16053618
2035,"ON",21458.6631839305,17503.0482982326,499080.287705306,341825.468920973,57181.4904197656,49811.8348208166,999576.385060726,684620.64113313
2036,"ON",21880.8048159364,18080.2929106683,524848.087996416,358300.523980055,57967.9771055929,50887.2918895472,1051185.08470378,717617.488304458
2037,"ON",22254.8537900802,18591.4211687248,550010.252503917,374273.334757591,58664.8629744744,51839.5684224288,1101580.79468935,749608.422127306
2038,"ON",22595.7200595648,19059.4291512607,575137.300677769,390200.752655118,59299.9265698924,52711.5081204309,1151906.1723883,781508.441417913
2039,"ON",22919.1765896183,19504.802483842,601200.135571162,406669.834826443,59902.5543020165,53541.2774910409,1204105.77820113,814493.325869614
2040,"ON",23238.6270973626,19966.3510953344,629367.220088699,425271.006818606,60497.7184651148,54401.1828173077,1260519.85267639,851748.438355239
2041,"ON",23367.887556006,20143.4966527177,641529.116755908,432870.224387064,60738.5419755652,54731.220443953,1284878.14733472,866968.431237135
2042,"ON",23550.3050372486,20379.70138115,659514.610857069,443435.775456197,61078.4016562552,55171.290458272,1320900.15746024,888129.506126339
2043,"ON",23725.1506469555,20608.6002632468,677726.230566024,454178.541963254,61404.1542797441,55597.7490435445,1357375.06028294,909645.514622785
2044,"ON",23888.1772334567,20821.8160039569,695636.842750606,464664.311738874,61707.8870319718,55994.9885682994,1393247.09414748,930646.800598403
2045,"ON",24029.8800512218,21005.9115994499,711991.868036935,474115.401869445,61971.8917428716,56337.9747222277,1426003.54126835,949575.792065962
2046,"ON",24155.5466959018,21169.5387912431,727153.155097661,482844.3480917,62206.019664403,56642.8264545081,1456369.12549671,967058.447112002
2047,"ON",24264.6054052818,21314.3859182811,740843.93219965,490844.085377904,62409.2055536821,56912.6892878762,1483789.51820987,983080.615638725
2048,"ON",24365.735864691,21457.9468782628,754008.29852502,499038.71405416,62597.6204216472,57180.1558798199,1510155.59602799,999493.119820744
2049,"ON",24446.5190547096,21573.3211515,764864.978227145,505825.41936425,62748.1265517495,57395.1082155015,1531899.75406779,1013085.7832207
2050,"ON",24517.7608203782,21684.7511938926,774702.128929961,512557.678351363,62880.8561759446,57602.7121050456,1551601.96187093,1026569.39951934
2025,"PA",0,0,0,0,26.7337781485589,26.0200024036849,234.241399074397,223.493074706283
2026,"PA",0,0,0,0,28.0557702126877,26.9827730584843,298.908451550406,272.366819042023
2027,"PA",0,0,0,0,18.2789652674067,18.2789652674067,169.749112034681,169.749112034681
2028,"PA",0,0,0,0,19.9191745906064,17.1991028440935,206.034630623703,172.774808334745
2029,"PA",0,0,0,0,15.7701668009497,15.7701668009497,172.257910501138,172.257910501138
2030,"PA",0,0,0,0,16.0328454098123,14.5157675677212,193.762941604519,173.512309734367
2031,"PA",0,0,0,0,17.9859724719731,14.5157675677212,228.024993835074,173.512309734367
2032,"PA",0,0,0,0,19.463307230383,16.0531953466877,263.232061697728,194.066760405276
2033,"PA",0,0,0,0,20.8885810575774,17.6783890189483,309.305975958896,221.847259992836
2034,"PA",0,0,0,0,21.8582820974684,18.7872937145215,351.118850110144,245.861480099335
2035,"PA",0,0,0,0,22.678211497924,19.7554019119386,396.432560647313,271.520934160448
2036,"PA",0,0,0,0,22.9901325631247,20.1819287947213,416.900600165807,284.607502443694
2037,"PA",0,0,0,0,23.2665178935592,20.5596022071955,436.887567298894,297.295124923011
2038,"PA",0,0,0,0,23.5183844753114,20.90541398544,456.846640607256,309.946690647331
2039,"PA",0,0,0,0,23.757386975304,21.2345009879482,477.549033847474,323.028514509195
2040,"PA",0,0,0,0,23.9934294195923,21.5755399275441,499.922887747008,337.803913228707
2041,"PA",0,0,0,0,24.0889401602808,21.7064330372618,509.583401209236,343.840171028892
2042,"PA",0,0,0,0,24.2237287021975,21.8809650542722,523.86975083409,352.232665319228
2043,"PA",0,0,0,0,24.3529223772356,22.0500987708109,538.335717959241,360.765926479292
2044,"PA",0,0,0,0,24.4733829588557,22.2076441913935,552.562586914017,369.095048395967
2045,"PA",0,0,0,0,24.5780873767763,22.3436726943679,565.553812401045,376.602297136642
2046,"PA",0,0,0,0,24.670942643106,22.4645770641109,577.596820310309,383.535928033089
2047,"PA",0,0,0,0,24.7515262819136,22.5716048167214,588.471763595984,389.890329148503
2048,"PA",0,0,0,0,24.8262517252992,22.6776822186255,598.928564996938,396.399537605961
2049,"PA",0,0,0,0,24.8859425417703,22.7629324367428,607.552310395158,401.790395611609
2050,"PA",0,0,0,0,24.938583185927,22.8452682569586,615.366217172606,407.138005475091
2025,"QC",0,0,0,0,76.3822232815968,74.3428640105283,669.261140212562,638.551642017952
2026,"QC",1063.72323393706,1063.72323393706,20210.7414448042,20210.7414448042,80.1593434648219,77.0936373099551,854.024147286875,778.190911548638
2027,"QC",1063.72323393706,1063.72323393706,20210.7414448042,20210.7414448042,52.2256150497336,52.2256150497336,484.997462956232,484.997462956232
2028,"QC",1063.72323393706,1063.72323393706,20210.7414448042,20210.7414448042,56.9119274017325,49.1402938402672,588.670373210581,493.642309527842
2029,"QC",1063.72323393706,1063.72323393706,20210.7414448042,20210.7414448042,45.0576194312849,45.0576194312849,492.165458574681,492.165458574681
2030,"QC",1063.72323393706,1063.72323393706,20210.7414448042,20210.7414448042,45.8081297423209,41.4736216220606,553.608404584339,495.749456383905
2031,"QC",1063.72323393706,1063.72323393706,20210.7414448042,20210.7414448042,51.3884927770659,41.4736216220606,651.499982385925,495.749456383906
2032,"QC",1205.64413535903,1063.72323393706,23322.3918964002,20210.7414448042,55.6094492296658,45.8662724191077,752.091604850653,554.476458300788
2033,"QC",1345.23462781998,1063.72323393706,27484.4155369022,20210.7414448042,59.6816601645068,50.5096829112809,883.731359882561,633.849314265245
2034,"QC",1440.31056881973,1146.13631449874,31287.3119851815,21908.0941698042,62.4522345641955,53.6779820414901,1003.19671460041,702.461371712385
2035,"QC",1518.8527480459,1238.87274706184,35325.1020335879,24194.5431722648,64.7948899940686,56.4440054626818,1132.66445899232,775.77409760128
2036,"QC",1548.73210130947,1279.73035120883,37148.9572266066,25360.6541474086,65.686093037499,57.6626536992037,1191.14457190231,813.16429269627
2037,"QC",1575.20743704742,1315.90821339431,38929.9452770468,26491.2160717714,66.4757654101693,58.7417205919873,1248.25019228255,849.414642637174
2038,"QC",1599.3340877006,1349.03400526164,40708.4477793702,27618.565069963,67.1953842151755,59.7297542441144,1305.27611602073,885.561973278089
2039,"QC",1622.22847004558,1380.55770756776,42553.1856393382,28784.2532817265,67.8782485008686,60.6700028227092,1364.42581099278,922.938612883415
2040,"QC",1644.83930453202,1413.22630257358,44546.8631278753,30100.851662297,68.5526554845493,61.6443997929832,1428.3511078486,965.154037796305
2041,"QC",1653.98841140514,1425.76473585479,45407.68702991,30638.7273159628,68.825543315088,62.0183801064623,1455.95257488353,982.400488653978
2042,"QC",1666.89999356206,1442.48340084365,46680.7074835312,31386.5612391863,69.2106534348502,62.5170430122062,1496.77071666883,1006.37904376922
2043,"QC",1679.27563562843,1458.68495511184,47969.7331979582,32146.9385418637,69.5797782206732,63.0002822023167,1538.10205131212,1030.75978994083
2044,"QC",1690.81472251327,1473.77645037081,49237.4534796255,32889.1255132778,69.9239513110162,63.4504119754101,1578.75024832576,1054.55728113134
2045,"QC",1700.84450453294,1486.8068101244,50395.068699529,33558.0774462947,70.2231067907894,63.8390648410512,1615.86803543156,1076.00656324755
2046,"QC",1709.73923981882,1498.38840809162,51468.1906511956,34175.9157451476,70.4884075517314,64.1845058974597,1650.27662945803,1095.8169372374
2047,"QC",1717.45845881305,1508.64074557706,52437.2293208464,34742.1403443526,70.7186465197532,64.4902994763469,1681.34789598852,1113.97236899572
2048,"QC",1724.6165131088,1518.80204764474,53369.0084255459,35322.1594339605,70.9321477865691,64.7933777675014,1711.22447141982,1132.5701074456
2049,"QC",1730.33437955295,1526.96828477042,54137.4485496527,35802.525145564,71.1026929764867,65.0369498192651,1735.86374398617,1147.97255889031
2050,"QC",1735.37690017196,1534.85534766209,54833.7260041171,36279.0371246881,71.2530948169344,65.2721950198817,1758.18919192173,1163.25144421455
2025,"SC",1267.95809485298,1267.95809485298,24091.2038022066,24091.2038022066,0,0,0,0
2026,"SC",1267.95809485298,1267.95809485298,24091.2038022066,24091.2038022066,0,0,0,0
2027,"SC",1267.95809485298,1267.95809485298,24091.2038022066,24091.2038022066,890.904160022733,890.904160022733,7167.44201006676,7167.44201006676
2028,"SC",1267.95809485298,1267.95809485298,24091.2038022066,24091.2038022066,979.479964546473,845.726642303156,8700.5095451032,7296.00099031547
2029,"SC",1267.95809485298,1267.95809485298,24091.2038022066,24091.2038022066,1971.25643910965,1971.25643910965,16831.5512910992,16831.5512910992
2030,"SC",1267.95809485298,1267.95809485298,24091.2038022066,24091.2038022066,2038.72724707274,1845.8165157868,18936.0426559846,16956.991214422
2031,"SC",1267.95809485298,1267.95809485298,24091.2038022066,24091.2038022066,2131.65758470056,1720.37659246394,22449.250204989,17082.4311377449
2032,"SC",1437.12780934796,1267.95809485298,27800.2911405091,24091.2038022066,2138.55328419055,1763.86331593327,26105.7177082599,19246.3335621869
2033,"SC",1603.51967636142,1267.95809485298,32761.4233199874,24091.2038022066,2192.00749610019,1855.13612158222,30802.819694493,22093.0783121524
2034,"SC",1716.85019803312,1366.1944868825,37294.4758863363,26114.4482504066,2185.82820974684,1878.72937145215,35111.8850110143,24586.1480099335
2035,"SC",1810.47247567071,1476.73631449771,42107.5216240368,28839.8954613397,2267.8211497924,1975.54019119386,39643.2560647313,27152.0934160448
2036,"SC",1846.08866476089,1525.43857864092,44281.557014115,30229.8997437111,2299.01325631247,2018.19287947213,41690.0600165807,28460.7502443694
2037,"SC",1877.64726496052,1568.56259036602,46404.4947702397,31577.5295575515,2326.65178935592,2055.96022071955,43688.7567298894,29729.5124923011
2038,"SC",1906.40623253911,1608.04853427188,48524.4697530093,32921.3295633959,2351.83844753114,2090.541398544,45684.6640607256,30994.6690647331
2039,"SC",1933.69633629433,1645.62478742078,50723.3972820911,34310.8299118179,2375.7386975304,2123.45009879482,47754.9033847473,32302.8514509195
2040,"SC",1960.64845100217,1684.56575266771,53099.8608484273,35880.215181458,2399.34294195923,2157.55399275441,49992.2887747008,33780.3913228707
2041,"SC",1971.55418639493,1699.51156513891,54125.9629396527,36521.3629606277,2408.89401602808,2170.64330372618,50958.3401209236,34384.0171028892
2042,"SC",1986.94479232598,1719.44021380563,55643.4033203692,37412.7809971101,2422.37287021975,2188.09650542722,52386.975083409,35223.2665319228
2043,"SC",2001.69655766909,1738.75246649331,57179.9219719661,38319.1507419015,2435.29223772356,2205.00987708109,53833.5717959241,36076.5926479292
2044,"SC",2015.45114923581,1756.74152884201,58691.0445477136,39203.8376118271,2447.33829588557,2220.76441913935,55256.2586914017,36909.5048395967
2045,"SC",2027.40664940326,1772.27371766829,60070.9218898385,40001.2283159833,2457.80873767763,2234.36726943679,56555.3812401045,37660.2297136642
2046,"SC",2038.00917386403,1786.07898244521,61350.0832562251,40737.6915682159,2467.0942643106,2246.45770641109,57759.6820310309,38353.5928033089
2047,"SC",2047.21048290515,1798.29976872786,62505.1773504489,41412.6312904683,2475.15262819136,2257.16048167214,58847.1763595984,38989.0329148503
2048,"SC",2055.74288362569,1810.41204079252,63615.8580432507,42104.0140452809,2482.62517252992,2267.76822186255,59892.8564996938,39639.9537605961
2049,"SC",2062.55858042711,1820.14619544634,64531.838671186,42676.6099735122,2488.59425417703,2276.29324367428,60755.2310395158,40179.0395611609
2050,"SC",2068.56926500498,1829.54757441321,65361.8013969075,43244.6122526283,2493.8583185927,2284.52682569586,61536.6217172606,40713.8005475091
2025,"MX",0,0,0,0,0,0,0,0
2026,"MX",1861.51565938986,1861.51565938986,35368.7975284073,35368.7975284073,0,0,0,0
2027,"MX",1861.51565938986,1861.51565938986,35368.7975284073,35368.7975284073,0,0,0,0
2028,"MX",1861.51565938986,1861.51565938986,35368.7975284073,35368.7975284073,0,0,0,0
2029,"MX",1861.51565938986,1861.51565938986,35368.7975284073,35368.7975284073,0,0,0,0
2030,"MX",1861.51565938986,1861.51565938986,35368.7975284073,35368.7975284073,0,0,0,0
2031,"MX",1861.51565938986,1861.51565938986,35368.7975284073,35368.7975284073,0,0,0,0
2032,"MX",2109.8772368783,1861.51565938986,40814.1858187004,35368.7975284073,0,0,0,0
2033,"MX",2354.16059868497,1861.51565938986,48097.7271895788,35368.7975284073,0,0,0,0
2034,"MX",2520.54349543453,2005.73855037279,54752.7959740676,38339.1647971573,0,0,0,0
2035,"MX",2657.99230908032,2168.02730735821,61818.9285587788,42340.4505514635,0,0,0,0
2036,"MX",2710.28117729158,2239.52811461545,65010.6751465615,44381.1447579651,0,0,0,0
2037,"MX",2756.61301483298,2302.83937344005,68127.4042348318,46359.6281256,0,0,0,0
2038,"MX",2798.83465347605,2360.80950920788,71239.7836138979,48332.4888724352,0,0,0,0
2039,"MX",2838.89982257976,2415.97598824359,74468.0748688418,50372.4432430213,0,0,0,0
2040,"MX",2878.46878293103,2473.14602950376,77957.0104737817,52676.4904090197,0,0,0,0
2041,"MX",2894.479719959,2495.08828774588,79463.4523023425,53617.7728029349,0,0,0,0
2042,"MX",2917.07498873361,2524.34595147638,81691.2380961796,54926.4821685761,0,0,0,0
2043,"MX",2938.73236234975,2552.69867144572,83947.0330964268,56257.1424482615,0,0,0,0
2044,"MX",2958.92576439822,2579.10878814892,86165.5435893446,57555.9696482362,0,0,0,0
2045,"MX",2976.47788293264,2601.9119177177,88191.3702241757,58726.6355310157,0,0,0,0
2046,"MX",2992.04366968293,2622.17971416033,90069.3336395923,59807.8525540082,0,0,0,0
2047,"MX",3005.55230292283,2640.12130475986,91765.1513114812,60798.745602617,0,0,0,0
2048,"MX",3018.0788979404,2657.90358337829,93395.7647447053,61813.7790094309,0,0,0,0
2049,"MX",3028.08516421765,2672.19449834823,94740.5349618923,62654.4190047369,0,0,0,0
2050,"MX",3036.90957530093,2685.99685840866,95959.0205072049,63488.3149682042,0,0,0,0
2025,"TN",18764.0778466498,18764.0778466498,356517.479086345,356517.479086345,20241.2891696231,19700.85896279,177354.202156329,169216.185134757
2026,"TN",20040.5457273742,20040.5457273742,380770.36882011,380770.36882011,21242.2260181778,20429.8138871381,226316.399031022,206220.591560389
2027,"TN",29614.0548328078,29614.0548328078,562667.041823348,562667.041823348,26609.4142818386,26609.4142818386,231257.663161025,231257.663161025
2028,"TN",38762.0746446665,38762.0746446665,736479.418248663,736479.418248663,29120.8735866252,25144.2597406827,280704.952380616,235391.2262194
2029,"TN",38762.0746446665,38762.0746446665,736479.418248663,736479.418248663,23168.7763849832,23168.7763849832,234698.30105788,234698.30105788
2030,"TN",38762.0746446665,38762.0746446665,736479.418248664,736479.418248664,23690.0874001263,21448.4574365555,264011.051046656,236418.620006308
2031,"TN",38762.0746446665,38762.0746446665,736479.418248664,736479.418248664,25621.2495005009,20677.8979075723,311707.343900158,237189.179535291
2032,"TN",43933.672292483,38762.0746446665,849867.960704824,736479.418248664,26692.5356302396,22015.8107611717,361003.970328313,266148.699984378
2033,"TN",49020.3498377601,38762.0746446665,1001532.10216472,736479.418248664,28647.1968789633,24244.6477974148,424191.052743629,304247.670847317
2034,"TN",52484.917127791,41765.207300334,1140109.64874001,798330.951547663,29977.0725908138,25765.4313799152,481534.423008197,337181.458421945
2035,"TN",55346.9941387925,45144.5229029333,1287246.71810394,881649.153197331,31101.5471971529,27093.1226220872,543678.940316316,372371.566848614
2036,"TN",56435.7977717172,46633.3739980497,1353708.00133754,924142.237131571,31529.3246579995,27678.0737756178,571749.394513107,390318.860494209
2037,"TN",57400.559006008,47951.6952960887,1418607.20589558,965339.913655351,31908.3673968812,28196.0258841539,599160.092295626,407719.028465843
2038,"TN",58279.7341558098,49158.7991517343,1483415.83708025,1006420.51114945,32253.7844232842,28670.2820371749,626532.535689952,425069.747173483
2039,"TN",59114.0054484608,50307.5228637694,1550638.08469748,1048898.18958611,32581.5592804169,29121.6013549004,654924.389276535,443010.534184039
2040,"TN",59937.9442571467,51497.9664657812,1623287.69237977,1096875.0345741,32905.2746325837,29589.311900632,685608.531767326,463273.938142226
2041,"TN",60271.3377116034,51954.8669745485,1654656.11536992,1116475.22339368,33036.2607912423,29768.8224511019,698857.235944095,471552.234553909
2042,"TN",60741.8357654016,52564.0951267425,1701044.98069988,1143726.29155595,33221.1136487281,30008.180645859,718449.944001038,483061.941009227
2043,"TN",61192.8041622999,53154.4797642755,1748017.0777336,1171434.44046551,33398.2935459231,30240.135457112,738288.984629817,494764.6991716
2044,"TN",61613.2884883834,53704.4138515124,1794212.80479755,1198479.73370384,33563.4966292878,30456.1977481969,757800.119196366,506187.494943041
2045,"TN",61978.7737451803,54179.2401609332,1836396.30341084,1222856.34214298,33707.0912595789,30642.7511237046,775616.657007147,516483.150358823
2046,"TN",62302.8978989977,54601.2735908585,1875500.86732957,1245370.36975318,33834.4356248311,30808.5628307806,792132.782139852,525992.12987395
2047,"TN",62584.1862391474,54974.8687688282,1910812.63645164,1266003.59414821,33944.9503294815,30955.3437486465,807046.990074492,534706.737117947
2048,"TN",62845.0257376846,55345.1466161741,1944766.66702689,1287139.48977352,34047.4309375531,31100.8213284006,821387.746281515,543633.651573889
2049,"TN",63053.3847909093,55642.7242970341,1972768.62514935,1304644.01630435,34129.2926287136,31217.7359132473,833214.59711336,551026.82826735
2050,"TN",63237.1342422663,55930.1288688065,1998140.97559003,1322008.11282364,34201.4855121285,31330.6536095432,843930.812122431,558360.693222982
2025,"TX",22338.1879126783,22338.1879126783,424425.570340887,424425.570340887,3819.11116407984,3717.14320052641,33463.0570106281,31927.5821008976
2026,"TX",22338.1879126783,22338.1879126783,424425.570340887,424425.570340887,4007.96717324109,3854.68186549776,42701.2073643437,38909.5455774319
2027,"TX",22338.1879126783,22338.1879126783,424425.570340887,424425.570340887,2611.28075248668,2611.28075248668,24249.8731478116,24249.8731478116
2028,"TX",22338.1879126783,22338.1879126783,424425.570340887,424425.570340887,2845.59637008662,2457.01469201336,29433.518660529,24682.1154763921
2029,"TX",22338.1879126783,22338.1879126783,424425.570340887,424425.570340887,2252.88097156425,2252.88097156425,24608.2729287341,24608.2729287341
2030,"TX",22338.1879126783,22338.1879126783,424425.570340888,424425.570340888,2290.40648711604,2073.68108110303,27680.4202292169,24787.4728191953
2031,"TX",22338.1879126783,22338.1879126783,424425.570340888,424425.570340888,2569.42463885329,2073.68108110303,32574.9991192962,24787.4728191953
2032,"TX",25318.5268425396,22338.1879126783,489770.229824405,424425.570340888,2780.47246148329,2293.31362095538,37604.5802425326,27723.8229150394
2033,"TX",28249.9271842196,22338.1879126783,577172.726274946,424425.570340888,2984.08300822534,2525.48414556404,44186.567994128,31692.4657132622
2034,"TX",30246.5219452144,24068.8626044735,657033.551688811,460069.977565887,3122.61172820977,2683.8991020745,50159.8357300205,35123.0685856193
2035,"TX",31895.9077089638,26016.3276882986,741827.142705346,508085.406617562,3239.74449970343,2822.20027313409,56633.2229496162,38788.704880064
2036,"TX",32523.3741274989,26874.3373753854,780128.101758738,532573.737095582,3284.30465187495,2883.13268496018,59557.2285951153,40658.2146348135
2037,"TX",33079.3561779958,27634.0724812806,817528.850817982,556315.5375072,3323.78827050846,2937.08602959936,62412.5096141277,42470.7321318587
2038,"TX",33586.0158417125,28329.7141104945,854877.403366775,579989.866469222,3359.76921075877,2986.48771220572,65263.8058010366,44278.0986639044
2039,"TX",34066.7978709571,28991.7118589231,893616.898426102,604469.318916256,3393.91242504343,3033.50014113546,68221.2905496391,46146.9306441708
2040,"TX",34541.6253951724,29677.7523540452,935484.12568538,632117.884908237,3427.63277422747,3082.21998964916,71417.5553924298,48257.7018898152
2041,"TX",34733.756639508,29941.0594529506,953561.42762811,643413.273635219,3441.2771657544,3100.91900532311,72797.6287441766,49120.0244326989
2042,"TX",35004.8998648033,30292.1514177166,980294.857154156,659117.786022913,3460.53267174251,3125.85215061031,74838.5358334414,50318.9521884612
2043,"TX",35264.788348197,30632.3840573487,1007364.39715712,675085.709379138,3478.98891103366,3150.01411011584,76905.1025656059,51537.9894970416
2044,"TX",35507.1091727786,30949.3054577871,1033986.52307214,690671.635778834,3496.19756555081,3172.52059877051,78937.5124162881,52727.8640565668
2045,"TX",35717.7345951917,31222.9430126124,1058296.44269011,704719.626372189,3511.15533953947,3191.95324205256,80793.4017715778,53800.3281623774
2046,"TX",35904.5240361952,31466.156569924,1080832.00367511,717694.230648099,3524.42037758657,3209.22529487298,82513.8314729012,54790.8468618698
2047,"TX",36066.627635074,31681.4556571183,1101181.81573777,729584.947231404,3535.93232598766,3224.51497381735,84067.3947994262,55698.6184497861
2048,"TX",36216.9467752848,31894.8430005394,1120749.17693646,741765.348113171,3546.60738932845,3239.66888837507,85561.2235709911,56628.5053722801
2049,"TX",36337.0219706119,32066.3339801788,1136886.41954271,751853.028056843,3555.13464882433,3251.84749096326,86793.1871993083,57398.6279445156
2050,"TX",36442.9149036112,32231.9623009039,1151508.24608646,761859.779618451,3562.65474084672,3263.60975099408,87909.4595960865,58162.5722107273
2025,"VA",425.489293574825,425.489293574825,8084.29657792166,8084.29657792166,0,0,0,0
2026,"VA",425.489293574825,425.489293574825,8084.29657792166,8084.29657792166,0,0,0,0
2027,"VA",425.489293574825,425.489293574825,8084.29657792166,8084.29657792166,0,0,0,0
2028,"VA",425.489293574825,425.489293574825,8084.29657792166,8084.29657792166,0,0,0,0
2029,"VA",425.489293574825,425.489293574825,8084.29657792166,8084.29657792166,0,0,0,0
2030,"VA",425.489293574825,425.489293574825,8084.29657792167,8084.29657792167,0,0,0,0
2031,"VA",425.489293574825,425.489293574825,8084.29657792167,8084.29657792167,0,0,0,0
2032,"VA",482.257654143611,425.489293574825,9328.95675856009,8084.29657792167,0,0,0,0
2033,"VA",538.093851127993,425.489293574825,10993.7662147609,8084.29657792167,0,0,0,0
2034,"VA",576.124227527893,458.454525799495,12514.9247940726,8763.23766792166,0,0,0,0
2035,"VA",607.541099218359,495.549098824734,14130.0408134352,9677.81726890594,0,0,0,0
2036,"VA",619.492840523789,511.892140483531,14859.5828906426,10144.2616589635,0,0,0,0
2037,"VA",630.082974818968,526.363285357725,15571.9781108187,10596.4864287086,0,0,0,0
2038,"VA",639.733635080239,539.613602104657,16283.3791117481,11047.4260279852,0,0,0,0
2039,"VA",648.891388018231,552.223083027106,17021.2742557353,11513.7013126906,0,0,0,0
2040,"VA",657.935721812807,565.290521029432,17818.7452511501,12040.3406649188,0,0,0,0
2041,"VA",661.595364562057,570.305894341915,18163.074811964,12255.4909263851,0,0,0,0
2042,"VA",666.759997424825,576.993360337459,18672.2829934125,12554.6244956745,0,0,0,0
2043,"VA",671.710254251371,583.473982044736,19187.8932791833,12858.7754167455,0,0,0,0
2044,"VA",676.325889005306,589.510580148325,19694.9813918502,13155.6502053111,0,0,0,0
2045,"VA",680.337801813176,594.72272404976,20158.0274798116,13423.2309785179,0,0,0,0
2046,"VA",683.895695927527,599.355363236647,20587.2762604782,13670.366298059,0,0,0,0
2047,"VA",686.983383525219,603.456298230826,20974.8917283386,13896.856137741,0,0,0,0
2048,"VA",689.846605243519,607.520819057894,21347.6033702184,14128.8637735842,0,0,0,0
2049,"VA",692.133751821178,610.787313908168,21654.9794198611,14321.0100582256,0,0,0,0
2050,"VA",694.150760068785,613.942139064836,21933.4904016468,14511.6148498753,0,0,0,0
2025,"WV",0,0,0,0,0,0,0,0
2026,"WV",0,0,0,0,0,0,0,0
2027,"WV",0,0,0,0,0,0,0,0
2028,"WV",0,0,0,0,5211.90245653358,4500.18879826365,43178.6825928772,36208.420820072
2029,"WV",0,0,0,0,4185.72096442184,4185.72096442184,36106.0098860256,36106.0098860256
2030,"WV",0,0,0,0,4326.28799313398,3916.92112873002,40620.1159028697,36374.8097217174
2031,"WV",0,0,0,0,4520.25763328645,3648.12129303819,48156.0003219075,36643.6095574093
2032,"WV",0,0,0,0,4531.1259943854,3737.24002130402,55999.0794984621,41285.0922256702
2033,"WV",0,0,0,0,4476.12451233801,3788.22621834606,66279.8519911921,47538.6985698933
2034,"WV",0,0,0,0,4683.91759231466,4025.84865311176,75239.7535950308,52684.6028784289
2035,"WV",0,0,0,0,4859.61674955515,4233.30040970113,84949.8344244243,58183.057320096
2036,"WV",0,0,0,0,4926.45697781243,4324.69902744028,89335.8428926729,60987.3219522202
2037,"WV",0,0,0,0,4985.68240576269,4405.62904439905,93618.7644211916,63706.098197788
2038,"WV",0,0,0,0,5039.65381613816,4479.73156830858,97895.708701555,66417.1479958567
2039,"WV",0,0,0,0,5090.86863756515,4550.25021170319,102331.935824459,69220.3959662562
2040,"WV",0,0,0,0,5141.4491613412,4623.32998447374,107126.333088645,72386.5528347229
2041,"WV",0,0,0,0,5161.9157486316,4651.37850798467,109196.443116265,73680.0366490484
2042,"WV",0,0,0,0,5190.79900761376,4688.77822591547,112257.803750162,75478.4282826918
2043,"WV",0,0,0,0,5218.48336655049,4725.02116517375,115357.653848409,77306.9842455625
2044,"WV",0,0,0,0,5244.29634832622,4758.78089815576,118406.268624432,79091.7960848502
2045,"WV",0,0,0,0,5266.7330093092,4787.92986307884,121190.102657367,80700.4922435662
2046,"WV",0,0,0,0,5286.63056637985,4813.83794230947,123770.747209352,82186.2702928048
2047,"WV",0,0,0,0,5303.89848898149,4836.77246072602,126101.092199139,83547.9276746792
2048,"WV",0,0,0,0,5319.91108399268,4859.5033325626,128341.835356487,84942.7580584202
2049,"WV",0,0,0,0,5332.7019732365,4877.77123644488,130189.780798962,86097.9419167735
2050,"WV",0,0,0,0,5343.98211127008,4895.41462649113,131864.18939413,87243.858316091
