"Year","Mineral","Total_Minerals_Exported","Scenario"
2043,"Nickel",197530.408403444,"Increasing Batt Cap - High LFP Chemistry"
2044,"Cobalt",36094.7435642298,"Decreasing Batt Cap - Benchmark Chemistry"
2044,"Copper",267215.533529481,"Decreasing Batt Cap - Benchmark Chemistry"
2044,"Graphite",524842.152388485,"Decreasing Batt Cap - Benchmark Chemistry"
2044,"Lithium",48092.2680578918,"Decreasing Batt Cap - Benchmark Chemistry"
2044,"Manganese",21575.78146175,"Decreasing Batt Cap - Benchmark Chemistry"
2044,"Nickel",198398.902176564,"Decreasing Batt Cap - Benchmark Chemistry"
2044,"Cobalt",30891.9359138103,"Decreasing Batt Cap - High LFP Chemistry"
2044,"Copper",275454.616071896,"Decreasing Batt Cap - High LFP Chemistry"
2044,"Graphite",528547.698270986,"Decreasing Batt Cap - High LFP Chemistry"
2044,"Lithium",47716.6005488554,"Decreasing Batt Cap - High LFP Chemistry"
2044,"Manganese",18517.1183380525,"Decreasing Batt Cap - High LFP Chemistry"
2044,"Nickel",170323.124259121,"Decreasing Batt Cap - High LFP Chemistry"
2044,"Cobalt",50377.4547681563,"Increasing Batt Cap - Benchmark Chemistry"
2044,"Copper",334426.535880048,"Increasing Batt Cap - Benchmark Chemistry"
2044,"Graphite",666852.953428457,"Increasing Batt Cap - Benchmark Chemistry"
2044,"Lithium",61693.8045369598,"Increasing Batt Cap - Benchmark Chemistry"
2044,"Manganese",29995.1331341863,"Increasing Batt Cap - Benchmark Chemistry"
2044,"Nickel",275793.102937611,"Increasing Batt Cap - Benchmark Chemistry"
2044,"Cobalt",42465.8324025768,"Increasing Batt Cap - High LFP Chemistry"
2044,"Copper",346726.673559166,"Increasing Batt Cap - High LFP Chemistry"
2044,"Graphite",671989.06553225,"Increasing Batt Cap - High LFP Chemistry"
2044,"Lithium",61080.1027462333,"Increasing Batt Cap - High LFP Chemistry"
2044,"Manganese",25320.8204413863,"Increasing Batt Cap - High LFP Chemistry"
2044,"Nickel",232820.490046869,"Increasing Batt Cap - High LFP Chemistry"
2045,"Cobalt",40789.0289701903,"Decreasing Batt Cap - Benchmark Chemistry"
2045,"Copper",304983.069818915,"Decreasing Batt Cap - Benchmark Chemistry"
2045,"Graphite",599500.126699113,"Decreasing Batt Cap - Benchmark Chemistry"
2045,"Lithium",54888.8590292711,"Decreasing Batt Cap - Benchmark Chemistry"
2045,"Manganese",24827.5531350508,"Decreasing Batt Cap - Benchmark Chemistry"
2045,"Nickel",227360.509681716,"Decreasing Batt Cap - Benchmark Chemistry"
