Year,Mineral,Total_Minerals_Exported,Scenario
2050,Cobalt,40804.612767893355,Decreasing Batt Cap - High LFP Chemistry
2050,Copper,339395.6848429938,Decreasing Batt Cap - High LFP Chemistry
2050,Graphite,661310.0864292312,Decreasing Batt Cap - High LFP Chemistry
2050,Lithium,60036.51840631039,Decreasing Batt Cap - High LFP Chemistry
2050,Manganese,25405.78965047564,Decreasing Batt Cap - High LFP Chemistry
2050,Nickel,236367.4533435957,Decreasing Batt Cap - High LFP Chemistry
2050,Cobalt,96791.24644221058,Increasing Batt Cap - Benchmark Chemistry
2050,Copper,556063.6759709638,Increasing Batt Cap - Benchmark Chemistry
2050,Graphite,1147735.5985914217,Increasing Batt Cap - Benchmark Chemistry
2050,Lithium,107652.3831352575,Increasing Batt Cap - Benchmark Chemistry
2050,Manganese,60304.92420065087,Increasing Batt Cap - Benchmark Chemistry
2050,Nickel,562130.6079659944,Increasing Batt Cap - Benchmark Chemistry
2050,Cobalt,71641.21258339651,Increasing Batt Cap - High LFP Chemistry
2050,Copper,596815.6157456976,Increasing Batt Cap - High LFP Chemistry
2050,Graphite,1163224.876665382,Increasing Batt Cap - High LFP Chemistry
2050,Lithium,105591.1557610409,Increasing Batt Cap - High LFP Chemistry
2050,Manganese,44740.12934026507,Increasing Batt Cap - High LFP Chemistry
2050,Nickel,416419.8370505941,Increasing Batt Cap - High LFP Chemistry
