Sales Region,Sales Sub-Region,Sales Country,Vehicle Production Region,Vehicle Production Country,OEM Group,Brand,Make Model,Global Segment,LCV Details,Architecture,Propulsion,Fast-Charging,Battery kWh,ED Wh/kg Cell,Cathode Chemistry,Cathode Mix,Cell Type,Cell Supplier,Cathode Supplier,Reg_2013-01-01,Reg_2013-02-01,Reg_2013-03-01,Reg_2013-04-01,Reg_2013-05-01,Reg_2013-06-01,Reg_2013-07-01,Reg_2013-08-01,Reg_2013-09-01,Reg_2013-10-01,Reg_2013-11-01,Reg_2013-12-01,Reg_2014-01-01,Reg_2014-02-01,Reg_2014-03-01,Reg_2014-04-01,Reg_2014-05-01,Reg_2014-06-01,Reg_2014-07-01,Reg_2014-08-01,Reg_2014-09-01,Reg_2014-10-01,Reg_2014-11-01,Reg_2014-12-01,Reg_2015-01-01,Reg_2015-02-01,Reg_2015-03-01,Reg_2015-04-01,Reg_2015-05-01,Reg_2015-06-01,Reg_2015-07-01,Reg_2015-08-01,Reg_2015-09-01,Reg_2015-10-01,Reg_2015-11-01,Reg_2015-12-01,Reg_2016-01-01,Reg_2016-02-01,Reg_2016-03-01,Reg_2016-04-01,Reg_2016-05-01,Reg_2016-06-01,Reg_2016-07-01,Reg_2016-08-01,Reg_2016-09-01,Reg_2016-10-01,Reg_2016-11-01,Reg_2016-12-01,Reg_2017-01-01,Reg_2017-02-01,Reg_2017-03-01,Reg_2017-04-01,Reg_2017-05-01,Reg_2017-06-01,Reg_2017-07-01,Reg_2017-08-01,Reg_2017-09-01,Reg_2017-10-01,Reg_2017-11-01,Reg_2017-12-01,Reg_2018-01-01,Reg_2018-02-01,Reg_2018-03-01,Reg_2018-04-01,Reg_2018-05-01,Reg_2018-06-01,Reg_2018-07-01,Reg_2018-08-01,Reg_2018-09-01,Reg_2018-10-01,Reg_2018-11-01,Reg_2018-12-01,Reg_2019-01-01,Reg_2019-02-01,Reg_2019-03-01,Reg_2019-04-01,Reg_2019-05-01,Reg_2019-06-01,Reg_2019-07-01,Reg_2019-08-01,Reg_2019-09-01,Reg_2019-10-01,Reg_2019-11-01,Reg_2019-12-01,Reg_2020-01-01,Reg_2020-02-01,Reg_2020-03-01,Reg_2020-04-01,Reg_2020-05-01,Reg_2020-06-01,Reg_2020-07-01,Reg_2020-08-01,Reg_2020-09-01,Reg_2020-10-01,Reg_2020-11-01,Reg_2020-12-01,Reg_2021-01-01,Reg_2021-02-01,Reg_2021-03-01,Reg_2021-04-01,Reg_2021-05-01,Reg_2021-06-01,Reg_2021-07-01,Reg_2021-08-01,Reg_2021-09-01,Reg_2021-10-01,Reg_2021-11-01,Reg_2021-12-01,Reg_2022-01-01,Reg_2022-02-01,Reg_2022-03-01,Reg_2022-04-01,Reg_2022-05-01,Reg_2022-06-01,Reg_2022-07-01,Reg_2022-08-01,Reg_2022-09-01,Reg_2022-10-01,Reg_2022-11-01,Reg_2022-12-01,Reg_2023-01-01,Reg_2023-02-01,Reg_2023-03-01,Reg_2023-04-01,Reg_2023-05-01,Reg_2023-06-01,Reg_2023-07-01,Reg_2023-08-01,Reg_2023-09-01,Reg_2023-10-01,Reg_2023-11-01,Reg_2023-12-01,Reg_2024-01-01,Reg_2024-02-01,Reg_2024-03-01,Reg_2024-04-01,Reg_2024-05-01,Reg_2024-06-01,Reg_2024-07-01,Reg_2024-08-01,Reg_2024-09-01,Reg_2024-10-01,Reg_2024-11-01,Reg_2024-12-01,Reg_2025-01-01,Mwh_2013-01-01,Mwh_2013-02-01,Mwh_2013-03-01,Mwh_2013-04-01,Mwh_2013-05-01,Mwh_2013-06-01,Mwh_2013-07-01,Mwh_2013-08-01,Mwh_2013-09-01,Mwh_2013-10-01,Mwh_2013-11-01,Mwh_2013-12-01,Mwh_2014-01-01,Mwh_2014-02-01,Mwh_2014-03-01,Mwh_2014-04-01,Mwh_2014-05-01,Mwh_2014-06-01,Mwh_2014-07-01,Mwh_2014-08-01,Mwh_2014-09-01,Mwh_2014-10-01,Mwh_2014-11-01,Mwh_2014-12-01,Mwh_2015-01-01,Mwh_2015-02-01,Mwh_2015-03-01,Mwh_2015-04-01,Mwh_2015-05-01,Mwh_2015-06-01,Mwh_2015-07-01,Mwh_2015-08-01,Mwh_2015-09-01,Mwh_2015-10-01,Mwh_2015-11-01,Mwh_2015-12-01,Mwh_2016-01-01,Mwh_2016-02-01,Mwh_2016-03-01,Mwh_2016-04-01,Mwh_2016-05-01,Mwh_2016-06-01,Mwh_2016-07-01,Mwh_2016-08-01,Mwh_2016-09-01,Mwh_2016-10-01,Mwh_2016-11-01,Mwh_2016-12-01,Mwh_2017-01-01,Mwh_2017-02-01,Mwh_2017-03-01,Mwh_2017-04-01,Mwh_2017-05-01,Mwh_2017-06-01,Mwh_2017-07-01,Mwh_2017-08-01,Mwh_2017-09-01,Mwh_2017-10-01,Mwh_2017-11-01,Mwh_2017-12-01,Mwh_2018-01-01,Mwh_2018-02-01,Mwh_2018-03-01,Mwh_2018-04-01,Mwh_2018-05-01,Mwh_2018-06-01,Mwh_2018-07-01,Mwh_2018-08-01,Mwh_2018-09-01,Mwh_2018-10-01,Mwh_2018-11-01,Mwh_2018-12-01,Mwh_2019-01-01,Mwh_2019-02-01,Mwh_2019-03-01,Mwh_2019-04-01,Mwh_2019-05-01,Mwh_2019-06-01,Mwh_2019-07-01,Mwh_2019-08-01,Mwh_2019-09-01,Mwh_2019-10-01,Mwh_2019-11-01,Mwh_2019-12-01,Mwh_2020-01-01,Mwh_2020-02-01,Mwh_2020-03-01,Mwh_2020-04-01,Mwh_2020-05-01,Mwh_2020-06-01,Mwh_2020-07-01,Mwh_2020-08-01,Mwh_2020-09-01,Mwh_2020-10-01,Mwh_2020-11-01,Mwh_2020-12-01,Mwh_2021-01-01,Mwh_2021-02-01,Mwh_2021-03-01,Mwh_2021-04-01,Mwh_2021-05-01,Mwh_2021-06-01,Mwh_2021-07-01,Mwh_2021-08-01,Mwh_2021-09-01,Mwh_2021-10-01,Mwh_2021-11-01,Mwh_2021-12-01,Mwh_2022-01-01,Mwh_2022-02-01,Mwh_2022-03-01,Mwh_2022-04-01,Mwh_2022-05-01,Mwh_2022-06-01,Mwh_2022-07-01,Mwh_2022-08-01,Mwh_2022-09-01,Mwh_2022-10-01,Mwh_2022-11-01,Mwh_2022-12-01,Mwh_2023-01-01,Mwh_2023-02-01,Mwh_2023-03-01,Mwh_2023-04-01,Mwh_2023-05-01,Mwh_2023-06-01,Mwh_2023-07-01,Mwh_2023-08-01,Mwh_2023-09-01,Mwh_2023-10-01,Mwh_2023-11-01,Mwh_2023-12-01,Mwh_2024-01-01,Mwh_2024-02-01,Mwh_2024-03-01,Mwh_2024-04-01,Mwh_2024-05-01,Mwh_2024-06-01,Mwh_2024-07-01,Mwh_2024-08-01,Mwh_2024-09-01,Mwh_2024-10-01,Mwh_2024-11-01,Mwh_2024-12-01,Mwh_2025-01-01
Americas,Northern America,USA,Americas,USA,Ford,Ford,Ford Kuga / Escape PHEV,SUV-C,SUV-C,C2,PHEV,NA,14.4,NA,NMC,NA,Prismatic,Samsung SDI,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,11,2,0,0,0,0,0,6,23,27,12,43,162,42,484,678,464,188,81,445,486,1067,843,705,726,259,581,612,804,984,819,437,344,286,719,663,913,961,693,1063,551,271,388,361,417,570,619,672,589,398,504,715,547,639,1096,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576,0.144,0.1584,0.0288,0,0,0,0,0,0.0864,0.3312,0.3888,0.1728,0.6192,2.3328,0.6048,6.9696,9.7632,6.6816,2.7072,1.1664,6.408,6.9984,15.3648,12.1392,10.152,10.4544,3.7296,8.3664,8.8128,11.5776,14.1696,11.7936,6.2928,4.9536,4.1184,10.3536,9.5472,13.1472,13.8384,9.9792,15.3072,7.9344,3.9024,5.5872,5.1984,6.0048,8.208,8.9136,9.6768,8.4816,5.7312,7.2576,10.296,7.8768,9.2016,15.7824,5.4
Americas,Northern America,USA,Americas,Mexico,Ford,Ford,Ford Mustang Mach-E BEV,SUV-D,SUV-D,GE1,BEV,CCS,76 / 99,NA,NMC,NA,Pouch,LG Energy Solution,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,238,3739,2637,1951,1945,2465,2854,1448,1578,2848,3088,2349,2370,2001,2363,3805,5179,1957,4970,3120,2324,3055,3539,4775,2626,1783,998,1000,2000,2600,1500,2500,2372,1232,1600,2063,695,1000,2364,2000,1702,1398,1836,2141,1200,1100,2000,2460,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297,20.706,325.293,229.419,169.737,169.215,214.455,248.298,125.976,137.286,247.776,268.656,204.363,232.26,196.098,231.574,372.89,507.542,191.786,487.06,305.76,227.752,299.39,346.822,467.95,257.348,174.734,97.804,98,196,254.8,147,245,232.456,120.736,156.8,202.174,68.11,98,231.672,196,166.796,137.004,179.928,209.818,117.6,107.8,196,241.08,121.03
Americas,Northern America,USA,Americas,Mexico,Ford,Ford,Ford Mustang Mach-E BEV,SUV-D,SUV-D,GE1,BEV,CCS,70,NA,LFP,LFP,Prismatic,CATL,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,917,1510,2437,2533,3500,1500,2694,2800,600,1930,3000,2893,2553,2099,2756,3200,2259,2213,3938,4408,2294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.42,64.19,105.7,170.59,177.31,245,105,188.58,196,42,135.1,210,202.51,178.71,146.93,192.92,224,158.13,154.91,275.66,308.56,160.58
Americas,Northern America,USA,Asia-Pacific,South Korea,Hyundai Motor,Genesis,Genesis G80 BEV,Car-E,Car-E,M3,BEV,CCS,87.2,NA,NMC,NA,NA,SK On,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,69,47,61,23,33,32,315,94,120,119,227,107,137,103,16,26,23,26,55,9,11,16,24,79,52,44,29,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0464,6.0168,4.0984,5.3192,2.0056,2.8776,2.7904,27.468,8.1968,10.464,10.3768,19.7944,9.3304,11.9464,8.9816,1.3952,2.2672,2.0056,2.2672,4.796,0.7848,0.9592,1.3952,2.0928,6.8888,4.5344,3.8368,2.5288,2.5288,1.744
Americas,Northern America,USA,Asia-Pacific,South Korea,Hyundai Motor,Genesis,Genesis GV60e BEV,SUV-C,SUV-C,E-GMP,BEV,CCS,77.4,NA,NMC,NA,NA,SK On,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,231,284,324,199,201,172,177,129,171,212,267,276,265,261,258,379,353,434,395,166,147,160,254,262,237,296,296,180,203,285,380,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1548,17.8794,21.9816,25.0776,15.4026,15.5574,13.3128,13.6998,9.9846,13.2354,16.4088,20.6658,21.3624,20.511,20.2014,19.9692,29.3346,27.3222,33.5916,30.573,12.8484,11.3778,12.384,19.6596,20.2788,18.3438,22.9104,22.9104,13.932,15.7122,22.059,29.412,14.6286
Americas,Northern America,USA,Americas,USA,Hyundai Motor,Genesis,Genesis GV70 BEV,SUV-D,SUV-D,M3,BEV,CCS,77.4,NA,NMC,NA,NA,SK On,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,161,187,133,109,158,166,174,294,247,114,146,155,379,732,349,198,178,92,154,149,330,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.483,12.4614,14.4738,10.2942,8.4366,12.2292,12.8484,13.4676,22.7556,19.1178,8.8236,11.3004,11.997,29.3346,56.6568,27.0126,15.3252,13.7772,7.1208,11.9196,11.5326,25.542,15.093
Americas,Northern America,USA,Americas,USA,GM,GMC,GMC Hummer Pickup BEV,PUP-E,PUP-E,BEV-3,BEV,CCS,210 / 246,NA,NMC,NA,Pouch,LG Energy Solution,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,21,75,96,35,141,185,125,101,25,20,27,1,0,1,6,9,30,101,334,439,378,276,250,95,73,217,301,404,393,403,596,545,608,652,647,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.66,4.62,16.5,21.12,7.7,31.02,40.7,27.5,22.22,5.5,4.4,5.94,0.22,0,0.22,1.32,1.98,6.6,22.22,73.48,96.58,83.16,60.72,55,20.9,16.06,47.74,66.22,88.88,86.46,88.66,131.12,119.9,133.76,143.44,142.34,90.42
Americas,Northern America,USA,Americas,USA,GM,GMC,GMC Hummer SUV BEV,SUV-E,SUV-E,BEV-3,BEV,CCS,210 / 246,NA,NMC,NA,Pouch,LG Energy Solution,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,127,163,320,404,400,331,425,527,575,643,613,718,1047,996,1054,1027,1103,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,27.94,35.86,70.4,88.88,88,72.82,93.5,115.94,126.5,141.46,134.86,157.96,230.34,219.12,231.88,225.94,242.66,126.72
Americas,Northern America,USA,Americas,USA,GM,GMC,GMC Sierra BEV,PUP-E,PUP-E,BT1XX,BEV,CCS,200,NA,NMC,NA,NA,LG Energy Solution,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,314,294,445,662,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,62.8,58.8,89,132.4,64.6
Americas,Northern America,USA,Asia-Pacific,Japan,Honda Motor,Honda,Honda Accord PHEV,Car-D,Car-D,CCA,PHEV,NA,9,NA,LMO,NA,NA,GS Yuasa,NA,2,17,26,55,58,42,54,44,51,71,68,38,27,24,18,37,46,28,41,46,42,34,43,63,28,12,5,5,5,4,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.243,0.216,0.162,0.333,0.414,0.252,0.369,0.414,0.378,0.306,0.387,0.567,0.252,0.108,0.045,0.045,0.045,0.036,0.009,0.018,0,0,0.009,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Northern America,USA,Asia-Pacific,Japan,Honda Motor,Honda,Honda Clarity BEV,Car-D,Car-D,Clarity,BEV,CCS,25.5,NA,NMC,NA,NA,Panasonic,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,15,52,34,459,527,203,104,48,7,37,126,112,29,59,68,69,86,78,68,63,90,76,32,23,38,21,38,38,11,24,14,2,0,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867,0.3825,1.326,0.867,11.7045,13.4385,5.1765,2.652,1.224,0.1785,0.9435,3.213,2.856,0.7395,1.5045,1.734,1.7595,2.193,1.989,1.734,1.6065,2.295,1.938,0.816,0.5865,0.969,0.5355,0.969,0.969,0.2805,0.612,0.357,0.051,0,0.0255,0.0255,0.051,0,0.0255,0,0,0,0,0,0,0,0.0255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Northern America,USA,Asia-Pacific,Japan,Honda Motor,Honda,Honda Clarity FCEV,Car-D,Car-D,Clarity,FCEV,NA,14,NA,tba,NA,NA,Blue Energy,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,42,27,23,34,119,49,82,42,14,0,0,0,56,249,121,156,30,4,3,1,2,0,1,1,1,0,2,11,16,56,51,47,35,27,44,30,31,42,20,10,18,13,21,8,18,23,14,12,27,46,14,25,14,15,15,13,24,28,30,31,28,41,83,48,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0.588,0.378,0.322,0.476,1.666,0.686,1.148,0.588,0.196,0,0,0,0.784,3.486,1.694,2.184,0.42,0.056,0.042,0.014,0.028,0,0.014,0.014,0.014,0,0.028,0.154,0.224,0.784,0.714,0.658,0.49,0.378,0.616,0.42,0.434,0.588,0.28,0.14,0.252,0.182,0.294,0.112,0.252,0.322,0.196,0.168,0.378,0.644,0.196,0.35,0.196,0.21,0.21,0.182,0.336,0.392,0.42,0.434,0.392,0.574,1.162,0.672,0.042,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Americas,Northern America,USA,Asia-Pacific,Japan,Honda Motor,Honda,Honda Clarity PHEV,Car-D,Car-D,Clarity,PHEV,NA,17,NA,NMC,NMC 111,Prismatic,Panasonic,Nichia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,898,594,881,1061,1049,1639,1445,1500,1659,2139,2032,1833,2770,1192,1213,1351,978,814,1004,778,829,492,570,773,764,420,503,199,80,229,173,190,243,335,696,333,539,236,374,450,394,315,193,111,104,58,56,11,12,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,15.266,10.098,14.977,18.037,17.833,27.863,24.565,25.5,28.203,36.363,34.544,31.161,47.09,20.264,20.621,22.967,16.626,13.838,17.068,13.226,14.093,8.364,9.69,13.141,12.988,7.14,8.551,3.383,1.36,3.893,2.941,3.23,4.131,5.695,11.832,5.661,9.163,4.012,6.358,7.65,6.698,5.355,3.281,1.887,1.768,0.986,0.952,0.187,0.204,0.034,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
