Country,Scenario,Vehicle,Year,New_Sales,Total_Stock,EV_Retirement,LIB_recycling_vector,LIB_repurpose_vector,LIB_reuse_ev_vector,LIB_available_vector,LIB_evfail_total_vector,LIB_bothfail_vector,LIB_recycling,LIB_repurpose,LIB_reuse_EV
Mexico,Repeal,Heavy trucks,2041,611,4797.706842967076,40.13778809418488,4|6|10|14|18|24|28|32|30|26|20|15|10|6|3|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5|7|9|13|19|23|27|30|30|25|20|14|10|5|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|1|1|1|1|1|1|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|3|3|3|3|3|3|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|3|3|3|3|3|3|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,249,242,19
Mexico,Repeal,Heavy trucks,2042,631,4903.578933523971,42.28220729086616,4|6|10|14|18|24|28|32|31|27|22|16|11|6|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5|7|9|13|19|24|28|32|30|26|20|14|10|5|3|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|1|1|1|1|1|1|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|3|3|3|3|3|3|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|3|3|3|3|3|3|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,256,248,19
Mexico,Repeal,Heavy trucks,2043,647,5011.95933472071,44.058788620635774,4|7|10|14|19|24|28|33|32|28|22|17|11|7|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5|7|9|14|19|24|29|32|31|26|21|15|10|5|3|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|1|1|1|1|1|1|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|3|3|3|3|3|3|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|3|3|3|3|3|3|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|1|1|1|1|2|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,263,253,19
Mexico,Repeal,Heavy trucks,2044,663,5123.848924416661,45.4338022407871,4|7|10|14|19|24|29|34|32|28|22|17|13|8|4|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5|7|10|14|19|25|29|32|32|28|22|16|10|6|3|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|1|1|1|2|1|1|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|3|3|3|4|3|3|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|3|3|3|4|3|3|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|1|1|1|1|2|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,269,261,19
Mexico,Repeal,Heavy trucks,2045,674,5235.463182455528,46.83350849599098,5|7|10|14|19|24|30|34|33|29|23|18|13|8|5|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5|7|11|15|19|25|29|33|32|28|22|16|10|7|3|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|1|1|2|2|2|1|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|3|3|4|4|4|3|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|3|3|4|4|4|3|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|1|1|1|1|2|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,276,265,21
Mexico,Repeal,Heavy trucks,2046,701,5362.666657121416,47.98431833667841,5|8|10|15|20|25|30|34|34|30|25|19|13|8|5|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5|7|11|15|20|25|29|33|32|28|22|16|11|7|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|1|1|2|2|2|1|1|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|3|3|4|4|4|3|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|3|3|4|4|4|3|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|1|1|1|2|2|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,285,268,21
Mexico,Repeal,Heavy trucks,2047,722,5499.304479410971,49.06538554971378,5|8|11|16|20|26|30|34|34|30|25|19|13|8|5|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5|7|11|15|21|26|30|34|32|29|23|16|12|7|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|1|1|2|2|2|1|1|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|3|3|4|4|4|3|3|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|3|3|4|4|4|3|3|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|1|1|1|2|2|2|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,289,275,22
Mexico,Repeal,Heavy trucks,2048,739,5640.647846316956,50.10140725698429,6|8|11|16|21|27|31|34|34|30|25|19|13|8|5|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5|8|11|15|21|27|31|34|33|29|23|17|12|8|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|1|1|2|2|2|1|1|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|3|3|4|4|4|3|3|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|3|3|4|4|4|3|3|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|1|1|1|2|2|2|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,293,281,23
Mexico,Repeal,Heavy trucks,2049,752,5781.731675055513,51.123388844496354,6|8|12|16|22|28|32|36|34|30|25|19|13|9|5|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5|8|11|16|21|27|32|35|33|30|24|17|12|8|3|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|1|1|2|2|2|1|1|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|3|3|4|4|4|3|3|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|3|3|4|4|4|3|3|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|1|1|1|2|2|2|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,300,286,23
Mexico,Repeal,Heavy trucks,2050,759,5915.551845254584,52.16213875732689,6|8|12|16|22|28|33|37|36|30|25|19|14|9|5|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5|8|12|17|22|28|33|36|34|30|24|18|12|8|4|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|1|1|2|2|2|2|1|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|3|3|4|4|4|4|3|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|1|1|2|2|3|3|4|4|4|4|3|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|1|1|1|2|2|2|2|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,305,295,24
