State,Year,Scenario,Annual_ret,Cumulative_thousands,code
Missouri,2045,ACCII,72866,393.709,MO
Missouri,2046,ACCII,82857,476.566,MO
Missouri,2047,ACCII,92886,569.452,MO
Missouri,2048,ACCII,102661,672.113,MO
Missouri,2049,ACCII,111938,784.051,MO
Missouri,2050,ACCII,120499,904.55,MO
Missouri,2020,Repeal,16,0.016,MO
Missouri,2021,Repeal,29,0.045,MO
Missouri,2022,Repeal,44,0.089,MO
Missouri,2023,Repeal,67,0.156,MO
Missouri,2024,Repeal,94,0.25,MO
Missouri,2025,Repeal,132,0.382,MO
Missouri,2026,Repeal,216,0.598,MO
Missouri,2027,Repeal,391,0.989,MO
Missouri,2028,Repeal,631,1.62,MO
Missouri,2029,Repeal,1000,2.62,MO
Missouri,2030,Repeal,1500,4.12,MO
Missouri,2031,Repeal,2194,6.314,MO
Missouri,2032,Repeal,3036,9.35,MO
Missouri,2033,Repeal,4067,13.417,MO
Missouri,2034,Repeal,5509,18.926,MO
Missouri,2035,Repeal,7444,26.37,MO
Missouri,2036,Repeal,9999,36.369,MO
Missouri,2037,Repeal,13122,49.491,MO
Missouri,2038,Repeal,17309,66.8,MO
Missouri,2039,Repeal,22476,89.276,MO
Missouri,2040,Repeal,28781,118.057,MO
Missouri,2041,Repeal,36014,154.071,MO
Missouri,2042,Repeal,44057,198.128,MO
Missouri,2043,Repeal,52657,250.785,MO
Missouri,2044,Repeal,61514,312.299,MO
Missouri,2045,Repeal,70676,382.975,MO
Missouri,2046,Repeal,80328,463.303,MO
Missouri,2047,Repeal,90040,553.343,MO
Missouri,2048,Repeal,99534,652.877,MO
Missouri,2049,Repeal,108538,761.415,MO
Missouri,2050,Repeal,116861,878.276,MO
Montana,2020,ACCII,0,0,MT
Montana,2021,ACCII,0,0,MT
Montana,2022,ACCII,1,0.001,MT
Montana,2023,ACCII,4,0.005,MT
Montana,2024,ACCII,12,0.017,MT
Montana,2025,ACCII,26,0.043,MT
Montana,2026,ACCII,45,0.088,MT
Montana,2027,ACCII,82,0.17,MT
Montana,2028,ACCII,120,0.29,MT
Montana,2029,ACCII,177,0.467,MT
Montana,2030,ACCII,254,0.721,MT
Montana,2031,ACCII,351,1.072,MT
Montana,2032,ACCII,493,1.565,MT
Montana,2033,ACCII,658,2.223,MT
Montana,2034,ACCII,923,3.146,MT
Montana,2035,ACCII,1270,4.416,MT
Montana,2036,ACCII,1748,6.164,MT
Montana,2037,ACCII,2301,8.465,MT
Montana,2038,ACCII,3095,11.56,MT
Montana,2039,ACCII,4057,15.617,MT
Montana,2040,ACCII,5158,20.775,MT
Montana,2041,ACCII,6436,27.211,MT
Montana,2042,ACCII,7811,35.022,MT
Montana,2043,ACCII,9254,44.276,MT
Montana,2044,ACCII,10760,55.036,MT
Montana,2045,ACCII,12334,67.37,MT
Montana,2046,ACCII,13971,81.341,MT
Montana,2047,ACCII,15601,96.942,MT
Montana,2048,ACCII,17207,114.149,MT
Montana,2049,ACCII,18752,132.901,MT
Montana,2050,ACCII,20226,153.127,MT
Montana,2020,Repeal,0,0,MT
Montana,2021,Repeal,0,0,MT
Montana,2022,Repeal,1,0.001,MT
Montana,2023,Repeal,4,0.005,MT
Montana,2024,Repeal,12,0.017,MT
Montana,2025,Repeal,26,0.043,MT
Montana,2026,Repeal,45,0.088,MT
Montana,2027,Repeal,81,0.169,MT
Montana,2028,Repeal,118,0.287,MT
Montana,2029,Repeal,170,0.457,MT
Montana,2030,Repeal,245,0.702,MT
Montana,2031,Repeal,339,1.041,MT
Montana,2032,Repeal,477,1.518,MT
Montana,2033,Repeal,640,2.158,MT
Montana,2034,Repeal,898,3.056,MT
Montana,2035,Repeal,1235,4.291,MT
Montana,2036,Repeal,1704,5.995,MT
Montana,2037,Repeal,2246,8.241,MT
Montana,2038,Repeal,3020,11.261,MT
Montana,2039,Repeal,3955,15.216,MT
Montana,2040,Repeal,5024,20.24,MT
Montana,2041,Repeal,6253,26.493,MT
Montana,2042,Repeal,7576,34.069,MT
Montana,2043,Repeal,8966,43.035,MT
Montana,2044,Repeal,10406,53.441,MT
Montana,2045,Repeal,11908,65.349,MT
Montana,2046,Repeal,13471,78.82,MT
Montana,2047,Repeal,15043,93.863,MT
Montana,2048,Repeal,16593,110.456,MT
Montana,2049,Repeal,18079,128.535,MT
Montana,2050,Repeal,19501,148.036,MT
Nebraska,2020,ACCII,1,0.001,NE
Nebraska,2021,ACCII,3,0.004,NE
Nebraska,2022,ACCII,10,0.014,NE
Nebraska,2023,ACCII,15,0.029,NE
Nebraska,2024,ACCII,36,0.065,NE
Nebraska,2025,ACCII,50,0.115,NE
Nebraska,2026,ACCII,84,0.199,NE
Nebraska,2027,ACCII,138,0.337,NE
Nebraska,2028,ACCII,202,0.539,NE
Nebraska,2029,ACCII,309,0.848,NE
Nebraska,2030,ACCII,442,1.29,NE
Nebraska,2031,ACCII,652,1.942,NE
Nebraska,2032,ACCII,894,2.836,NE
Nebraska,2033,ACCII,1224,4.06,NE
Nebraska,2034,ACCII,1684,5.744,NE
Nebraska,2035,ACCII,2310,8.054,NE
Nebraska,2036,ACCII,3125,11.179,NE
Nebraska,2037,ACCII,4158,15.337,NE
Nebraska,2038,ACCII,5665,21.002,NE
Nebraska,2039,ACCII,7593,28.595,NE
Nebraska,2040,ACCII,9921,38.516,NE
Nebraska,2041,ACCII,12578,51.094,NE
Nebraska,2042,ACCII,15535,66.629,NE
Nebraska,2043,ACCII,18663,85.292,NE
Nebraska,2044,ACCII,21908,107.2,NE
Nebraska,2045,ACCII,25276,132.476,NE
Nebraska,2046,ACCII,28771,161.247,NE
Nebraska,2047,ACCII,32232,193.479,NE
Nebraska,2048,ACCII,35610,229.089,NE
Nebraska,2049,ACCII,38802,267.891,NE
Nebraska,2050,ACCII,41805,309.696,NE
Nebraska,2020,Repeal,1,0.001,NE
Nebraska,2021,Repeal,3,0.004,NE
Nebraska,2022,Repeal,10,0.014,NE
Nebraska,2023,Repeal,15,0.029,NE
Nebraska,2024,Repeal,36,0.065,NE
Nebraska,2025,Repeal,50,0.115,NE
Nebraska,2026,Repeal,84,0.199,NE
Nebraska,2027,Repeal,135,0.334,NE
Nebraska,2028,Repeal,197,0.531,NE
Nebraska,2029,Repeal,302,0.833,NE
Nebraska,2030,Repeal,431,1.264,NE
Nebraska,2031,Repeal,634,1.898,NE
Nebraska,2032,Repeal,867,2.765,NE
Nebraska,2033,Repeal,1182,3.947,NE
Nebraska,2034,Repeal,1639,5.586,NE
Nebraska,2035,Repeal,2249,7.835,NE
Nebraska,2036,Repeal,3043,10.878,NE
Nebraska,2037,Repeal,4050,14.928,NE
Nebraska,2038,Repeal,5532,20.46,NE
Nebraska,2039,Repeal,7407,27.867,NE
Nebraska,2040,Repeal,9671,37.538,NE
Nebraska,2041,Repeal,12257,49.795,NE
Nebraska,2042,Repeal,15115,64.91,NE
Nebraska,2043,Repeal,18146,83.056,NE
Nebraska,2044,Repeal,21278,104.334,NE
Nebraska,2045,Repeal,24523,128.857,NE
Nebraska,2046,Repeal,27900,156.757,NE
Nebraska,2047,Repeal,31261,188.018,NE
Nebraska,2048,Repeal,34534,222.552,NE
Nebraska,2049,Repeal,37631,260.183,NE
Nebraska,2050,Repeal,40546,300.729,NE
Nevada,2020,ACCII,19,0.019,NV
Nevada,2021,ACCII,27,0.046,NV
Nevada,2022,ACCII,49,0.095,NV
Nevada,2023,ACCII,69,0.164,NV
Nevada,2024,ACCII,103,0.267,NV
Nevada,2025,ACCII,153,0.42,NV
Nevada,2026,ACCII,234,0.654,NV
Nevada,2027,ACCII,407,1.061,NV
Nevada,2028,ACCII,657,1.718,NV
Nevada,2029,ACCII,983,2.701,NV
Nevada,2030,ACCII,1465,4.166,NV
Nevada,2031,ACCII,2136,6.302,NV
Nevada,2032,ACCII,2960,9.262,NV
Nevada,2033,ACCII,3984,13.246,NV
Nevada,2034,ACCII,5434,18.68,NV
Nevada,2035,ACCII,7414,26.094,NV
Nevada,2036,ACCII,9932,36.026,NV
Nevada,2037,ACCII,12769,48.795,NV
Nevada,2038,ACCII,15262,64.057,NV
Nevada,2039,ACCII,17915,81.972,NV
Nevada,2040,ACCII,20977,102.949,NV
Nevada,2041,ACCII,24483,127.432,NV
Nevada,2042,ACCII,28697,156.129,NV
Nevada,2043,ACCII,33519,189.648,NV
Nevada,2044,ACCII,39026,228.674,NV
Nevada,2045,ACCII,45061,273.735,NV
Nevada,2046,ACCII,51557,325.292,NV
Nevada,2047,ACCII,58150,383.442,NV
Nevada,2048,ACCII,64613,448.055,NV
Nevada,2049,ACCII,70803,518.858,NV
Nevada,2050,ACCII,76586,595.444,NV
Nevada,2020,Repeal,19,0.019,NV
Nevada,2021,Repeal,27,0.046,NV
Nevada,2022,Repeal,49,0.095,NV
Nevada,2023,Repeal,69,0.164,NV
Nevada,2024,Repeal,103,0.267,NV
Nevada,2025,Repeal,153,0.42,NV
Nevada,2026,Repeal,233,0.653,NV
Nevada,2027,Repeal,404,1.057,NV
Nevada,2028,Repeal,651,1.708,NV
Nevada,2029,Repeal,974,2.682,NV
Nevada,2030,Repeal,1447,4.129,NV
Nevada,2031,Repeal,2106,6.235,NV
Nevada,2032,Repeal,2918,9.153,NV
Nevada,2033,Repeal,3923,13.076,NV
Nevada,2034,Repeal,5359,18.435,NV
Nevada,2035,Repeal,7317,25.752,NV
Nevada,2036,Repeal,9801,35.553,NV
Nevada,2037,Repeal,12586,48.139,NV
Nevada,2038,Repeal,15019,63.158,NV
Nevada,2039,Repeal,17592,80.75,NV
Nevada,2040,Repeal,20553,101.303,NV
Nevada,2041,Repeal,23931,125.234,NV
Nevada,2042,Repeal,27984,153.218,NV
Nevada,2043,Repeal,32619,185.837,NV
Nevada,2044,Repeal,37926,223.763,NV
Nevada,2045,Repeal,43754,267.517,NV
Nevada,2046,Repeal,50040,317.557,NV
Nevada,2047,Repeal,56424,373.981,NV
Nevada,2048,Repeal,62691,436.672,NV
Nevada,2049,Repeal,68711,505.383,NV
Nevada,2050,Repeal,74337,579.72,NV
New Brunswick,2020,ACCII,0,0,NB
New Brunswick,2021,ACCII,0,0,NB
New Brunswick,2022,ACCII,0,0,NB
New Brunswick,2023,ACCII,0,0,NB
New Brunswick,2024,ACCII,3,0.003,NB
New Brunswick,2025,ACCII,5,0.008,NB
New Brunswick,2026,ACCII,18,0.026,NB
New Brunswick,2027,ACCII,35,0.061,NB
New Brunswick,2028,ACCII,71,0.132,NB
New Brunswick,2029,ACCII,111,0.243,NB
New Brunswick,2030,ACCII,160,0.403,NB
New Brunswick,2031,ACCII,242,0.645,NB
New Brunswick,2032,ACCII,360,1.005,NB
New Brunswick,2033,ACCII,512,1.517,NB
New Brunswick,2034,ACCII,766,2.283,NB
New Brunswick,2035,ACCII,1139,3.422,NB
New Brunswick,2036,ACCII,1672,5.094,NB
New Brunswick,2037,ACCII,2465,7.559,NB
New Brunswick,2038,ACCII,3712,11.271,NB
New Brunswick,2039,ACCII,5503,16.774,NB
New Brunswick,2040,ACCII,7731,24.505,NB
New Brunswick,2041,ACCII,10289,34.794,NB
New Brunswick,2042,ACCII,13010,47.804,NB
New Brunswick,2043,ACCII,15791,63.595,NB
New Brunswick,2044,ACCII,18540,82.135,NB
New Brunswick,2045,ACCII,21127,103.262,NB
New Brunswick,2046,ACCII,23564,126.826,NB
New Brunswick,2047,ACCII,25820,152.646,NB
New Brunswick,2048,ACCII,27941,180.587,NB
New Brunswick,2049,ACCII,29825,210.412,NB
New Brunswick,2050,ACCII,31505,241.917,NB
New Brunswick,2020,Repeal,0,0,NB
New Brunswick,2021,Repeal,0,0,NB
New Brunswick,2022,Repeal,0,0,NB
New Brunswick,2023,Repeal,0,0,NB
New Brunswick,2024,Repeal,3,0.003,NB
New Brunswick,2025,Repeal,5,0.008,NB
New Brunswick,2026,Repeal,16,0.024,NB
New Brunswick,2027,Repeal,31,0.055,NB
New Brunswick,2028,Repeal,52,0.107,NB
New Brunswick,2029,Repeal,84,0.191,NB
New Brunswick,2030,Repeal,120,0.311,NB
New Brunswick,2031,Repeal,160,0.471,NB
New Brunswick,2032,Repeal,227,0.698,NB
New Brunswick,2033,Repeal,299,0.997,NB
New Brunswick,2034,Repeal,432,1.429,NB
New Brunswick,2035,Repeal,612,2.041,NB
New Brunswick,2036,Repeal,903,2.944,NB
New Brunswick,2037,Repeal,1316,4.26,NB
New Brunswick,2038,Repeal,1892,6.152,NB
New Brunswick,2039,Repeal,2658,8.81,NB
New Brunswick,2040,Repeal,3616,12.426,NB
New Brunswick,2041,Repeal,4753,17.179,NB
New Brunswick,2042,Repeal,6041,23.22,NB
New Brunswick,2043,Repeal,7404,30.624,NB
New Brunswick,2044,Repeal,8841,39.465,NB
New Brunswick,2045,Repeal,10316,49.781,NB
New Brunswick,2046,Repeal,11854,61.635,NB
New Brunswick,2047,Repeal,13380,75.015,NB
New Brunswick,2048,Repeal,14821,89.836,NB
New Brunswick,2049,Repeal,16205,106.041,NB
New Brunswick,2050,Repeal,17507,123.548,NB
New Hampshire,2020,ACCII,3,0.003,NH
New Hampshire,2021,ACCII,9,0.012,NH
New Hampshire,2022,ACCII,14,0.026,NH
New Hampshire,2023,ACCII,33,0.059,NH
New Hampshire,2024,ACCII,47,0.106,NH
New Hampshire,2025,ACCII,77,0.183,NH
New Hampshire,2026,ACCII,101,0.284,NH
New Hampshire,2027,ACCII,164,0.448,NH
New Hampshire,2028,ACCII,253,0.701,NH
New Hampshire,2029,ACCII,362,1.063,NH
New Hampshire,2030,ACCII,526,1.589,NH
New Hampshire,2031,ACCII,744,2.333,NH
New Hampshire,2032,ACCII,1020,3.353,NH
New Hampshire,2033,ACCII,1356,4.709,NH
New Hampshire,2034,ACCII,1836,6.545,NH
New Hampshire,2035,ACCII,2455,9,NH
New Hampshire,2036,ACCII,3271,12.271,NH
New Hampshire,2037,ACCII,4229,16.5,NH
New Hampshire,2038,ACCII,5319,21.819,NH
New Hampshire,2039,ACCII,6630,28.449,NH
New Hampshire,2040,ACCII,8203,36.652,NH
New Hampshire,2041,ACCII,10057,46.709,NH
New Hampshire,2042,ACCII,12191,58.9,NH
New Hampshire,2043,ACCII,14573,73.473,NH
New Hampshire,2044,ACCII,17140,90.613,NH
New Hampshire,2045,ACCII,19810,110.423,NH
New Hampshire,2046,ACCII,22661,133.084,NH
New Hampshire,2047,ACCII,25482,158.566,NH
New Hampshire,2048,ACCII,28217,186.783,NH
New Hampshire,2049,ACCII,30777,217.56,NH
New Hampshire,2050,ACCII,33103,250.663,NH
New Hampshire,2020,Repeal,3,0.003,NH
New Hampshire,2021,Repeal,9,0.012,NH
New Hampshire,2022,Repeal,14,0.026,NH
New Hampshire,2023,Repeal,33,0.059,NH
New Hampshire,2024,Repeal,47,0.106,NH
New Hampshire,2025,Repeal,77,0.183,NH
New Hampshire,2026,Repeal,101,0.284,NH
New Hampshire,2027,Repeal,163,0.447,NH
New Hampshire,2028,Repeal,248,0.695,NH
New Hampshire,2029,Repeal,355,1.05,NH
New Hampshire,2030,Repeal,516,1.566,NH
New Hampshire,2031,Repeal,732,2.298,NH
New Hampshire,2032,Repeal,1004,3.302,NH
New Hampshire,2033,Repeal,1334,4.636,NH
New Hampshire,2034,Repeal,1803,6.439,NH
New Hampshire,2035,Repeal,2413,8.852,NH
New Hampshire,2036,Repeal,3220,12.072,NH
New Hampshire,2037,Repeal,4159,16.231,NH
New Hampshire,2038,Repeal,5228,21.459,NH
New Hampshire,2039,Repeal,6507,27.966,NH
New Hampshire,2040,Repeal,8039,36.005,NH
New Hampshire,2041,Repeal,9842,45.847,NH
New Hampshire,2042,Repeal,11911,57.758,NH
New Hampshire,2043,Repeal,14218,71.976,NH
New Hampshire,2044,Repeal,16721,88.697,NH
New Hampshire,2045,Repeal,19301,107.998,NH
New Hampshire,2046,Repeal,22078,130.076,NH
New Hampshire,2047,Repeal,24828,154.904,NH
New Hampshire,2048,Repeal,27495,182.399,NH
New Hampshire,2049,Repeal,29987,212.386,NH
New Hampshire,2050,Repeal,32255,244.641,NH
New Jersey,2020,ACCII,47,0.047,NJ
New Jersey,2021,ACCII,77,0.124,NJ
New Jersey,2022,ACCII,100,0.224,NJ
New Jersey,2023,ACCII,150,0.374,NJ
New Jersey,2024,ACCII,248,0.622,NJ
New Jersey,2025,ACCII,384,1.006,NJ
New Jersey,2026,ACCII,636,1.642,NJ
New Jersey,2027,ACCII,1165,2.807,NJ
New Jersey,2028,ACCII,1916,4.723,NJ
New Jersey,2029,ACCII,2976,7.699,NJ
New Jersey,2030,ACCII,4443,12.142,NJ
New Jersey,2031,ACCII,6634,18.776,NJ
New Jersey,2032,ACCII,9291,28.067,NJ
New Jersey,2033,ACCII,12735,40.802,NJ
New Jersey,2034,ACCII,17698,58.5,NJ
New Jersey,2035,ACCII,24506,83.006,NJ
New Jersey,2036,ACCII,33790,116.796,NJ
New Jersey,2037,ACCII,44905,161.701,NJ
New Jersey,2038,ACCII,57896,219.597,NJ
New Jersey,2039,ACCII,74709,294.306,NJ
New Jersey,2040,ACCII,94568,388.874,NJ
New Jersey,2041,ACCII,117170,506.044,NJ
New Jersey,2042,ACCII,142048,648.092,NJ
New Jersey,2043,ACCII,168628,816.72,NJ
New Jersey,2044,ACCII,195310,1012.03,NJ
New Jersey,2045,ACCII,221557,1233.587,NJ
New Jersey,2046,ACCII,246939,1480.526,NJ
New Jersey,2047,ACCII,271148,1751.674,NJ
New Jersey,2048,ACCII,294128,2045.802,NJ
New Jersey,2049,ACCII,314587,2360.389,NJ
New Jersey,2050,ACCII,332348,2692.737,NJ
New Jersey,2020,Repeal,47,0.047,NJ
New Jersey,2021,Repeal,77,0.124,NJ
New Jersey,2022,Repeal,100,0.224,NJ
New Jersey,2023,Repeal,150,0.374,NJ
New Jersey,2024,Repeal,248,0.622,NJ
New Jersey,2025,Repeal,384,1.006,NJ
New Jersey,2026,Repeal,624,1.63,NJ
New Jersey,2027,Repeal,1115,2.745,NJ
New Jersey,2028,Repeal,1806,4.551,NJ
New Jersey,2029,Repeal,2752,7.303,NJ
New Jersey,2030,Repeal,4047,11.35,NJ
New Jersey,2031,Repeal,5974,17.324,NJ
New Jersey,2032,Repeal,8212,25.536,NJ
New Jersey,2033,Repeal,11025,36.561,NJ
New Jersey,2034,Repeal,15058,51.619,NJ
New Jersey,2035,Repeal,20444,72.063,NJ
New Jersey,2036,Repeal,27598,99.661,NJ
New Jersey,2037,Repeal,35652,135.313,NJ
New Jersey,2038,Repeal,42360,177.673,NJ
New Jersey,2039,Repeal,49444,227.117,NJ
New Jersey,2040,Repeal,56923,284.04,NJ
New Jersey,2041,Repeal,65374,349.414,NJ
New Jersey,2042,Repeal,75434,424.848,NJ
New Jersey,2043,Repeal,87170,512.018,NJ
New Jersey,2044,Repeal,100404,612.422,NJ
New Jersey,2045,Repeal,114990,727.412,NJ
New Jersey,2046,Repeal,130977,858.389,NJ
New Jersey,2047,Repeal,147353,1005.742,NJ
New Jersey,2048,Repeal,163463,1169.205,NJ
New Jersey,2049,Repeal,178826,1348.031,NJ
New Jersey,2050,Repeal,193067,1541.098,NJ
New Mexico,2020,ACCII,3,0.003,NM
New Mexico,2021,ACCII,5,0.008,NM
New Mexico,2022,ACCII,13,0.021,NM
New Mexico,2023,ACCII,26,0.047,NM
New Mexico,2024,ACCII,46,0.093,NM
New Mexico,2025,ACCII,67,0.16,NM
New Mexico,2026,ACCII,105,0.265,NM
New Mexico,2027,ACCII,167,0.432,NM
New Mexico,2028,ACCII,266,0.698,NM
New Mexico,2029,ACCII,406,1.104,NM
New Mexico,2030,ACCII,608,1.712,NM
New Mexico,2031,ACCII,929,2.641,NM
New Mexico,2032,ACCII,1338,3.979,NM
New Mexico,2033,ACCII,1863,5.842,NM
New Mexico,2034,ACCII,2631,8.473,NM
New Mexico,2035,ACCII,3669,12.142,NM
New Mexico,2036,ACCII,5128,17.27,NM
New Mexico,2037,ACCII,6948,24.218,NM
New Mexico,2038,ACCII,10026,34.244,NM
New Mexico,2039,ACCII,14240,48.484,NM
New Mexico,2040,ACCII,19286,67.77,NM
New Mexico,2041,ACCII,24854,92.624,NM
New Mexico,2042,ACCII,30611,123.235,NM
New Mexico,2043,ACCII,36341,159.576,NM
New Mexico,2044,ACCII,41574,201.15,NM
New Mexico,2045,ACCII,46302,247.452,NM
New Mexico,2046,ACCII,50217,297.669,NM
New Mexico,2047,ACCII,53375,351.044,NM
New Mexico,2048,ACCII,55812,406.856,NM
New Mexico,2049,ACCII,57705,464.561,NM
New Mexico,2050,ACCII,59251,523.812,NM
New Mexico,2020,Repeal,3,0.003,NM
New Mexico,2021,Repeal,5,0.008,NM
New Mexico,2022,Repeal,13,0.021,NM
New Mexico,2023,Repeal,26,0.047,NM
New Mexico,2024,Repeal,46,0.093,NM
New Mexico,2025,Repeal,67,0.16,NM
New Mexico,2026,Repeal,100,0.26,NM
New Mexico,2027,Repeal,154,0.414,NM
New Mexico,2028,Repeal,242,0.656,NM
New Mexico,2029,Repeal,352,1.008,NM
New Mexico,2030,Repeal,522,1.53,NM
New Mexico,2031,Repeal,766,2.296,NM
New Mexico,2032,Repeal,1079,3.375,NM
New Mexico,2033,Repeal,1446,4.821,NM
New Mexico,2034,Repeal,1986,6.807,NM
New Mexico,2035,Repeal,2703,9.51,NM
New Mexico,2036,Repeal,3644,13.154,NM
New Mexico,2037,Repeal,4759,17.913,NM
New Mexico,2038,Repeal,6245,24.158,NM
New Mexico,2039,Repeal,8067,32.225,NM
New Mexico,2040,Repeal,10269,42.494,NM
New Mexico,2041,Repeal,12754,55.248,NM
New Mexico,2042,Repeal,15511,70.759,NM
New Mexico,2043,Repeal,18473,89.232,NM
New Mexico,2044,Repeal,21481,110.713,NM
New Mexico,2045,Repeal,24557,135.27,NM
New Mexico,2046,Repeal,27753,163.023,NM
New Mexico,2047,Repeal,30880,193.903,NM
New Mexico,2048,Repeal,33872,227.775,NM
New Mexico,2049,Repeal,36697,264.472,NM
New Mexico,2050,Repeal,39286,303.758,NM
New York,2020,ACCII,77,0.077,NY
New York,2021,ACCII,115,0.192,NY
New York,2022,ACCII,152,0.344,NY
New York,2023,ACCII,226,0.57,NY
New York,2024,ACCII,364,0.934,NY
New York,2025,ACCII,584,1.518,NY
New York,2026,ACCII,985,2.503,NY
New York,2027,ACCII,1883,4.386,NY
New York,2028,ACCII,3075,7.461,NY
New York,2029,ACCII,4790,12.251,NY
New York,2030,ACCII,7125,19.376,NY
New York,2031,ACCII,10446,29.822,NY
New York,2032,ACCII,14343,44.165,NY
New York,2033,ACCII,19304,63.469,NY
New York,2034,ACCII,26419,89.888,NY
New York,2035,ACCII,35775,125.663,NY
New York,2036,ACCII,48526,174.189,NY
New York,2037,ACCII,64053,238.242,NY
New York,2038,ACCII,83793,322.035,NY
New York,2039,ACCII,109957,431.992,NY
New York,2040,ACCII,141290,573.282,NY
New York,2041,ACCII,177282,750.564,NY
New York,2042,ACCII,216960,967.524,NY
New York,2043,ACCII,259377,1226.901,NY
New York,2044,ACCII,301875,1528.776,NY
New York,2045,ACCII,343872,1872.648,NY
New York,2046,ACCII,384659,2257.307,NY
New York,2047,ACCII,423841,2681.148,NY
New York,2048,ACCII,461170,3142.318,NY
New York,2049,ACCII,494506,3636.824,NY
New York,2050,ACCII,523470,4160.294,NY
New York,2020,Repeal,77,0.077,NY
New York,2021,Repeal,115,0.192,NY
New York,2022,Repeal,152,0.344,NY
New York,2023,Repeal,226,0.57,NY
New York,2024,Repeal,364,0.934,NY
New York,2025,Repeal,584,1.518,NY
New York,2026,Repeal,960,2.478,NY
New York,2027,Repeal,1796,4.274,NY
New York,2028,Repeal,2882,7.156,NY
New York,2029,Repeal,4419,11.575,NY
New York,2030,Repeal,6473,18.048,NY
New York,2031,Repeal,9322,27.37,NY
New York,2032,Repeal,12560,39.93,NY
New York,2033,Repeal,16492,56.422,NY
New York,2034,Repeal,22088,78.51,NY
New York,2035,Repeal,29165,107.675,NY
New York,2036,Repeal,38557,146.232,NY
New York,2037,Repeal,49131,195.363,NY
New York,2038,Repeal,58726,254.089,NY
New York,2039,Repeal,69170,323.259,NY
New York,2040,Repeal,80970,404.229,NY
New York,2041,Repeal,94677,498.906,NY
New York,2042,Repeal,111064,609.97,NY
New York,2043,Repeal,130143,740.113,NY
New York,2044,Repeal,151414,891.527,NY
New York,2045,Repeal,174861,1066.388,NY
New York,2046,Repeal,200464,1266.852,NY
New York,2047,Repeal,226694,1493.546,NY
New York,2048,Repeal,252541,1746.087,NY
New York,2049,Repeal,277261,2023.348,NY
New York,2050,Repeal,300074,2323.422,NY
Newfoundland and Labrador,2020,ACCII,0,0,NL
Newfoundland and Labrador,2021,ACCII,0,0,NL
Newfoundland and Labrador,2022,ACCII,0,0,NL
Newfoundland and Labrador,2023,ACCII,0,0,NL
Newfoundland and Labrador,2024,ACCII,0,0,NL
Newfoundland and Labrador,2025,ACCII,0,0,NL
Newfoundland and Labrador,2026,ACCII,6,0.006,NL
Newfoundland and Labrador,2027,ACCII,14,0.02,NL
Newfoundland and Labrador,2028,ACCII,34,0.054,NL
Newfoundland and Labrador,2029,ACCII,63,0.117,NL
Newfoundland and Labrador,2030,ACCII,94,0.211,NL
Newfoundland and Labrador,2031,ACCII,144,0.355,NL
Newfoundland and Labrador,2032,ACCII,208,0.563,NL
Newfoundland and Labrador,2033,ACCII,285,0.848,NL
Newfoundland and Labrador,2034,ACCII,419,1.267,NL
Newfoundland and Labrador,2035,ACCII,606,1.873,NL
Newfoundland and Labrador,2036,ACCII,902,2.775,NL
Newfoundland and Labrador,2037,ACCII,1315,4.09,NL
Newfoundland and Labrador,2038,ACCII,2046,6.136,NL
Newfoundland and Labrador,2039,ACCII,3115,9.251,NL
Newfoundland and Labrador,2040,ACCII,4374,13.625,NL
Newfoundland and Labrador,2041,ACCII,5797,19.422,NL
Newfoundland and Labrador,2042,ACCII,7328,26.75,NL
Newfoundland and Labrador,2043,ACCII,8885,35.635,NL
Newfoundland and Labrador,2044,ACCII,10440,46.075,NL
Newfoundland and Labrador,2045,ACCII,11960,58.035,NL
Newfoundland and Labrador,2046,ACCII,13419,71.454,NL
Newfoundland and Labrador,2047,ACCII,14817,86.271,NL
Newfoundland and Labrador,2048,ACCII,16138,102.409,NL
Newfoundland and Labrador,2049,ACCII,17330,119.739,NL
Newfoundland and Labrador,2050,ACCII,18364,138.103,NL
Newfoundland and Labrador,2020,Repeal,0,0,NL
Newfoundland and Labrador,2021,Repeal,0,0,NL
Newfoundland and Labrador,2022,Repeal,0,0,NL
Newfoundland and Labrador,2023,Repeal,0,0,NL
Newfoundland and Labrador,2024,Repeal,0,0,NL
Newfoundland and Labrador,2025,Repeal,0,0,NL
Newfoundland and Labrador,2026,Repeal,4,0.004,NL
Newfoundland and Labrador,2027,Repeal,10,0.014,NL
Newfoundland and Labrador,2028,Repeal,25,0.039,NL
Newfoundland and Labrador,2029,Repeal,41,0.08,NL
Newfoundland and Labrador,2030,Repeal,60,0.14,NL
Newfoundland and Labrador,2031,Repeal,95,0.235,NL
Newfoundland and Labrador,2032,Repeal,124,0.359,NL
Newfoundland and Labrador,2033,Repeal,161,0.52,NL
Newfoundland and Labrador,2034,Repeal,222,0.742,NL
Newfoundland and Labrador,2035,Repeal,309,1.051,NL
Newfoundland and Labrador,2036,Repeal,452,1.503,NL
Newfoundland and Labrador,2037,Repeal,666,2.169,NL
Newfoundland and Labrador,2038,Repeal,1005,3.174,NL
Newfoundland and Labrador,2039,Repeal,1440,4.614,NL
Newfoundland and Labrador,2040,Repeal,2004,6.618,NL
Newfoundland and Labrador,2041,Repeal,2651,9.269,NL
Newfoundland and Labrador,2042,Repeal,3367,12.636,NL
Newfoundland and Labrador,2043,Repeal,4143,16.779,NL
