"Year","Mineral","Total_Minerals_Exported","Scenario"
2049,"Copper",316733.551143857,"Decreasing Batt Cap - High LFP Chemistry"
2049,"Graphite",606502.653279496,"Decreasing Batt Cap - High LFP Chemistry"
2049,"Lithium",54438.5954424704,"Decreasing Batt Cap - High LFP Chemistry"
2049,"Manganese",20714.0616795581,"Decreasing Batt Cap - High LFP Chemistry"
2049,"Nickel",191288.848397077,"Decreasing Batt Cap - High LFP Chemistry"
2049,"Cobalt",72780.9956065434,"Increasing Batt Cap - Benchmark Chemistry"
2049,"Copper",443780.146973198,"Increasing Batt Cap - Benchmark Chemistry"
2049,"Graphite",905813.119050774,"Increasing Batt Cap - Benchmark Chemistry"
2049,"Lithium",84473.9300907639,"Increasing Batt Cap - Benchmark Chemistry"
2049,"Manganese",45300.430609927,"Increasing Batt Cap - Benchmark Chemistry"
2049,"Nickel",421043.16203313,"Increasing Batt Cap - Benchmark Chemistry"
2049,"Cobalt",54734.1818504355,"Increasing Batt Cap - High LFP Chemistry"
2049,"Copper",473083.932733335,"Increasing Batt Cap - High LFP Chemistry"
2049,"Graphite",917437.453606594,"Increasing Batt Cap - High LFP Chemistry"
2049,"Lithium",83041.443034363,"Increasing Batt Cap - High LFP Chemistry"
2049,"Manganese",34228.8156336896,"Increasing Batt Cap - High LFP Chemistry"
2049,"Nickel",317492.315965226,"Increasing Batt Cap - High LFP Chemistry"
2050,"Cobalt",45692.4619533389,"Decreasing Batt Cap - Benchmark Chemistry"
2050,"Copper",321253.528289663,"Decreasing Batt Cap - Benchmark Chemistry"
2050,"Graphite",642794.638974783,"Decreasing Batt Cap - Benchmark Chemistry"
2050,"Lithium",59175.5298159342,"Decreasing Batt Cap - Benchmark Chemistry"
2050,"Manganese",28994.2471557914,"Decreasing Batt Cap - Benchmark Chemistry"
2050,"Nickel",269077.201256948,"Decreasing Batt Cap - Benchmark Chemistry"
2050,"Cobalt",34213.885314384,"Decreasing Batt Cap - High LFP Chemistry"
2050,"Copper",340635.975335421,"Decreasing Batt Cap - High LFP Chemistry"
2050,"Graphite",651221.773700831,"Decreasing Batt Cap - High LFP Chemistry"
2050,"Lithium",58347.2533322364,"Decreasing Batt Cap - High LFP Chemistry"
2050,"Manganese",21900.7682354522,"Decreasing Batt Cap - High LFP Chemistry"
2050,"Nickel",202652.633130362,"Decreasing Batt Cap - High LFP Chemistry"
2050,"Cobalt",79406.7777808121,"Increasing Batt Cap - Benchmark Chemistry"
2050,"Copper",484467.374712162,"Increasing Batt Cap - Benchmark Chemistry"
2050,"Graphite",990774.377584214,"Increasing Batt Cap - Benchmark Chemistry"
2050,"Lithium",92393.0810214397,"Increasing Batt Cap - Benchmark Chemistry"
2050,"Manganese",49862.7035499572,"Increasing Batt Cap - Benchmark Chemistry"
2050,"Nickel",464394.806404949,"Increasing Batt Cap - Benchmark Chemistry"
2050,"Cobalt",58581.902159332,"Increasing Batt Cap - High LFP Chemistry"
2050,"Copper",518516.119739044,"Increasing Batt Cap - High LFP Chemistry"
2050,"Graphite",1004059.48919171,"Increasing Batt Cap - High LFP Chemistry"
2050,"Lithium",90723.6256975727,"Increasing Batt Cap - High LFP Chemistry"
2050,"Manganese",36966.5318235621,"Increasing Batt Cap - High LFP Chemistry"
2050,"Nickel",343598.415674827,"Increasing Batt Cap - High LFP Chemistry"
