"Year","State_Province","Batt_Mass_MT","Scenario"
2028,"NU",0,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"NV",292.905805030932,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"NY",1336.73349970414,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"OH",710.380408554503,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"OK",242.984769983203,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"ON",683.849059361873,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"OR",586.662276489112,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"PA",826.421578032742,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"PE",2.24544878355655,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"QC",767.161504277026,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"RI",74.4059101997659,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"SC",290.673403948541,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"SD",50.2546360788603,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"SK",32.190821642111,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"TN",439.096033207078,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"TX",2109.06550800621,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"UT",314.413006837803,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"VA",663.768880424644,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"VT",64.1571908485293,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"WA",1157.44947922576,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"WI",377.05513441027,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"WV",85.4603764671244,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"WY",36.4320996376767,"Decreasing Batt Cap - Benchmark Chemistry"
2028,"YT",0,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"AB",198.463453834319,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"AK",82.6541078590903,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"AL",460.471379649912,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"AR",260.389746039278,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"AZ",1134.89555981258,"Decreasing Batt Cap - Benchmark Chemistry"
2029,"BC",809.887989454005,"Decreasing Batt Cap - Benchmark Chemistry"
