"Year","State_Province","Mineral","Available Recycled Minerals (w Scrap) (Tonne)","Available Recycled Minerals No R Restraint (Tonne)","Minerals Recoverable in Exported Scrap/Batts (Tonne)","Minerals Recoverable in Exported BM (Tonne)","Minerals Lost to Pyrometalurgy (Tonne)","Scrap_min","Batt_min","Battery_Scenario","Chemistry_Scenario","Scenario","Country"
2025,"KS","Cobalt",0.499893758587634,0.499893758587634,0,0,0,0.0126545413959713,0.487239217191663,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"KS","Copper",1.21105273173325,1.27833343905176,0,0,0.0672807073185135,0.0312612890637457,1.24707214998801,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"KS","Graphite",0,2.82580171112712,0,0,2.82580171112712,0,2.82580171112712,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"KS","Lithium",0,0.301541446711168,0,0,0.301541446711168,0.00788720543984354,0.293654241271325,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"KS","Manganese",0,0.234599805491958,0,0,0.234599805491958,0.0117272262546779,0.22287257923728,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"KS","Nickel",2.0468361356327,2.0468361356327,0,0,0,0.0519698816087803,1.99486625402392,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"KY","Cobalt",0.476483830579293,0.476483830579293,0,0,0,0.0126545413959713,0.463829289183322,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"KY","Copper",1.15953474230967,1.22395333910465,0,0,0.0644185967949815,0.0312612890637457,1.1926920500409,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"KY","Graphite",0,2.70212392749108,0,0,2.70212392749108,0,2.70212392749108,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"KY","Lithium",0,0.288473140321769,0,0,0.288473140321769,0.00788720543984354,0.280585934881925,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"KY","Manganese",0,0.222001994794956,0,0,0.222001994794956,0.0117272262546779,0.210274768540278,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"KY","Nickel",1.95910166228384,1.95910166228384,0,0,0,0.0519698816087803,1.90713178067506,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"LA","Cobalt",0.371374840439622,0.371374840439622,0,0,0,0.0126545413959713,0.35872029904365,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"LA","Copper",0.900914424503163,0.95096522586445,0,0,0.0500508013612869,0.0312612890637457,0.919703936800704,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"LA","Graphite",0,2.09252628279384,0,0,2.09252628279384,0,2.09252628279384,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"LA","Lithium",0,0.22525326982517,0,0,0.22525326982517,0.00788720543984354,0.217366064385326,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"LA","Manganese",0,0.171234190513622,0,0,0.171234190513622,0.0117272262546779,0.159506964258944,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"LA","Nickel",1.5485920630261,1.5485920630261,0,0,0,0.0519698816087803,1.49662218141732,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"MA","Cobalt",2.0449422147419,2.0449422147419,0,0,0,0.0126545413959713,2.03228767334593,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
2025,"MA","Copper",4.7782671035596,5.04372638709069,0,0,0.265459283531088,0.0312612890637457,5.01246509802694,"15% Lower Capacity","Benchmark Chemistry","Decreasing Batt Cap - Benchmark Chemistry","US"
