State,Sale Year,Propulsion,Global Segment,Sales
Louisiana,2022,BEV,Car,690.4012201613234
Louisiana,2022,BEV,SUV,1220.4252548826926
Louisiana,2022,PHEV,Car,75.53921374950612
Louisiana,2022,PHEV,SUV,466.6611023310944
Maine,2022,BEV,Car,585.0857797977317
Maine,2022,BEV,SUV,1034.258690578553
Maine,2022,PHEV,Car,148.47362702489136
Maine,2022,PHEV,SUV,917.2304425128408
Maryland,2022,BEV,Car,5394.490889735086
Maryland,2022,BEV,SUV,9535.865127134259
Maryland,2022,PHEV,Car,596.4993085736862
Maryland,2022,PHEV,SUV,3685.013532200711
Massachusetts,2022,BEV,Car,5780.647504401589
Massachusetts,2022,BEV,SUV,10218.475862916104
Massachusetts,2022,PHEV,Car,794.4641446068748
Massachusetts,2022,PHEV,SUV,4907.987455551166
Michigan,2022,BEV,Car,3873.2678622609833
Michigan,2022,BEV,SUV,6846.792531630021
Michigan,2022,PHEV,Car,632.9665152113789
Michigan,2022,PHEV,SUV,3910.2982022915844
Minnesota,2022,BEV,Car,2843.516889816976
Minnesota,2022,BEV,SUV,5026.497236211768
Minnesota,2022,PHEV,Car,309.9712564203872
Minnesota,2022,PHEV,SUV,1914.919695772422
Mississippi,2022,BEV,Car,280.84117430291116
Mississippi,2022,BEV,SUV,496.4441714777054
Mississippi,2022,PHEV,Car,41.67680758593441
Mississippi,2022,PHEV,SUV,257.4681943895693
Missouri,2022,BEV,Car,2094.6070916758795
Missouri,2022,BEV,SUV,3702.64611227122
Missouri,2022,PHEV,Car,270.89924930857364
Missouri,2022,PHEV,SUV,1673.5432635322006
Montana,2022,BEV,Car,386.1566146665029
Montana,2022,BEV,SUV,682.610735781845
Montana,2022,PHEV,Car,44.28160806005531
Montana,2022,PHEV,SUV,273.5599565389174
Nebraska,2022,BEV,Car,538.2789174139132
Nebraska,2022,BEV,SUV,951.5179953322688
Nebraska,2022,PHEV,Car,75.53921374950612
Nebraska,2022,PHEV,SUV,466.6611023310944
Nevada,2022,BEV,Car,3849.864431069074
Nevada,2022,BEV,SUV,6805.4221840068785
Nevada,2022,PHEV,Car,229.2224417226393
Nevada,2022,PHEV,SUV,1416.0750691426315
New Hampshire,2022,BEV,Car,819.1200917168243
New Hampshire,2022,BEV,SUV,1447.9621668099742
New Hampshire,2022,PHEV,Car,125.03042275780325
New Hampshire,2022,PHEV,SUV,772.4045831687081
New Jersey,2022,BEV,Car,10180.49256848053
New Jersey,2022,BEV,SUV,17996.10121606682
New Jersey,2022,PHEV,Car,698.0865270644015
New Jersey,2022,PHEV,SUV,4312.592256025287
New Mexico,2022,BEV,Car,830.8218073127789
New Mexico,2022,BEV,SUV,1468.6473406215453
New Mexico,2022,PHEV,Car,101.58721849071513
New Mexico,2022,PHEV,SUV,627.5787238245753
New York,2022,BEV,Car,9911.353109773574
New York,2022,BEV,SUV,17520.34221840069
New York,2022,PHEV,Car,1557.6706835242985
New York,2022,PHEV,SUV,9622.873765310154
North Carolina,2022,BEV,Car,5335.982311755312
North Carolina,2022,BEV,SUV,9432.439258076403
North Carolina,2022,PHEV,Car,489.7024891347294
North Carolina,2022,PHEV,SUV,3025.25128407744
North Dakota,2022,BEV,Car,70.21029357572779
North Dakota,2022,BEV,SUV,124.11104286942636
North Dakota,2022,PHEV,Car,15.628802844725406
North Dakota,2022,PHEV,SUV,96.55057289608851
Ohio,2022,BEV,Car,3990.2850182205298
Ohio,2022,BEV,SUV,7053.644269745731
Ohio,2022,PHEV,Car,463.6544843935203
Ohio,2022,PHEV,SUV,2864.333662583959
Oklahoma,2022,BEV,Car,1907.3796421406053
Oklahoma,2022,BEV,SUV,3371.6833312860826
Oklahoma,2022,PHEV,Car,299.5520545239036
Oklahoma,2022,PHEV,SUV,1850.5526471750297
Oregon,2022,BEV,Car,5499.806330098677
Oregon,2022,BEV,SUV,9722.031691438398
Oregon,2022,PHEV,Car,586.0801066772027
Oregon,2022,PHEV,SUV,3620.6464836033188
Pennsylvania,2022,BEV,Car,5546.613192482496
Pennsylvania,2022,BEV,SUV,9804.772386684683
Pennsylvania,2022,PHEV,Car,661.6193204267089
Pennsylvania,2022,PHEV,SUV,4087.3075859344135
Rhode Island,2022,BEV,Car,503.17377062604925
Rhode Island,2022,BEV,SUV,889.4624738975556
Rhode Island,2022,PHEV,Car,88.56321612011062
Rhode Island,2022,PHEV,SUV,547.1199130778348
South Carolina,2022,BEV,Car,1579.7316054538753
South Carolina,2022,BEV,SUV,2792.498464562093
South Carolina,2022,PHEV,Car,174.52163176610037
South Carolina,2022,PHEV,SUV,1078.1480640063216
South Dakota,2022,BEV,Car,140.42058715145558
South Dakota,2022,BEV,SUV,248.2220857388527
South Dakota,2022,PHEV,Car,26.04800474120901
South Dakota,2022,PHEV,SUV,160.91762149348085
Tennessee,2022,BEV,Car,2574.377431110019
Tennessee,2022,BEV,SUV,4550.738238545633
Tennessee,2022,PHEV,Car,231.82724219676015
Tennessee,2022,PHEV,SUV,1432.1668312919794
Texas,2022,BEV,Car,17435.556237972403
Texas,2022,BEV,SUV,30820.908979240878
Texas,2022,PHEV,Car,1114.8546029237457
Texas,2022,PHEV,SUV,6887.27419992098
Utah,2022,BEV,Car,3276.480366867297
Utah,2022,BEV,SUV,5791.848667239897
Utah,2022,PHEV,Car,265.6896483603319
Utah,2022,PHEV,SUV,1641.3597392335046
Vermont,2022,BEV,Car,620.1909265855955
Vermont,2022,BEV,SUV,1096.3142120132661
Vermont,2022,PHEV,Car,109.40161991307784
Vermont,2022,PHEV,SUV,675.8540102726196
Virginia,2022,BEV,Car,6623.171027310323
Virginia,2022,BEV,SUV,11707.80837734922
Virginia,2022,PHEV,Car,565.2417028842355
Virginia,2022,PHEV,SUV,3491.912386408534
Washington,2022,BEV,Car,12181.485935388773
Washington,2022,BEV,SUV,21533.265937845474
Washington,2022,PHEV,Car,817.9073488739629
Washington,2022,PHEV,SUV,5052.813314895298
West Virginia,2022,BEV,Car,222.33259632313803
West Virginia,2022,BEV,SUV,393.01830241985016
West Virginia,2022,PHEV,Car,36.46720663769261
West Virginia,2022,PHEV,SUV,225.28467009087316
Wisconsin,2022,BEV,Car,1837.1693485648773
Wisconsin,2022,BEV,SUV,3247.572288416656
Wisconsin,2022,PHEV,Car,260.48004741209013
Wisconsin,2022,PHEV,SUV,1609.1762149348085
Wyoming,2022,BEV,Car,93.61372476763707
Wyoming,2022,BEV,SUV,165.4813904925685
Wyoming,2022,PHEV,Car,15.628802844725406
Wyoming,2022,PHEV,SUV,96.55057289608851
Alabama,2023,BEV,Car,1175.224275148345
Alabama,2023,BEV,SUV,3061.3374954301303
Alabama,2023,PHEV,Car,87.4170746634027
Alabama,2023,PHEV,SUV,1190.2689718482252
Alaska,2023,BEV,Car,244.08504176157936
Alaska,2023,BEV,SUV,635.8162490508732
Alaska,2023,PHEV,Car,13.564718482252143
Alaska,2023,PHEV,SUV,184.69690942472462
Arizona,2023,BEV,Car,8118.087685255491
Arizona,2023,BEV,SUV,21146.777468432745
Arizona,2023,PHEV,Car,385.8408812729498
Arizona,2023,PHEV,SUV,5253.600979192166
Arkansas,2023,BEV,Car,641.8532579656346
Arkansas,2023,BEV,SUV,1671.961247504148
Arkansas,2023,PHEV,Car,48.23011015911872
Arkansas,2023,PHEV,SUV,656.7001223990208
California,2023,BEV,Car,113598.98647318542
California,2023,BEV,SUV,295913.59205826937
California,2023,PHEV,Car,6190.033200734394
California,2023,PHEV,SUV,84283.35633414933
Colorado,2023,BEV,Car,8145.208245451222
Colorado,2023,BEV,SUV,21217.423718327285
Colorado,2023,PHEV,Car,565.1966034271726
Colorado,2023,PHEV,SUV,7695.704559363526
Connecticut,2023,BEV,Car,2856.6990072836697
Connecticut,2023,BEV,SUV,7441.404988891702
Connecticut,2023,PHEV,Car,277.32313341493267
Connecticut,2023,PHEV,SUV,3776.0257037943697
Delaware,2023,BEV,Car,759.3756854804691
Delaware,2023,BEV,SUV,1978.094997047161
Delaware,2023,PHEV,Car,57.27325581395349
Delaware,2023,PHEV,SUV,779.8313953488372
District of Columbia,2023,BEV,Car,732.255125284738
District of Columbia,2023,BEV,SUV,1907.4487471526195
District of Columbia,2023,PHEV,Car,55.76606487148103
District of Columbia,2023,PHEV,SUV,759.3095165238678
Florida,2023,BEV,Car,23043.43597963947
Florida,2023,BEV,SUV,60025.763660395394
Florida,2023,PHEV,Car,863.6204100367197
Florida,2023,PHEV,SUV,11759.036566707466
Georgia,2023,BEV,Car,8353.13254028516
Georgia,2023,BEV,SUV,21759.04496751877
Georgia,2023,PHEV,Car,342.13234394124845
Georgia,2023,PHEV,SUV,4658.4664932680535
Hawaii,2023,BEV,Car,2314.2878033690486
Hawaii,2023,BEV,SUV,6028.479991000871
Hawaii,2023,PHEV,Car,110.0249388004896
Hawaii,2023,PHEV,SUV,1498.0971542227662
Idaho,2023,BEV,Car,768.4158722123793
Idaho,2023,BEV,SUV,2001.6437470120081
Idaho,2023,PHEV,Car,69.33078335373317
Idaho,2023,PHEV,SUV,944.0064259485924
Illinois,2023,BEV,Car,9004.025984982705
Illinois,2023,BEV,SUV,23454.55496498777
Illinois,2023,PHEV,Car,503.4017747858017
Illinois,2023,PHEV,SUV,6854.30752753978
Indiana,2023,BEV,Car,2359.4887370286
Indiana,2023,BEV,SUV,6146.223740825108
Indiana,2023,PHEV,Car,194.42763157894737
Indiana,2023,PHEV,SUV,2647.3223684210525
Iowa,2023,BEV,Car,813.6168058719312
Iowa,2023,BEV,SUV,2119.3874968362443
Iowa,2023,PHEV,Car,91.93864749082007
Iowa,2023,PHEV,SUV,1251.8346083231336
Kansas,2023,BEV,Car,1021.5411007058691
Kansas,2023,BEV,SUV,2661.0087460277286
Kansas,2023,PHEV,Car,84.40269277845776
Kansas,2023,PHEV,SUV,1149.2252141982863
Kentucky,2023,BEV,Car,1048.6616609016003
Kentucky,2023,BEV,SUV,2731.6549959222702
Kentucky,2023,PHEV,Car,84.40269277845776
Kentucky,2023,PHEV,SUV,1149.2252141982863
Louisiana,2023,BEV,Car,741.2953120166485
Louisiana,2023,BEV,SUV,1930.997497117467
Louisiana,2023,PHEV,Car,60.287637698898415
Louisiana,2023,PHEV,SUV,820.875152998776
Maine,2023,BEV,Car,668.9738181613656
Maine,2023,BEV,SUV,1742.6074973986895
Maine,2023,PHEV,Car,114.54651162790698
Maine,2023,PHEV,SUV,1559.6627906976744
Maryland,2023,BEV,Car,6517.97463370736
Maryland,2023,BEV,SUV,16978.6487246548
Maryland,2023,PHEV,Car,471.75076499388
Maryland,2023,PHEV,SUV,6423.348072215422
Massachusetts,2023,BEV,Car,6671.6578081498355
Massachusetts,2023,BEV,SUV,17378.9774740572
Massachusetts,2023,PHEV,Car,660.1496328029376
Massachusetts,2023,PHEV,SUV,8988.582925336597
Michigan,2023,BEV,Car,4547.213926150905
Michigan,2023,BEV,SUV,11845.02123231812
Michigan,2023,PHEV,Car,438.5925642594859
Michigan,2023,PHEV,SUV,5971.866738066095
Minnesota,2023,BEV,Car,3353.9092775387385
Minnesota,2023,BEV,SUV,8736.586236958296
Minnesota,2023,PHEV,Car,242.65774173806608
Minnesota,2023,PHEV,SUV,3304.022490820073
Mississippi,2023,BEV,Car,325.4467223487725
Mississippi,2023,BEV,SUV,847.7549987344977
Mississippi,2023,PHEV,Car,30.143818849449207
Mississippi,2023,PHEV,SUV,410.437576499388
Missouri,2023,BEV,Car,2431.810230883883
Missouri,2023,BEV,SUV,6334.613740543885
Missouri,2023,PHEV,Car,209.49954100367196
Missouri,2023,PHEV,SUV,2852.541156670746
Montana,2023,BEV,Car,415.8485896678759
Montana,2023,BEV,SUV,1083.2424983829692
Montana,2023,PHEV,Car,37.6797735618115
Montana,2023,PHEV,SUV,513.046970624235
Nebraska,2023,BEV,Car,623.7728845018139
Nebraska,2023,BEV,SUV,1624.8637475744538
Nebraska,2023,PHEV,Car,57.27325581395349
Nebraska,2023,PHEV,SUV,779.8313953488372
Nevada,2023,BEV,Car,4285.048510925504
Nevada,2023,BEV,SUV,11162.107483337551
Nevada,2023,PHEV,Car,159.7622399020808
Nevada,2023,PHEV,SUV,2175.3191554467567
New Hampshire,2023,BEV,Car,894.9784864591243
New Hampshire,2023,BEV,SUV,2331.326246519868
New Hampshire,2023,PHEV,Car,99.47460220318239
New Hampshire,2023,PHEV,SUV,1354.4440024479804
New Jersey,2023,BEV,Car,12186.171714615148
New Jersey,2023,BEV,SUV,31743.714952613966
New Jersey,2023,PHEV,Car,616.4410954712363
New Jersey,2023,PHEV,SUV,8393.448439412485
New Mexico,2023,BEV,Car,931.1392333867656
New Mexico,2023,BEV,SUV,2425.521246379257
New Mexico,2023,PHEV,Car,73.85235618115055
New Mexico,2023,PHEV,SUV,1005.5720624235006
New York,2023,BEV,Car,11869.765178998283
New York,2023,BEV,SUV,30919.508703844313
New York,2023,PHEV,Car,1391.1372399020809
New York,2023,PHEV,SUV,18941.694155446756
North Carolina,2023,BEV,Car,6346.211085801063
North Carolina,2023,BEV,SUV,16531.222475322702
North Carolina,2023,PHEV,Car,357.20425336597305
North Carolina,2023,PHEV,SUV,4863.685281517748
North Dakota,2023,BEV,Car,90.40186731910346
North Dakota,2023,BEV,SUV,235.48749964847156
North Dakota,2023,PHEV,Car,12.05752753977968
North Dakota,2023,PHEV,SUV,164.1750305997552
Ohio,2023,BEV,Car,4556.254112882814
Ohio,2023,BEV,SUV,11868.569982282967
Ohio,2023,PHEV,Car,361.72582619339045
Ohio,2023,PHEV,SUV,4925.2509179926565
Oklahoma,2023,BEV,Car,2061.1625748755587
Oklahoma,2023,BEV,SUV,5369.114991985151
Oklahoma,2023,PHEV,Car,497.3730110159119
Oklahoma,2023,PHEV,SUV,6772.220012239903
Oregon,2023,BEV,Car,5821.880255350264
Oregon,2023,BEV,SUV,15165.39497736157
Oregon,2023,PHEV,Car,434.0709914320686
Oregon,2023,PHEV,SUV,5910.301101591188
Pennsylvania,2023,BEV,Car,6346.211085801063
Pennsylvania,2023,BEV,SUV,16531.222475322702
Pennsylvania,2023,PHEV,Car,586.297276621787
Pennsylvania,2023,PHEV,SUV,7983.010862913096
Rhode Island,2023,BEV,Car,578.5719508422621
Rhode Island,2023,BEV,SUV,1507.1199977502179
Rhode Island,2023,PHEV,Car,76.86673806609548
Rhode Island,2023,PHEV,SUV,1046.6158200734394
South Carolina,2023,BEV,Car,1889.3990269692622
South Carolina,2023,BEV,SUV,4921.688742653056
South Carolina,2023,PHEV,Car,135.6471848225214
South Carolina,2023,PHEV,SUV,1846.969094247246
South Dakota,2023,BEV,Car,153.6831744424759
South Dakota,2023,BEV,SUV,400.3287494024016
South Dakota,2023,PHEV,Car,19.593482252141982
South Dakota,2023,PHEV,SUV,266.7844247246022
Tennessee,2023,BEV,Car,3001.341994994235
Tennessee,2023,BEV,SUV,7818.184988329256
Tennessee,2023,PHEV,Car,165.79100367197063
Tennessee,2023,PHEV,SUV,2257.406670746634
Texas,2023,BEV,Car,20801.46967012571
Texas,2023,BEV,SUV,54185.673669113305
Texas,2023,PHEV,Car,833.4765911872705
Texas,2023,PHEV,SUV,11348.598990208078
Utah,2023,BEV,Car,3616.074692764138
Utah,2023,BEV,SUV,9419.49998593886
Utah,2023,PHEV,Car,195.93482252141982
Utah,2023,PHEV,SUV,2667.844247246022
Vermont,2023,BEV,Car,705.134565089007
Vermont,2023,BEV,SUV,1836.802497258078
Vermont,2023,PHEV,Car,85.90988372093022
Vermont,2023,PHEV,SUV,1169.7470930232557
Virginia,2023,BEV,Car,7675.118535391884
Virginia,2023,BEV,SUV,19992.888720155235
Virginia,2023,PHEV,Car,403.92717258261933
Virginia,2023,PHEV,SUV,5499.863525091799
Washington,2023,BEV,Car,13750.124019235636
Washington,2023,BEV,SUV,35817.648696532524
Washington,2023,PHEV,Car,620.9626682986536
Washington,2023,PHEV,SUV,8455.014075887393
West Virginia,2023,BEV,Car,253.12522849348971
West Virginia,2023,BEV,SUV,659.3649990157204
West Virginia,2023,PHEV,Car,27.129436964504286
West Virginia,2023,PHEV,SUV,369.39381884944925
Wisconsin,2023,BEV,Car,2251.0064962456763
Wisconsin,2023,BEV,SUV,5863.638741246942
Wisconsin,2023,PHEV,Car,188.39886780905752
Wisconsin,2023,PHEV,SUV,2565.234853121175
Wyoming,2023,BEV,Car,99.4420540510138
Wyoming,2023,BEV,SUV,259.0362496133187
Wyoming,2023,PHEV,Car,12.05752753977968
Wyoming,2023,PHEV,SUV,164.1750305997552
Alabama,2024,BEV,Car,953.4686014792318
Alabama,2024,BEV,SUV,3667.971259034281
Alabama,2024,PHEV,Car,103.33246634026928
Alabama,2024,PHEV,SUV,1330.246328029376
Alaska,2024,BEV,Car,198.0280941533789
Alaska,2024,BEV,SUV,761.8094153378892
Alaska,2024,PHEV,Car,16.0343482252142
Alaska,2024,PHEV,SUV,206.41753365973074
Arizona,2024,BEV,Car,6586.2677240642315
Arizona,2024,BEV,SUV,25337.216850867575
Arizona,2024,PHEV,Car,456.0881272949816
Arizona,2024,PHEV,SUV,5871.432068543451
Arkansas,2024,BEV,Car,520.7405438848112
Arkansas,2024,BEV,SUV,2003.2766107033383
Arkansas,2024,PHEV,Car,57.0110159118727
Arkansas,2024,PHEV,SUV,733.9290085679314
California,2024,BEV,Car,92163.74189375405
California,2024,BEV,SUV,354551.74493095983
California,2024,PHEV,Car,7317.007573439412
California,2024,PHEV,SUV,94195.20119339046
Colorado,2024,BEV,Car,6608.270845636828
Colorado,2024,BEV,SUV,25421.86234146067
Colorado,2024,PHEV,Car,668.0978427172583
Colorado,2024,PHEV,SUV,8600.730569155447
Connecticut,2024,BEV,Car,2317.6621389802863
Connecticut,2024,BEV,SUV,8915.991675806406
Connecticut,2024,PHEV,Car,327.81334149326807
Connecticut,2024,PHEV,SUV,4220.091799265606
Delaware,2024,BEV,Car,616.0874040327343
Delaware,2024,BEV,SUV,2370.073736606766
Delaware,2024,PHEV,Car,67.70058139534883
Delaware,2024,PHEV,SUV,871.5406976744185
District of Columbia,2024,BEV,Car,594.0842824601366
District of Columbia,2024,BEV,SUV,2285.4282460136674
District of Columbia,2024,PHEV,Car,65.91898714810281
District of Columbia,2024,PHEV,SUV,848.6054161566708
Florida,2024,BEV,Car,18695.318962850473
Florida,2024,BEV,SUV,71920.45184060294
Florida,2024,PHEV,Car,1020.8535036719705
Florida,2024,PHEV,SUV,13141.916309669523
Georgia,2024,BEV,Car,6776.961444360078
Georgia,2024,BEV,SUV,26070.811102674426
Georgia,2024,PHEV,Car,404.421894124847
Georgia,2024,PHEV,SUV,5206.308904528763
Hawaii,2024,BEV,Car,1877.599707528333
Hawaii,2024,BEV,SUV,7223.081863944431
Hawaii,2024,PHEV,Car,130.0563800489596
Hawaii,2024,PHEV,SUV,1674.2755507955935
Idaho,2024,BEV,Car,623.4217778902669
Idaho,2024,BEV,SUV,2398.288900137799
Idaho,2024,PHEV,Car,81.95333537331702
Idaho,2024,PHEV,SUV,1055.0229498164015
Illinois,2024,BEV,Car,7305.036362102422
Illinois,2024,BEV,SUV,28102.3028769088
Illinois,2024,PHEV,Car,595.0524785801713
Illinois,2024,PHEV,SUV,7660.384026927784
Indiana,2024,BEV,Car,1914.2715768159958
Indiana,2024,BEV,SUV,7364.157681599595
Indiana,2024,PHEV,Car,229.82565789473682
Indiana,2024,PHEV,SUV,2958.6513157894733
Iowa,2024,BEV,Car,660.0936471779297
Iowa,2024,BEV,SUV,2539.364717792964
Iowa,2024,PHEV,Car,108.67724908200735
Iowa,2024,PHEV,SUV,1399.0521725826195
Kansas,2024,BEV,Car,828.7842459011783
Kansas,2024,BEV,SUV,3188.313479006721
Kansas,2024,PHEV,Car,99.76927784577722
Kansas,2024,PHEV,SUV,1284.37576499388
Kentucky,2024,BEV,Car,850.787367473776
Kentucky,2024,BEV,SUV,3272.95896959982
Kentucky,2024,PHEV,Car,99.76927784577722
Kentucky,2024,PHEV,SUV,1284.37576499388
Louisiana,2024,BEV,Car,601.4186563176693
Louisiana,2024,BEV,SUV,2313.6434095447007
Louisiana,2024,PHEV,Car,71.26376988984089
Louisiana,2024,PHEV,SUV,917.4112607099144
Maine,2024,BEV,Car,542.7436654574087
Maine,2024,BEV,SUV,2087.9221012964367
Maine,2024,PHEV,Car,135.40116279069767
Maine,2024,PHEV,SUV,1743.081395348837
Maryland,2024,BEV,Car,5288.08355128097
Maryland,2024,BEV,SUV,20343.132905874743
Maryland,2024,PHEV,Car,557.6389993880049
Maryland,2024,PHEV,SUV,7178.743115055079
Massachusetts,2024,BEV,Car,5412.767906859023
Massachusetts,2024,BEV,SUV,20822.790685902302
Massachusetts,2024,PHEV,Car,780.3382802937576
Massachusetts,2024,PHEV,SUV,10045.653304773563
Michigan,2024,BEV,Car,3689.1900503388733
Michigan,2024,BEV,SUV,14192.227256109565
Michigan,2024,PHEV,Car,518.4439259485924
Michigan,2024,PHEV,SUV,6674.166921664626
Minnesota,2024,BEV,Car,2721.0527011445765
Minnesota,2024,BEV,SUV,10467.825670013219
Minnesota,2024,PHEV,Car,286.83667380660955
Minnesota,2024,PHEV,SUV,3692.580324357405
Mississippi,2024,BEV,Car,264.03745887117185
Mississippi,2024,BEV,SUV,1015.7458871171856
Mississippi,2024,PHEV,Car,35.631884944920444
Mississippi,2024,PHEV,SUV,458.7056303549572
Missouri,2024,BEV,Car,1972.9465676762563
Missouri,2024,BEV,SUV,7589.878989847858
Missouri,2024,PHEV,Car,247.64160036719704
Missouri,2024,PHEV,SUV,3188.004130966952
Montana,2024,BEV,Car,337.38119744649737
Montana,2024,BEV,SUV,1297.8975224275148
Montana,2024,PHEV,Car,44.53985618115055
Montana,2024,PHEV,SUV,573.3820379436964
Nebraska,2024,BEV,Car,506.07179616974605
Nebraska,2024,BEV,SUV,1946.8462836412723
Nebraska,2024,PHEV,Car,67.70058139534883
Nebraska,2024,PHEV,SUV,871.5406976744185
Nevada,2024,BEV,Car,3476.493208470429
Nevada,2024,BEV,SUV,13373.98751370961
Nevada,2024,PHEV,Car,188.84899020807836
Nevada,2024,PHEV,SUV,2431.1398408812734
New Hampshire,2024,BEV,Car,726.1030118957226
New Hampshire,2024,BEV,SUV,2793.3011895722602
New Hampshire,2024,PHEV,Car,117.58522031823746
New Hampshire,2024,PHEV,SUV,1513.7285801713588
New Jersey,2024,BEV,Car,9886.73595995388
New Jersey,2024,BEV,SUV,38034.040439832395
New Jersey,2024,PHEV,Car,728.6720471236231
New Jersey,2024,PHEV,SUV,9380.530140758874
New Mexico,2024,BEV,Car,755.4405073258528
New Mexico,2024,BEV,SUV,2906.1618436963918
New Mexico,2024,PHEV,Car,87.29811811505508
New Mexico,2024,PHEV,SUV,1123.828794369645
New York,2024,BEV,Car,9630.03287494024
New York,2024,BEV,SUV,37046.50971624623
New York,2024,PHEV,Car,1644.4114902080782
New York,2024,PHEV,SUV,21169.26484088127
North Carolina,2024,BEV,Car,5148.730447987851
North Carolina,2024,BEV,SUV,19807.044798785115
North Carolina,2024,PHEV,Car,422.2378365973072
North Carolina,2024,PHEV,SUV,5435.661719706242
North Dakota,2024,BEV,Car,73.34373857532552
North Dakota,2024,BEV,SUV,282.1516353103293
North Dakota,2024,PHEV,Car,14.252753977968174
North Dakota,2024,PHEV,SUV,183.48225214198285
Ohio,2024,BEV,Car,3696.524424196406
Ohio,2024,BEV,SUV,14220.442419640598
Ohio,2024,PHEV,Car,427.58261933904527
Ohio,2024,PHEV,SUV,5504.467564259486
Oklahoma,2024,BEV,Car,1672.2372395174216
Oklahoma,2024,BEV,SUV,6433.057285075508
Oklahoma,2024,PHEV,Car,587.9261015911873
Oklahoma,2024,PHEV,SUV,7568.642900856794
Oregon,2024,BEV,Car,4723.336764250964
Oregon,2024,BEV,SUV,18170.565313985207
Oregon,2024,PHEV,Car,513.0991432068544
Oregon,2024,PHEV,SUV,6605.361077111384
Pennsylvania,2024,BEV,Car,5148.730447987851
Pennsylvania,2024,BEV,SUV,19807.044798785115
Pennsylvania,2024,PHEV,Car,693.0401621787025
Pennsylvania,2024,PHEV,SUV,8921.824510403916
Rhode Island,2024,BEV,Car,469.39992688208326
Rhode Island,2024,BEV,SUV,1805.7704659861076
Rhode Island,2024,PHEV,Car,90.86130660954713
Rhode Island,2024,PHEV,SUV,1169.6993574051407
South Carolina,2024,BEV,Car,1532.8841362243031
South Carolina,2024,BEV,SUV,5896.969177985882
South Carolina,2024,PHEV,Car,160.343482252142
South Carolina,2024,PHEV,SUV,2064.1753365973073
South Dakota,2024,BEV,Car,124.68435557805337
South Dakota,2024,BEV,SUV,479.6577800275598
South Dakota,2024,PHEV,Car,23.160725214198287
South Dakota,2024,PHEV,SUV,298.15865973072215
Tennessee,2024,BEV,Car,2435.0121207008074
Tennessee,2024,BEV,SUV,9367.434292302934
Tennessee,2024,PHEV,Car,195.97536719706244
Tennessee,2024,PHEV,SUV,2522.8809669522643
Texas,2024,BEV,Car,16876.3942461824
Texas,2024,BEV,SUV,64923.091284906775
Texas,2024,PHEV,Car,985.2216187270502
Texas,2024,PHEV,SUV,12683.210679314565
Utah,2024,BEV,Car,2933.7495430130202
Utah,2024,BEV,SUV,11286.065412413172
Utah,2024,PHEV,Car,231.60725214198285
Utah,2024,PHEV,SUV,2981.5865973072214
Vermont,2024,BEV,Car,572.081160887539
Vermont,2024,BEV,SUV,2200.7827554205683
Vermont,2024,PHEV,Car,101.55087209302326
Vermont,2024,PHEV,SUV,1307.3110465116279
Virginia,2024,BEV,Car,6226.883405045136
Virginia,2024,BEV,SUV,23954.67383784696
Virginia,2024,PHEV,Car,477.46725826193386
Virginia,2024,PHEV,SUV,6146.655446756426
Washington,2024,BEV,Car,11155.58263730701
Washington,2024,BEV,SUV,42915.26373070109
Washington,2024,PHEV,Car,734.016829865361
Washington,2024,PHEV,SUV,9449.335985312116
West Virginia,2024,BEV,Car,205.36246801091144
West Virginia,2024,BEV,SUV,790.024578868922
West Virginia,2024,PHEV,Car,32.0686964504284
West Virginia,2024,PHEV,SUV,412.8350673194615
Wisconsin,2024,BEV,Car,1826.2590905256054
Wisconsin,2024,BEV,SUV,7025.5757192272
Wisconsin,2024,PHEV,Car,222.69928090575274
Wisconsin,2024,PHEV,SUV,2866.9101897184823
Wyoming,2024,BEV,Car,80.67811243285806
Wyoming,2024,BEV,SUV,310.36679884136225
Wyoming,2024,PHEV,Car,14.252753977968174
Wyoming,2024,PHEV,SUV,183.48225214198285
