Policy,Battery Capacity,Chemistry,Scenario,Scope,Year,Mineral,Maximum RCS (%)
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2030,Lithium,3.5630239262023786
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2030,Graphite,3.7508650491673796
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2030,Copper,3.768287965144363
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2035,Nickel,14.876218083234463
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2035,Manganese,11.333364711179556
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2035,Cobalt,17.938546940703766
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2035,Lithium,11.175242159965428
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2035,Graphite,12.032949834983487
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2035,Copper,12.314292972408685
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2040,Nickel,42.55435393260344
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2040,Manganese,33.37176741488407
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2040,Cobalt,51.00864683646721
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2040,Lithium,32.75638784602212
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2040,Graphite,35.539922885438266
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2040,Copper,36.66578213205619
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2045,Nickel,41.28038040920098
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2045,Manganese,39.52419484825978
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2045,Cobalt,48.18089494976916
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2045,Lithium,35.228183445233924
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2045,Graphite,39.01213250031631
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2045,Copper,41.325099761187516
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2050,Nickel,52.82604137890179
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2050,Manganese,52.743907811213006
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2050,Cobalt,57.58637534069317
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2050,Lithium,45.0165310322361
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2050,Graphite,50.246001393699004
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,California-origin / US network,2050,Copper,53.19155001265107
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2030,Nickel,1.916898285897641
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2030,Manganese,1.8394125161123727
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2030,Cobalt,2.3909147444255803
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2030,Lithium,1.6460190949281428
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2030,Graphite,1.8053199898187928
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2030,Copper,1.9144487705454354
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2035,Nickel,6.524374899507356
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2035,Manganese,5.191963774474391
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2035,Cobalt,7.608356566526112
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2035,Lithium,5.895336395484847
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2035,Graphite,6.577765096710786
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2035,Copper,7.073201596913564
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2040,Nickel,20.959242779788926
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2040,Manganese,17.946466219583932
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2040,Cobalt,25.059525862305073
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2040,Lithium,18.093731377031403
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2040,Graphite,20.012316241895256
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2040,Copper,21.279762955229245
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2045,Nickel,32.876076337912686
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2045,Manganese,32.79732722562566
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2045,Cobalt,38.13374864421517
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2045,Lithium,29.222738082780698
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2045,Graphite,32.58329959407122
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2045,Copper,34.84615203994125
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2050,Nickel,49.31553839202515
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2050,Manganese,49.47256713618325
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2050,Cobalt,53.62293691036647
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2050,Lithium,42.39377766649877
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2050,Graphite,47.393697521450605
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,US-origin / US network,2050,Copper,50.28044189511643
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2030,Nickel,1.9630016946816902
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2030,Manganese,1.8708832414950576
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2030,Cobalt,2.4375314976920013
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2030,Lithium,1.6761794213439953
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2030,Graphite,1.836397457674079
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2030,Copper,1.945683819172594
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2035,Nickel,6.876402449825669
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2035,Manganese,5.519093073345462
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2035,Cobalt,8.05019207366087
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2035,Lithium,6.113719816931443
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2035,Graphite,6.80106804189768
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2035,Copper,7.287587899095804
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2040,Nickel,22.395862437482215
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2040,Manganese,19.41576072472259
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2040,Cobalt,26.888020881718955
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2040,Lithium,19.137514642860516
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2040,Graphite,21.120445180760196
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2040,Copper,22.400095819992057
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2045,Nickel,35.946900652333
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2045,Manganese,35.9060802028109
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2045,Cobalt,41.74368905509429
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2045,Lithium,31.45629154815038
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2045,Graphite,34.98781499345809
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2045,Copper,37.28062312354245
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2050,Nickel,54.757011751514725
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2050,Manganese,54.92029663827323
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2050,Cobalt,59.62527202075327
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2050,Lithium,46.40063620698368
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2050,Graphite,51.757226859834994
Rollback Policy,Decreasing Batt Cap,Benchmark Chemistry,Decreasing Batt Cap - Benchmark Chemistry,North America-origin / NA network,2050,Copper,54.710788919071575
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2030,Nickel,5.885731322965937
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2030,Manganese,5.933869563364846
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2030,Cobalt,7.812002336269853
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2030,Lithium,3.6138840296491206
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2030,Graphite,3.7249715963147723
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2030,Copper,3.614005927112639
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2035,Nickel,20.045875082339265
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2035,Manganese,15.21810484289124
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2035,Cobalt,24.274927987069113
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2035,Lithium,11.421532926881058
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2035,Graphite,11.899017706653357
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2035,Copper,11.499978070675661
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2040,Nickel,62.66157306584466
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2040,Manganese,48.77979607242066
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2040,Cobalt,75.40758513967025
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2040,Lithium,33.560828947498386
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2040,Graphite,35.064769151775934
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2040,Copper,33.7562026350908
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2045,Nickel,54.21710044902394
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2045,Manganese,51.364126535333
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2045,Cobalt,63.63232365419616
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2045,Lithium,35.76402055558704
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2045,Graphite,38.66582727988393
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2045,Copper,39.10862240694703
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2050,Nickel,60.49371878341867
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2050,Manganese,60.28296437015156
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2050,Cobalt,66.19705898698486
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2050,Lithium,45.29807249329934
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2050,Graphite,50.03753224305466
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,California-origin / US network,2050,Copper,51.82557039644608
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2030,Nickel,2.2773128508356004
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2030,Manganese,2.184092443826786
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2030,Cobalt,2.8503362769430622
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2030,Lithium,1.668607870272463
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2030,Graphite,1.7933530594834954
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2030,Copper,1.8393962867293472
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2035,Nickel,8.709465076274121
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2035,Manganese,6.893359770133353
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2035,Cobalt,10.206239870699097
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2035,Lithium,6.01887750397889
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2035,Graphite,6.508066000888032
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2035,Copper,6.62818452549777
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2040,Nickel,30.20905639838722
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2040,Manganese,25.634925115463204
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2040,Cobalt,36.283951678895434
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2040,Lithium,18.501659034455763
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2040,Graphite,19.76439211698517
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2040,Copper,19.71167583192824
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2045,Nickel,42.09317398156308
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2045,Manganese,41.78187876951747
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2045,Cobalt,49.07415721134251
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2045,Lithium,29.621194754488062
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2045,Graphite,32.31827718373115
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2045,Copper,33.11819662407621
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2050,Nickel,56.167427909941544
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2050,Manganese,56.3189318831183
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2050,Cobalt,61.26703167469633
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2050,Lithium,42.64950492714663
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2050,Graphite,47.202489686791544
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,US-origin / US network,2050,Copper,49.01929983382885
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2030,Nickel,2.330995212686652
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2030,Manganese,2.2204269489964323
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2030,Cobalt,2.904228382420919
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2030,Lithium,1.6993436996380278
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2030,Graphite,1.82411453263987
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2030,Copper,1.8685511873226825
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2035,Nickel,9.165720222536443
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2035,Manganese,7.31326741818685
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2035,Cobalt,10.780679172921127
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2035,Lithium,6.2421649713786405
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2035,Graphite,6.728652458398894
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2035,Copper,6.825923664765364
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2040,Nickel,32.16605054649083
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2040,Manganese,27.63094911161343
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2040,Cobalt,38.79126263182642
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2040,Lithium,19.565477283328548
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2040,Graphite,20.859948108259264
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2040,Copper,20.754050311354902
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2045,Nickel,45.88365627032302
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2045,Manganese,45.61917696080435
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2045,Cobalt,53.5810969451737
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2045,Lithium,31.875417865602756
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2045,Graphite,34.70862830840605
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2045,Copper,35.467078638313424
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2050,Nickel,62.29450320617331
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2050,Manganese,62.44904977651971
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2050,Cobalt,68.10689383453419
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2050,Lithium,46.666278016894424
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2050,Graphite,51.55783213912355
Rollback Policy,Decreasing Batt Cap,High LFP Chemistry,Decreasing Batt Cap - High LFP Chemistry,North America-origin / NA network,2050,Copper,53.40764808575983
