State,Segment,Propulsion,Year,LIB_recycling,LIB_available,LIB_reuse_EV,LIB_repurpose,LIB_new_add,EV_stock,LIB_recycling_vector,LIB_available_vector,LIB_reuse_vector,LIB_repurpose_vector,LIB_newadd_vector,EV_stock_vector
Nova Scotia,SUV,PHEV,2034,235,59,25,59,31,8984,0|1|2|1|3|1|4|1|8|1|18|2|27|3|79|2|48|2|19|0|10|0|3|0|0|0|0|0|0|0|0,0|0|1|0|2|0|5|0|9|0|16|0|26|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|1|1|2|0|3|1|6|1|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|0|2|0|5|0|9|0|16|0|26|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|2|0|4|0|7|0|14|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1644|0|1608|0|1471|0|1247|0|999|0|880|0|597|0|365|0|120|0|31|0|15|0|5|0|1|0|0|0|0|0|0
Nunavut,Car,BEV,2034,0,0,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Nunavut,Car,PHEV,2034,0,0,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Nunavut,SUV,BEV,2034,0,0,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Nunavut,SUV,PHEV,2034,0,0,0,0,0,0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Ontario,Car,BEV,2034,14546,4036,1778,4036,1708,569701,0|14|61|20|129|25|276|29|562|55|1106|63|1846|165|4575|104|3172|49|1324|11|781|2|148|0|26|0|3|0|0|0|0,0|13|62|20|128|26|276|28|559|52|1076|55|1741|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,25|0|63|51|46|105|47|200|82|403|72|659|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|25,0|13|62|20|128|26|276|28|559|52|1076|55|1741|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|101|0|213|0|465|0|929|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,107845|0|100631|0|86553|0|77409|0|66817|0|56200|0|41504|0|20866|0|7930|0|2310|0|1287|0|274|0|60|0|10|0|3|0|0
Ontario,Car,PHEV,2034,2987,783,343,783,366,116379,0|3|12|6|28|6|57|5|109|10|222|12|344|33|1008|27|637|14|264|4|137|2|39|0|7|0|1|0|0|0|0,0|2|12|4|28|5|58|6|109|9|216|11|323|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5|0|13|11|10|22|10|40|13|78|14|122|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5,0|2|12|4|28|5|58|6|109|9|216|11|323|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|21|0|47|0|97|0|186|0|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,21281|0|20798|0|19026|0|16185|0|13020|0|11370|0|7745|0|4625|0|1588|0|442|0|214|0|68|0|13|0|3|0|1|0|0
Ontario,SUV,BEV,2034,15900,4618,2015,4618,2045,678827,0|15|76|21|154|27|329|30|657|59|1269|67|2087|175|4979|109|3388|52|1398|10|814|2|153|0|26|0|3|0|0|0|0,0|15|75|22|155|28|326|30|651|54|1236|59|1967|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,28|0|72|63|48|124|49|234|86|462|76|745|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|28,0|15|75|22|155|28|326|30|651|54|1236|59|1967|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|124|0|258|0|552|0|1111|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,134207|0|123456|0|104490|0|91888|0|77996|0|64540|0|46915|0|22706|0|8467|0|2440|0|1357|0|287|0|64|0|11|0|3|0|0
Ontario,SUV,PHEV,2034,3275,897,388,897,440,138701,0|2|16|5|35|6|67|5|127|10|255|15|390|39|1101|29|683|16|280|4|142|0|41|0|7|0|0|0|0|0|0,0|3|15|5|33|5|68|6|127|9|248|11|367|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,6|0|15|13|10|26|10|46|13|89|15|139|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|6,0|3|15|5|33|5|68|6|127|9|248|11|367|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|26|0|57|0|115|0|218|0|24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,26483|0|25515|0|22969|0|19211|0|15198|0|13057|0|8753|0|5030|0|1690|0|470|0|230|0|75|0|15|0|4|0|1|0|0
Prince Edward Island,Car,BEV,2034,191,49,21,49,24,7040,0|1|2|1|2|1|3|1|8|1|13|1|24|2|61|2|41|0|15|0|10|0|2|0|0|0|0|0|0|0|0,0|0|0|0|2|0|4|0|7|0|14|0|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|2|0|2|1|6|1|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|2|0|4|0|7|0|14|0|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|0|3|0|6|0|12|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1289|0|1212|0|1060|0|956|0|831|0|724|0|539|0|279|0|103|0|27|0|16|0|3|0|1|0|0|0|0|0|0
Prince Edward Island,Car,PHEV,2034,39,8,3,8,6,1433,0|0|0|0|1|0|2|0|2|0|4|0|3|0|13|0|9|0|3|0|2|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|1|0|2|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|1|0|2|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|0|1|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,254|0|249|0|232|0|199|0|161|0|145|0|100|0|61|0|21|0|5|0|3|0|1|0|0|0|0|0|0|0|0
Prince Edward Island,SUV,BEV,2034,200,55,24,55,25,7974,0|1|2|1|2|1|3|1|8|1|15|1|27|2|66|0|43|0|15|0|9|0|2|0|0|0|0|0|0|0|0,0|0|0|0|2|0|5|0|8|0|15|0|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|1|0|2|0|3|1|6|1|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|2|0|5|0|8|0|15|0|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|0|3|0|6|0|13|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1514|0|1404|0|1212|0|1077|0|924|0|801|0|589|0|298|0|107|0|27|0|16|0|3|0|1|0|0|0|0|0|0
Prince Edward Island,SUV,PHEV,2034,42,9,3,9,7,1624,0|0|0|0|1|0|2|0|2|0|4|0|5|0|14|0|9|0|3|0|2|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|2|0|2|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|2|0|2|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|0|1|0|3|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,298|0|289|0|266|0|224|0|180|0|161|0|108|0|65|0|22|0|5|0|3|0|1|0|0|0|0|0|0|0|0
Quebec,Car,BEV,2034,10563,2823,1254,2823,1162,392358,0|10|42|13|87|20|190|21|390|42|770|46|1294|120|3334|74|2366|35|983|10|582|2|110|0|19|0|3|0|0|0|0,0|9|42|15|88|19|191|22|387|38|750|41|1221|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,17|0|45|36|34|74|36|139|61|281|52|462|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|17,0|9|42|15|88|19|191|22|387|38|750|41|1221|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|69|0|146|0|320|0|627|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,72899|0|68449|0|59216|0|53253|0|46249|0|39118|0|29106|0|15226|0|5921|0|1722|0|947|0|200|0|42|0|7|0|2|0|0
Quebec,Car,PHEV,2034,2165,549,243,549,252,80144,0|1|9|5|20|5|41|5|77|7|153|10|239|22|732|16|474|10|195|4|104|2|29|0|5|0|0|0|0|0|0,0|2|9|3|19|4|40|5|75|7|151|8|226|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4|0|10|8|8|15|8|27|10|55|10|84|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4,0|2|9|3|19|4|40|5|75|7|151|8|226|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|14|0|32|0|67|0|129|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,14385|0|14146|0|13016|0|11135|0|9012|0|7913|0|5431|0|3381|0|1186|0|331|0|153|0|46|0|8|0|2|0|0|0|0
Quebec,SUV,BEV,2034,8267,2297,1012,2297,993,333826,0|8|38|10|75|14|162|17|324|32|631|36|1040|94|2593|58|1816|28|750|6|437|0|83|0|13|0|2|0|0|0|0,0|8|36|11|76|15|161|16|322|28|613|31|980|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,14|0|36|30|26|61|27|116|46|230|40|372|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|14,0|8|36|11|76|15|161|16|322|28|613|31|980|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|60|0|126|0|271|0|536|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,64995|0|60107|0|51119|0|45156|0|38517|0|31984|0|23356|0|11821|0|4542|0|1309|0|726|0|153|0|34|0|6|0|1|0|0
Quebec,SUV,PHEV,2034,1703,446,196,446,213,68211,0|2|8|3|16|3|33|4|64|4|124|9|195|21|572|16|366|8|150|2|77|0|23|0|3|0|0|0|0|0|0,0|1|8|2|17|3|33|2|63|5|124|6|182|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2|0|8|7|6|13|5|23|8|45|8|69|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2,0|1|8|2|17|3|33|2|63|5|124|6|182|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|12|0|28|0|57|0|107|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,12825|0|12422|0|11237|0|9442|0|7506|0|6470|0|4359|0|2617|0|908|0|252|0|123|0|40|0|8|0|2|0|0|0|0
Saskatchewan,Car,BEV,2034,863,233,103,233,100,33109,0|0|3|1|8|1|16|3|32|4|65|4|105|10|277|7|190|2|77|0|47|0|9|0|2|0|0|0|0|0|0,0|1|4|1|8|2|16|1|32|2|62|4|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2|0|4|3|3|6|2|11|5|23|4|38|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2,0|1|4|1|8|2|16|1|32|2|62|4|100|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|6|0|12|0|27|0|55|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,6299|0|5860|0|5033|0|4486|0|3858|0|3229|0|2378|0|1264|0|473|0|135|0|76|0|16|0|4|0|1|0|0|0|0
Saskatchewan,Car,PHEV,2034,182,43,19,43,23,6766,0|1|2|1|2|1|3|1|7|1|13|1|19|2|61|2|38|1|15|0|9|0|2|0|0|0|0|0|0|0|0,0|0|0|0|2|0|4|0|7|0|11|0|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|2|0|2|1|5|1|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|2|0|4|0|7|0|11|0|19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|0|3|0|6|0|11|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1243|0|1210|0|1107|0|937|0|752|0|655|0|443|0|279|0|94|0|26|0|13|0|4|0|1|0|0|0|0|0|0
Saskatchewan,SUV,BEV,2034,1808,509,228,509,223,75374,0|1|8|3|17|4|37|4|72|6|139|9|228|19|585|11|391|6|157|1|90|0|17|0|3|0|0|0|0|0|0,0|2|9|2|17|3|36|3|72|7|136|6|216|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4|0|9|8|6|13|6|26|10|51|9|82|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4,0|2|9|2|17|3|36|3|72|7|136|6|216|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|14|0|29|0|61|0|119|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,14980|0|13725|0|11599|0|10156|0|8592|0|7078|0|5133|0|2667|0|978|0|273|0|151|0|32|0|7|0|1|0|0|0|0
Saskatchewan,SUV,PHEV,2034,378,98,44,98,47,15406,0|1|2|1|3|1|8|1|13|2|28|2|44|5|129|3|80|2|32|0|16|0|5|0|0|0|0|0|0|0|0,0|0|2|0|4|0|8|0|14|1|28|1|40|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|2|2|1|3|1|6|2|10|2|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|2|0|4|0|8|0|14|1|28|1|40|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|3|0|6|0|13|0|24|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2956|0|2836|0|2550|0|2122|0|1675|0|1432|0|958|0|590|0|196|0|53|0|26|0|9|0|2|0|0|0|0|0|0
Yukon,Car,BEV,2034,38,8,3,8,6,1379,0|0|0|0|1|0|2|0|2|0|4|0|3|0|12|0|9|0|3|0|2|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|1|0|2|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|1|0|2|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|1|0|1|0|2|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,252|0|242|0|209|0|187|0|162|0|140|0|100|0|55|0|21|0|5|0|4|0|1|0|0|0|0|0|0|0|0
Yukon,Car,PHEV,2034,8,0,0,0,1,275,0|0|0|0|0|0|0|0|0|0|1|0|2|0|3|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,49|0|50|0|46|0|38|0|30|0|27|0|18|0|12|0|4|0|1|0|0|0|0|0|0|0|0|0|0|0|0
Yukon,SUV,BEV,2034,87,23,8,23,13,3325,0|0|1|1|2|1|2|1|3|1|7|1|10|0|27|0|18|0|7|0|5|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|2|0|4|0|7|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|2|0|2|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|2|0|4|0|7|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|1|0|1|0|3|0|5|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,630|0|602|0|510|0|449|0|382|0|328|0|231|0|127|0|46|0|12|0|7|0|2|0|0|0|0|0|0|0|0
Yukon,SUV,PHEV,2034,17,3,0,3,4,672,0|0|0|0|0|0|1|0|2|0|2|0|2|0|6|0|3|0|1|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|1|0|1|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,124|0|124|0|111|0|93|0|73|0|65|0|42|0|28|0|9|0|2|0|1|0|1|0|0|0|0|0|0|0|0
Alberta,Car,BEV,2035,5079,1300,577,1300,540,178823,0|6|19|9|43|11|87|13|184|11|354|15|604|44|1730|30|1246|13|492|5|109|0|46|0|8|0|0|0|0|0|0,0|4|18|8|42|10|86|12|180|10|346|15|569|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,9|0|23|17|20|35|21|69|17|125|18|214|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9,0|4|18|8|42|10|86|12|180|10|346|15|569|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|30|0|69|0|144|0|297|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,31707|0|29850|0|27883|0|23962|0|21352|0|18201|0|13638|0|7956|0|3156|0|841|0|167|0|86|0|17|0|4|0|1|0|0
Alberta,Car,PHEV,2035,1030,263,118,263,111,36017,0|1|3|1|8|3|20|4|38|2|69|2|122|10|324|7|276|5|100|2|22|0|9|0|2|0|0|0|0|0|0,0|1|4|2|9|2|19|2|38|2|67|3|114|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2|0|5|4|4|8|4|14|3|25|4|43|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2,0|1|4|2|9|2|19|2|38|2|67|3|114|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|6|0|14|0|32|0|59|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5928|0|5890|0|5763|0|5265|0|4464|0|3546|0|2758|0|1486|0|699|0|166|0|32|0|14|0|4|0|1|0|0|0|0
Alberta,SUV,BEV,2035,9748,2583,1136,2583,1104,365282,0|9|37|15|86|23|178|26|369|21|705|29|1180|79|3344|53|2359|23|915|8|194|1|80|0|12|0|2|0|0|0|0,0|9|39|17|86|21|177|24|366|20|685|26|1113|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,17|0|47|36|39|71|40|141|30|249|32|417|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|17,0|9|39|17|86|21|177|24|366|20|685|26|1113|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|63|0|142|0|294|0|605|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,67010|0|62492|0|57682|0|48905|0|42969|0|36132|0|26676|0|15385|0|5986|0|1561|0|295|0|151|0|29|0|6|0|1|0|0
Alberta,SUV,PHEV,2035,1965,521,231,521,225,73545,0|1|8|4|17|6|40|6|78|4|137|5|237|16|624|11|522|7|184|2|39|0|14|0|3|0|0|0|0|0|0,0|2|8|3|18|4|38|5|76|4|134|5|224|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,4|0|10|8|9|15|8|28|6|49|6|84|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4,0|2|8|3|18|4|38|5|76|4|134|5|224|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|12|0|29|0|65|0|119|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,12528|0|12332|0|11921|0|10751|0|8983|0|7040|0|5396|0|2872|0|1324|0|308|0|56|0|25|0|8|0|1|0|0|0|0
British Columbia,Car,BEV,2035,5834,1514,672,1514,613,206478,0|6|20|10|48|11|102|14|209|14|408|20|707|52|2026|34|1374|14|550|5|139|1|58|0|10|0|2|0|0|0|0,0|5|22|10|48|13|100|13|209|13|397|17|667|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10|0|27|21|23|40|24|80|20|144|22|251|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|10,0|5|22|10|48|13|100|13|209|13|397|17|667|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|35|0|79|0|166|0|333|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,36514|0|34557|0|32211|0|27633|0|24574|0|20913|0|15980|0|9329|0|3481|0|942|0|215|0|106|0|20|0|4|0|1|0|0
British Columbia,Car,PHEV,2035,1176,305,137,305,125,41582,0|1|4|1|11|4|22|3|44|3|79|3|142|11|378|8|303|5|111|2|28|0|10|0|3|0|0|0|0|0|0,0|1|5|2|10|2|22|3|44|2|77|3|134|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,2|0|6|4|5|10|6|17|4|28|4|49|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2,0|1|5|2|10|2|22|3|44|2|77|3|134|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|7|0|16|0|37|0|65|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,6826|0|6818|0|6656|0|6074|0|5137|0|4074|0|3231|0|1742|0|772|0|188|0|40|0|18|0|5|0|1|0|0|0|0
British Columbia,SUV,BEV,2035,7426,2003,876,2003,852,283977,0|7|29|12|67|15|137|18|283|17|542|23|923|66|2604|45|1696|20|667|7|167|1|68|0|10|0|2|0|0|0|0,0|7|30|12|67|16|138|17|281|15|527|21|872|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,13|0|36|28|28|55|28|106|23|192|27|327|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|13,0|7|30|12|67|16|138|17|281|15|527|21|872|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|49|0|111|0|228|0|464|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,52268|0|48949|0|45005|0|38007|0|33243|0|27805|0|20890|0|11973|0|4284|0|1135|0|256|0|131|0|25|0|5|0|1|0|0
British Columbia,SUV,PHEV,2035,1496,405,175,405,178,57160,0|1|6|3|13|5|30|4|59|4|105|5|187|13|485|10|376|6|134|2|33|0|12|0|3|0|0|0|0|0|0,0|2|7|2|14|3|30|3|59|3|103|4|175|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,3|0|7|6|6|11|6|22|4|38|4|65|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3,0|2|7|2|14|3|30|3|59|3|103|4|175|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|10|0|23|0|50|0|95|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,9772|0|9659|0|9301|0|8354|0|6948|0|5419|0|4225|0|2233|0|948|0|224|0|48|0|21|0|7|0|1|0|0|0|0
