State,Segment,Year,ret_ICE,ret_BEV,ret_PHEV,ret_EV,Growth_seg,add_BEV,add_PHEV,add_ICE,Demand_total
Nova Scotia,SUV,2040,15190.928110768846,3341,688,4029,1507.0411779916328,10669.385013098787,1562.0836779764063,6423.500597685283,18654.969288760476
Nunavut,Car,2040,0,0,0,0,0,0,0,0,0
Nunavut,SUV,2040,0,0,0,0,0,0,0,0,0
Ontario,Car,2040,180051.8232090801,43189,8867,52056,32718.773431316742,136167.76948489365,19936.0553506756,81979.7718048276,238083.59664039683
Ontario,SUV,2040,228601.34500199358,52455,10759,63214,44668.917364224406,173809.3221064922,25447.081046317977,104641.85921340779,303898.26236621797
Prince Edward Island,Car,2040,2171.661689709249,528,107,635,397.03266165163683,1645.2752681918314,240.88151651341278,990.5375666556415,2876.694351360886
Prince Edward Island,SUV,2040,2582.844888533045,606,124,730,514.1353869940239,1973.156175034406,288.8859152927322,1187.9381851999308,3449.980275527069
Quebec,Car,2040,131464.94131721597,29471,6051,35522,8632.649229931007,90019.09676358041,13179.518930841092,54195.97485272548,157394.59054714697
Quebec,SUV,2040,121128.81140715559,25601,5253,30854,8436.44373708497,82660.99208854562,12102.233295389507,49766.02976030545,144529.25514424057
Saskatchewan,Car,2040,10539.168536460318,2511,517,3028,1945.6706501197189,7982.371267544512,1168.683279614597,4805.784639420927,13956.839186580037
Saskatchewan,SUV,2040,25567.125318522594,5824,1194,7018,5099.014215396137,19482.96368578268,2852.4623991733706,11729.713448962679,34065.13953391873
Yukon,Car,2040,440.3439286452756,102,21,123,55.66935791281766,316.85825718415197,46.39059431933084,190.7644350546104,554.0132865580932
Yukon,SUV,2040,1123.8543749279602,254,53,307,153.5217248897301,815.2190530051819,119.35461838816171,490.8024284243468,1425.3760998176904
Alberta,Car,2041,46324.610472446424,13263,2662,15925,14255.724574210866,39887.30597842241,5614.638669594486,22864.39039864039,68366.33504665729
Alberta,SUV,2041,96830.49331592044,27509,5518,33027,32665.791664276774,84950.03828280431,11957.783515993413,48695.463181399486,145603.2849801972
British Columbia,Car,2041,56328.32228961689,15295,3070,18365,10944.023173042982,44488.86312644568,6262.365560892102,25502.116775322083,76253.34546265987
British Columbia,SUV,2041,81081.5873455849,21436,4301,25737,16783.94616682744,64417.94221894249,9067.63343690936,36925.957856560504,110411.53351241235
Manitoba,Car,2041,12416.341814671463,3300,665,3965,2041.1956658785946,9566.312235796073,1346.5784486315379,5483.646796122447,16396.537480550058
Manitoba,SUV,2041,23189.39539223059,5966,1196,7162,4117.717841862997,17968.69417218315,2529.319107082168,10300.099954828267,30798.113234093587
New Brunswick,Car,2041,10708.805700863168,2750,553,3303,1032.6628745543626,7794.963672092186,1097.238918193392,4468.265985131951,13360.46857541753
New Brunswick,SUV,2041,14325.039612578963,3559,715,4274,1498.0320308651574,10449.944326486637,1470.9607498270543,5990.166567130429,17911.07164344412
Newfoundland and Labrador,Car,2041,5561.576840940592,1346,269,1615,0,3705.7316108455957,521.628209552378,2124.2170205426182,6351.576840940592
Newfoundland and Labrador,SUV,2041,9898.564367171663,2265,458,2723,0,6551.136349580957,922.1546197690358,3755.273397821669,11228.564367171663
Northwest Territories,Car,2041,173.62623819117655,39,7,46,8.255840797331338,118.95192074551791,16.743974998001068,68.1861832449889,203.88207898850789
Northwest Territories,SUV,2041,793.763603283303,188,38,226,40.22397983047135,550.755302910326,77.52571765256243,315.70656255088585,943.9875831137743
Nova Scotia,Car,2041,12933.997255965385,3327,670,3997,1233.4513962920507,9409.316421669748,1324.479318411137,5393.652912176549,16127.448652257435
Nova Scotia,SUV,2041,14869.33402853405,3696,745,4441,1537.1820015514656,10838.18780689954,1525.6108898872392,6212.717333298734,18576.516030085513
Nunavut,Car,2041,0,0,0,0,0,0,0,0,0
Nunavut,SUV,2041,0,0,0,0,0,0,0,0,0
Ontario,Car,2041,176617.9841842581,47704,9580,57284,33098.70454356563,138700.96448174922,19523.900639229912,79506.82360684458,237731.68872782373
Ontario,SUV,2041,223686.48886142997,58724,11783,70507,45187.613809027556,176923.19328093165,24904.158808835822,101416.75058069002,303244.1026704575
Prince Edward Island,Car,2041,2138.5355163063737,576,117,693,397.03266165163683,1677.1234027946261,236.07615706376737,961.3686180996169,2874.5681779580104
Prince Edward Island,SUV,2041,2536.3035279972646,671,135,806,514.1353869940239,2010.1893152299488,282.95936227433634,1152.2902374870034,3445.4389149912886
Quebec,Car,2041,128525.76736794307,32391,6505,38896,8840.307458829691,91255.6800912564,12845.3816995734,52310.01303594295,156411.07482677276
Quebec,SUV,2041,118222.53505342916,28544,5728,34272,8639.382246224472,83772.45213319051,11792.023493594877,48020.44167286825,143584.91729965364
Saskatchewan,Car,2041,10336.400771552926,2776,558,3334,1979.5084005565836,8136.530149167586,1145.3186845095765,4664.060338432347,13945.90917210951
Saskatchewan,SUV,2041,25020.381706130167,6532,1310,7842,5187.692723489983,19854.916570009926,2794.8285706699694,11381.329288940258,34031.07442962015
Yukon,Car,2041,432.296255293242,116,22,138,74.22581055042355,334.6127901996076,47.10094766018915,191.80832798386882,573.5220658436656
Yukon,SUV,2041,1100.9256230779013,284,57,341,204.69563318630682,858.0117683206205,120.77591943627765,491.83356850730996,1470.6212562642081
Alberta,Car,2042,45632.35451763271,14380,2779,17159,14401.563188780798,40652.765702104254,5518.620300315433,22298.531703993827,68469.91770641351
Alberta,SUV,2042,95152.52636101493,30116,5816,35932,32999.968561098016,86550.94946690943,11749.30705181857,47474.23840338494,145774.49492211294
British Columbia,Car,2042,55172.01348102061,16559,3203,19762,11085.627909108234,45109.74607139615,6123.6561919524065,24743.239126780296,75976.64139012885
British Columbia,SUV,2042,79239.92056793235,23472,4535,28007,17001.11367730395,65298.64083161005,8864.302308899902,35817.09110472635,109980.0342452363
Manitoba,Car,2042,12136.814905121564,3573,691,4264,2075.2155936432378,9683.189609451723,1314.4947416888224,5311.3461476242555,16309.030498764801
Manitoba,SUV,2042,22634.11835460708,6539,1263,7802,4186.346472560714,18194.592463611734,2469.9192193080376,9979.953144248022,30644.464827167794
New Brunswick,Car,2042,10474.637479338622,2959,574,3533,1057.8497739337372,7881.484865174632,1069.9129966286698,4323.089391469058,13274.48725327236
New Brunswick,SUV,2042,13997.286607289974,3870,747,4617,1534.5693974716244,10568.93381355247,1434.7346776738937,5797.187513535233,17800.856004761597
Newfoundland and Labrador,Car,2042,5404.705322857683,1448,279,1727,0,3714.211018654674,504.2048178813569,2037.2894863216525,6255.705322857683
Newfoundland and Labrador,SUV,2042,9619.308370904862,2471,477,2948,0,6571.01263191951,892.0161538299255,3604.2795851554274,11067.308370904862
Northwest Territories,Car,2042,168.73572673330443,44,8,52,8.255840797331338,119.92881171309688,16.28035789157503,65.78239792596385,201.99156753063576
Northwest Territories,SUV,2042,771.6428081554898,203,38,241,40.22397983047135,552.0914575689739,74.94651526779565,302.82881514919166,929.8667879859611
Nova Scotia,Car,2042,12650.657117548768,3572,691,4263,1233.4513962920507,9489.679371173193,1288.225691826183,5205.203450841442,15983.108513840818
Nova Scotia,SUV,2042,14527.67081938277,4018,779,4797,1537.1820015514656,10937.045623062591,1484.7059224259635,5999.101275445682,18420.852820934237
Nunavut,Car,2042,0,0,0,0,0,0,0,0,0
Nunavut,SUV,2042,0,0,0,0,0,0,0,0,0
Ontario,Car,2042,172845.6052876207,51658,9992,61650,33478.635655814534,140503.20497062113,19073.335499289657,77067.70047352446,236644.24094343523
Ontario,SUV,2042,218502.39892125406,64333,12425,76758,45706.31025383071,179222.51314929215,24329.48859093338,98305.70743485926,301857.7091750848
Prince Edward Island,Car,2042,2100.6562417728587,623,120,743,397.03266165163683,1700.263092673868,230.81102249880684,932.6147882518208,2863.6889034244955
Prince Edward Island,SUV,2042,2486.981194356328,730,141,871,514.1353869940239,2036.5692027037023,276.4646377910794,1117.0827408555704,3430.116581350352
Quebec,Car,2042,125300.43359273986,34915,6754,41669,9018.300226457135,91929.11371614662,12479.39382184944,50424.226281200936,154832.733819197
Quebec,SUV,2042,115137.93290939853,31164,6023,37187,8813.329539772616,84432.97020265427,11461.790983440455,46312.50126307641,142207.26244917113
Saskatchewan,Car,2042,10113.295410433884,3011,582,3593,2013.3461509934482,8249.096450904855,1119.8163359121013,4524.728774610376,13893.641561427332
Saskatchewan,SUV,2042,24442.77828229321,7169,1386,8555,5276.371231583829,20134.72068936396,2733.291977026635,11044.136847486445,33912.14951387704
Yukon,Car,2042,423.33489830070266,121,23,144,55.66935791281766,325.96127094827364,44.24930151501723,178.79368375022946,549.0042562135203
Yukon,SUV,2042,1076.666105774177,309,58,367,153.5217248897301,836.6795905301683,113.5794058144583,458.9288343192805,1409.187830663907
Alberta,Car,2043,44817.713804931365,15333,2828,18161,14529.171976529487,41178.72589692101,5408.793515801042,21719.366368738793,68306.88578146085
Alberta,SUV,2043,93420.67536568291,32376,5969,38345,33292.3733458166,87773.00987594918,11528.916360058438,46295.12247549191,145597.04871149952
British Columbia,Car,2043,53879.80369733095,17611,3250,20861,11186.774149154842,45435.85866746591,5967.964583474824,23964.754595545055,75368.57784648579
British Columbia,SUV,2043,77339.79262873503,25186,4645,29831,17156.233327644317,65829.90174268845,8646.706228428893,34721.41798526199,109198.02595637934
Manitoba,Car,2043,11828.036401494895,3799,701,4500,2109.235521407881,9741.598106755237,1279.5513101899337,5138.122505957607,16159.271922902777
Manitoba,SUV,2043,22060.018575421105,7019,1295,8314,4254.97510325843,18333.83468366425,2408.134880253448,9670.024114761842,30411.993678679537
New Brunswick,Car,2043,10210.423244122385,3129,578,3707,1083.0366733131118,7912.6681011388455,1039.322781021877,4173.469035274774,13125.459917435497
New Brunswick,SUV,2043,13655.593735144463,4128,762,4890,1571.1067640780916,10634.072735876549,1396.7771563487445,5608.850606997262,17639.700499222556
Newfoundland and Labrador,Car,2043,5233.576868297242,1534,281,1815,0,3695.2082185574573,485.36271622631045,1949.0059335134745,6129.576868297242
Newfoundland and Labrador,SUV,2043,9328.214620728508,2647,486,3133,0,6554.301819465871,860.902429824345,3457.010371438292,10872.214620728508
Northwest Territories,Car,2043,163.418746445062,46,8,54,0,114.19086890529258,14.998881530349019,60.2289960094204,189.418746445062
Northwest Territories,SUV,2043,748.6201302620221,219,40,259,0,528.4694163231839,69.41404548220186,278.73666845663644,876.6201302620221
Nova Scotia,Car,2043,12331.384586665275,3780,699,4479,1257.6367177879733,9526.832839682802,1251.3420599360904,5024.846404834356,15803.021304453248
Nova Scotia,SUV,2043,14171.731241916386,4288,792,5080,1567.3228251112982,10999.612272331955,1444.7904892405413,5801.651305455189,18246.054067027686
Nunavut,Car,2043,0,0,0,0,0,0,0,0,0
Nunavut,SUV,2043,0,0,0,0,0,0,0,0,0
Ontario,Car,2043,168658.9299397362,54934,10139,65073,33903.264545975064,141484.51675164618,18583.880878397147,74624.79685566797,234693.19448571128
Ontario,SUV,2043,213152.24322592287,69065,12738,81803,46286.02980978718,180702.89447689944,23735.184191461693,95310.1943673489,299748.27303571004
Prince Edward Island,Car,2043,2056.6751291088444,661,123,784,420.3875241017331,1726.5968079044874,226.78714349670648,910.6787018093837,2864.0626532105775
Prince Edward Island,SUV,2043,2435.6780468680236,784,146,930,544.3786450524958,2072.0255914109725,272.15894468059446,1092.8721558289526,3437.0566919205194
Quebec,Car,2043,121744.38081378871,36979,6832,43811,9225.958455355818,92010.00658698547,12085.442572027445,48529.8901101316,152625.33926914452
Quebec,SUV,2043,111932.63571617242,33349,6156,39505,9016.268048912116,84658.60546037083,11119.841770166337,44652.456534547346,140430.9037650845
Saskatchewan,Car,2043,9865.510683608032,3210,592,3802,2013.3461509934482,8293.907840179967,1089.398323272821,4374.550671148691,13757.85683460148
Saskatchewan,SUV,2043,23845.5411087267,7712,1424,9136,5276.371231583829,20269.53322901496,2662.3873738067095,10690.991737488857,33622.912340310526
Yukon,Car,2043,413.1761291109941,128,24,152,55.66935791281766,327.25376451873234,42.98452662137246,172.60719588370694,542.8454870238118
Yukon,SUV,2043,1051.3890674706615,328,60,388,153.5217248897301,841.5231822904085,110.53341337374772,443.8541966962355,1395.9107923603917
Alberta,Car,2044,43860.50861410176,16176,2841,19017,14656.78076427818,41477.4828592281,5284.026468893019,21159.780050258825,67921.28937837994
Alberta,SUV,2044,91624.3806155863,34339,6025,40364,33584.778130535204,88635.16007435563,11291.681645605555,45217.31702616033,145144.1587461215
British Columbia,Car,2044,52437.14574886297,18495,3250,21745,11348.608133229414,45526.50755116796,5799.852217481124,23225.3941134433,74551.75388209238
British Columbia,SUV,2044,75385.06903285584,26627,4675,31302,17404.4247681889,66112.63967493939,8422.423780064166,33727.43034604118,108262.49380104474
Manitoba,Car,2044,11487.670446182907,3988,699,4687,2143.255449172524,9741.360020572438,1241.001156372461,4969.564718410533,15951.92589535543
Manitoba,SUV,2044,21468.845290869915,7429,1306,8735,4323.603733956146,18386.93239274035,2342.404378171433,9380.112253914282,30109.449024826063
New Brunswick,Car,2044,9913.449917044534,3274,575,3849,1083.0366733131118,7879.770080545614,1003.8437919607442,4019.8727178512886,12903.486590357646
New Brunswick,SUV,2044,13299.79373598174,4357,765,5122,1571.1067640780916,10628.647788709297,1354.0372359309167,5422.21547541962,17404.900500059834
Newfoundland and Labrador,Car,2044,5048.112114687037,1599,278,1877,0,3651.2634333068945,465.1529286860366,1862.6957526941064,5979.112114687037
Newfoundland and Labrador,SUV,2044,9026.704693665086,2787,490,3277,0,6502.842782384918,828.4300544898423,3317.431856790326,10648.704693665086
Northwest Territories,Car,2044,157.65996563444202,50,8,58,8.255840797331338,118.41853432139773,15.085936431713035,60.41133567866258,193.91580643177335
Northwest Territories,SUV,2044,724.772920316109,229,42,271,40.22397983047135,548.9902924045223,69.9386519205182,280.06795582153984,898.9969001465803
Nova Scotia,Car,2044,11972.892391666339,3954,695,4649,1306.0073607798186,9516.617555080813,1212.3700762181404,4854.912121147205,15583.899752446157
Nova Scotia,SUV,2044,13801.446881275313,4522,791,5313,1627.6044722309634,11027.507315320969,1404.8499697493892,5625.694068435917,18058.051353506275
Nunavut,Car,2044,0,0,0,0,0,0,0,0,0
Nunavut,SUV,2044,0,0,0,0,0,0,0,0,0
Ontario,Car,2044,164017.85329724732,57687,10135,67822,34283.19565822396,141599.70951725615,18039.10366538257,72237.23577283257,231876.04895547128
Ontario,SUV,2044,207649.99172343465,73043,12826,85869,46804.72625459032,181308.3136897272,23097.783725651723,92494.62056264607,296900.717978025
Prince Edward Island,Car,2044,2005.7853040358239,695,122,817,420.3875241017331,1727.690515872659,220.09923907172367,881.3830731931745,2829.172828137557
Prince Edward Island,SUV,2044,2382.1850520428357,830,145,975,544.3786450524958,2080.896374782141,265.09592109748843,1061.5714012157025,3407.5636970953315
Quebec,Car,2044,117842.72643163214,38688,6803,45491,9403.951222983262,91470.206349434,11652.852539434705,46663.618765746665,149786.67765461537
Quebec,SUV,2044,108618.8922447115,35168,6179,41347,9190.21534246026,84431.8883302918,10756.205584366173,43073.01367251382,138261.10758717178
Saskatchewan,Car,2044,9590.84882046504,3373,592,3965,2064.1027766487455,8316.072311296242,1059.4265413659546,4242.452744451591,13617.951597113786
Saskatchewan,SUV,2044,23229.904690200925,8166,1434,9600,5409.388993724598,20386.1705840989,2597.097449991004,10400.025649835616,33383.29368392552
Yukon,Car,2044,401.725305285665,139,23,162,55.66935791281766,328.78138237203757,41.885124341545314,167.7281564848998,538.3946631984827
Yukon,SUV,2044,1025.1255440868704,347,59,406,153.5217248897301,841.8983059838741,107.25368624786829,429.4952767448582,1378.6472689766006
Alberta,Car,2045,42749.29611567263,16924,2825,19749,14784.38955202687,41600.779704806395,5149.652677761115,20564.253285131985,67314.6856676995
Alberta,SUV,2045,89762.6680893344,36068,6022,42090,33877.18291525379,89282.40227573755,11052.037130522256,44134.411598328385,144468.85100458818
British Columbia,Car,2045,50837.590368821584,19260,3220,22480,11469.983621285344,45395.258412966636,5619.361360599271,22439.954216541024,73454.57399010693
British Columbia,SUV,2045,73389.26803784707,27855,4655,32510,17590.56834859734,66180.14844173552,8192.269016492404,32714.41892821648,107086.83638644441
Manitoba,Car,2045,11115.02453814705,4151,694,4845,2160.265413054846,9689.871990306603,1199.4841345793245,4789.933826315969,15679.289951201896
Manitoba,SUV,2045,20865.287628625403,7775,1299,9074,4357.918049305005,18366.603307228466,2273.5542115696844,9079.048159132257,29719.205677930408
New Brunswick,Car,2045,9582.928012083565,3403,568,3971,1108.2235726924866,7824.648851330357,968.5929974321699,3867.9097360135247,12661.151584776051
New Brunswick,SUV,2045,12931.540442848278,4552,765,5317,1607.644130684559,10613.723617163863,1313.8453325630678,5246.6156238059075,17174.18457353284
Newfoundland and Labrador,Car,2045,4849.008810678719,1653,273,1926,0,3586.903653234461,444.0135048866852,1773.0916525575724,5804.008810678719
Newfoundland and Labrador,SUV,2045,8717.769363980258,2900,486,3386,0,6425.250413969647,795.3650925384378,3176.153857472174,10396.769363980258
Northwest Territories,Car,2045,151.5073916881434,52,8,60,8.255840797331338,116.65653004398493,14.440609444873452,57.66609299661635,188.76323248547473
Northwest Territories,SUV,2045,700.4231400372798,241,40,281,40.22397983047135,544.2438966757279,67.37054112347555,269.03268206854773,880.6471198677511
Nova Scotia,Car,2045,11574.181280726641,4108,686,4794,1306.0073607798186,9430.247483930478,1167.345889960853,4661.595267615129,15259.18864150646
Nova Scotia,SUV,2045,13418.64797007108,4719,790,5509,1627.6044722309634,10986.422283240427,1359.9807342881809,5430.849424773435,17777.252442302044
Nunavut,Car,2045,0,0,0,0,0,0,0,0,0
Nunavut,SUV,2045,0,0,0,0,0,0,0,0,0
Ontario,Car,2045,158905.54983387457,60076,10040,70116,34685.475659428674,141128.14492824848,17469.88721351409,69762.99335154069,228361.02549330326
Ontario,SUV,2045,202036.36181416543,76432,12770,89202,47353.93425497013,181435.18465338097,22459.391172959604,89687.72024279497,293582.29606913554
Prince Edward Island,Car,2045,1947.5403631618797,726,121,847,397.03266165163683,1709.1366173908784,211.56959126392587,844.866816158712,2765.5730248135164
Prince Edward Island,SUV,2045,2326.510259405977,868,145,1013,514.1353869940239,2065.1520988103975,255.63982480824143,1020.853722781362,3341.645646400001
Quebec,Car,2045,113599.31261129395,40146,6715,46861,9581.943990610705,90500.73983684032,11202.851978908979,44736.664786155365,146440.25660190466
Quebec,SUV,2045,105225.68355035647,36696,6133,42829,9364.162636008405,83939.13225669335,10390.607586248774,41493.106343422754,135822.84618636488
Saskatchewan,Car,2045,9288.680153049607,3515,586,4101,2064.1027766487455,8272.474294594294,1024.0281481538102,4089.280486950247,13385.782929698353
Saskatchewan,SUV,2045,22600.460055640826,8553,1430,9983,5409.388993724598,20366.245521452973,2521.08473758662,10067.518790325832,32954.849049365424
Yukon,Car,2045,388.94090316062517,142,23,165,55.66935791281766,326.06552378872306,40.362805928615295,161.1819313561045,527.6102610734429
Yukon,SUV,2045,997.9906484221711,362,60,422,153.5217248897301,840.1847856395073,104.00429659934359,415.32329107305037,1359.5123733119012
Alberta,Car,2046,41493.79755443843,17600,2799,20399,14875.538686133077,41918.12102799176,5001.558914619937,19564.656297959824,66484.33624057152
Alberta,SUV,2046,87860.70332638414,37574,5976,43550,34086.04347576707,90500.00320024385,10798.220117668236,42239.523484239115,143537.7468021512
British Columbia,Car,2046,49097.425110061115,19929,3171,23100,11631.817605359916,45522.60880765935,5431.636827105482,21246.997080656194,72201.24271542103
British Columbia,SUV,2046,71388.09068225353,28892,4594,33486,17838.75978914192,66736.66697307148,7962.841927201214,31148.34157112275,105847.85047139545
Manitoba,Car,2046,10714.259450823873,4294,683,4977,2194.285340819489,9697.374968438318,1157.0650361311905,4526.104787073854,15380.544791643362
Manitoba,SUV,2046,20260.58839331856,8062,1282,9344,4426.546680002722,18490.016578319202,2206.179689853178,8629.938805148904,29326.135073321282
New Brunswick,Car,2046,9222.886157321453,3512,561,4073,1133.4104720718615,7805.729918029278,931.3589707555002,3643.2077406085346,12380.296629393313
New Brunswick,SUV,2046,12556.815884259606,4714,752,5466,1644.1814972910263,10666.102480200729,1272.651031005756,4978.243870344148,16916.99738155063
Newfoundland and Labrador,Car,2046,4639.093567816431,1696,269,1965,0,3541.5561215695325,422.5690741155706,1652.968372131328,5617.093567816431
Newfoundland and Labrador,SUV,2046,8407.50594991684,2993,477,3470,0,6387.875951226943,762.1843996301874,2981.44559905971,10131.50594991684
Northwest Territories,Car,2046,145.0374577691358,54,8,62,8.255840797331338,115.56572731849462,13.788995773650623,53.9385754743219,183.29329856646714
Northwest Territories,SUV,2046,676.0256759181107,247,40,287,40.22397983047135,541.1231423251712,64.56537673996206,252.5611366834487,858.249655748582
Nova Scotia,Car,2046,11139.858429883881,4241,672,4913,1330.1926822757412,9400.730493743702,1121.6702049580365,4387.6504134578845,14910.051112159623
Nova Scotia,SUV,2046,13029.455208167125,4888,781,5669,1657.7452957907965,11033.809829801265,1316.5248957512138,5149.865778405442,17500.20050395792
Nunavut,Car,2046,0,0,0,0,0,0,0,0,0
Nunavut,SUV,2046,0,0,0,0,0,0,0,0,0
Ontario,Car,2046,153375.25781621988,62155,9893,72048,35065.406771677575,141368.38437853902,16867.70031179936,65981.57989755906,224217.66458789745
Ontario,SUV,2046,196414.25414463307,79293,12623,91916,47872.63069977329,182787.70978876125,21809.744257535964,85313.43079810918,289910.8848444064
Prince Edward Island,Car,2046,1882.5056265833139,754,119,873,420.3875241017331,1725.6007176783278,205.89409641751988,805.3983365891991,2736.8931506850467
Prince Edward Island,SUV,2046,2269.373604762075,901,144,1045,544.3786450524958,2100.6571162514542,250.64483017574383,980.450303387373,3331.752249814571
Quebec,Car,2046,109069.36472708485,41375,6589,47964,9730.271296966908,89933.74777194731,10730.65602328869,41975.23222881576,142639.63602405175
Quebec,SUV,2046,101817.41737828999,37948,6042,43990,9509.11871396519,83969.82125665253,10019.05614483059,39191.65869077205,133180.53609225518
Saskatchewan,Car,2046,8962.373554093085,3637,579,4216,2097.94052708561,8294.375472452672,989.6628610272921,3871.2757476987304,13155.314081178694
Saskatchewan,SUV,2046,21968.66387511076,8879,1415,10294,5498.067501818444,20538.87468308924,2450.643999497709,9586.212694342254,32575.731376929205
Yukon,Car,2046,374.958869161789,147,22,169,55.66935791281766,324.4711390195079,38.71503488470304,151.44205317039578,514.6282270746067
Yukon,SUV,2046,970.4197955262722,373,60,433,153.5217248897301,844.197533974189,100.7274085336324,394.01657790818086,1338.9415204160023
Alberta,Car,2047,40105.08535276547,18203,2764,20967,14948.457993418044,41722.239978343445,4848.7737423631925,18893.529625476873,65464.54334618351
Alberta,SUV,2047,85834.59136793045,38865,5906,44771,34253.13192417769,90704.02610837034,10541.219751125012,41074.47743261278,142319.72329210813
British Columbia,Car,2047,47231.088114857164,20496,3114,23610,11753.193093415846,45074.40641972244,5238.3476633565615,20411.527125194003,70724.28120827301
British Columbia,SUV,2047,69321.62320541573,29738,4521,34259,18024.903369550357,66522.48667003858,7730.948453626034,30124.091451301472,104377.52657496609
Manitoba,Car,2047,10288.85628234812,4410,669,5079,2211.295304701811,9575.91618581773,1112.8705214524591,4336.364879779741,15025.151587049932
Manitoba,SUV,2047,19638.60592394599,8297,1262,9559,4460.86099535158,18389.05779344001,2137.0947634142667,8327.314362443294,28853.46691929757
New Brunswick,Car,2047,8837.250778086684,3604,549,4153,1158.5973714512359,7688.601215709222,893.53514359688,3481.711790231818,12063.84814953792
New Brunswick,SUV,2047,12165.161965288897,4847,734,5581,1680.7188638974933,10594.190192684691,1231.2098117108512,4797.480824790847,16622.88082918639
Newfoundland and Labrador,Car,2047,4420.678896044061,1732,262,1994,0,3450.2770281618664,400.97589838690163,1562.4259694952927,5413.678896044061
Newfoundland and Labrador,SUV,2047,8090.254968564263,3060,467,3527,0,6275.909277389391,729.358350113863,2841.9873410610085,9847.254968564263
Northwest Territories,Car,2047,138.31990062068346,54,7,61,0,107.27460893892399,12.466979417100479,48.57831226465898,168.31990062068346
Northwest Territories,SUV,2047,651.1220661308579,251,39,290,0,506.75177675583575,58.892444660329794,229.47784471469234,795.1220661308579
Nova Scotia,Car,2047,10674.544603863738,4351,659,5010,1354.3780037716638,9254.558067241705,1075.5237057480417,4190.8408346456545,14520.922607635403
Nova Scotia,SUV,2047,12622.985162320732,5020,766,5786,1687.886119350629,10954.273163391383,1273.0570580317824,4960.541060248193,17187.87128167136
Nunavut,Car,2047,0,0,0,0,0,0,0,0,0
Nunavut,SUV,2047,0,0,0,0,0,0,0,0,0
Ontario,Car,2047,147471.6598632397,63915,9717,73632,35422.98899497065,139897.8795943609,16258.311287733435,63351.45797611605,219507.64885821036
Ontario,SUV,2047,190621.70825602382,81640,12412,94052,48360.81558899978,182111.07177263495,21164.14131799044,82467.31075439818,285742.5238450236
Prince Edward Island,Car,2047,1811.417234299099,773,118,891,420.3875241017331,1704.7219811046084,198.11523025369397,771.9675470425294,2674.804758400832
Prince Edward Island,SUV,2047,2208.7360027999,927,141,1068,544.3786450524958,2092.413544989585,243.17102486292274,947.5300779998879,3283.1146478523956
Quebec,Car,2047,104299.83869223339,42379,6445,48824,9848.933142051872,88240.15564928898,10254.879650670695,39958.73653432559,138453.77183428526
Quebec,SUV,2047,98318.41918414779,38928,5922,44850,9625.08357633062,83020.92349581953,9648.323630807516,37595.25563385137,130264.50276047841
Saskatchewan,Car,2047,8614.884842588137,3747,571,4318,2097.94052708561,8195.898004142984,952.4909270979474,3711.4364384328155,12859.825369673747
Saskatchewan,SUV,2047,21316.804669933194,9149,1392,10541,5498.067501818444,20428.75850997489,2374.139737072136,9250.9739247046091,32053.87217175164
Yukon,Car,2047,359.91681374847053,151,22,173,74.22581055042355,332.1376201917666,38.599561588082764,150.40544251904478,521.1426242988941
Yukon,SUV,2047,941.5845396041841,385,59,444,204.69563318630682,871.4028781218323,101.27057887232385,394.6067157963348,1367.280172790491
Alberta,Car,2048,38613.96033043553,18717,2724,21441,15021.377300703009,41398.4292382753,4690.949393009463,18205.958999853785,64295.337631138544
Alberta,SUV,2048,83719.8914812315,39939,5814,45753,34420.22037258831,90716.85349634898,10279.331285617529,39894.92707185329,140891.1118538198
British Columbia,Car,2048,45273.7772828338,20961,3052,24013,11874.568581471776,44492.27399683766,5041.519920908272,19566.551946559644,69100.34586430558
British Columbia,SUV,2048,67229.04110073521,30404,4430,34834,18211.046949958796,66179.24651923923,7498.919693364248,29103.921838090526,102782.088050694
Manitoba,Car,2048,9846.56639599957,4510,654,5164,2245.315232466454,9440.480312557787,1069.7221176441838,4151.679198264053,14661.881628466024
Manitoba,SUV,2048,19011.61084370521,8479,1234,9713,4529.489626049297,18272.711924823172,2070.522203125914,8035.866341805423,28379.100469754507
New Brunswick,Car,2048,8433.955017517008,3678,536,4214,1158.5973714512359,7528.591038226375,853.081631617379,3310.8797191244907,11692.552388968244
New Brunswick,SUV,2048,11764.007095810437,4944,718,5662,1680.7188638974933,10473.162284570184,1186.7376411535772,4605.826033984169,16265.72595970793
Newfoundland and Labrador,Car,2048,4197.690064919236,1757,253,2010,0,3347.97217254632,379.36627837315086,1472.351613999765,5199.690064919236
Newfoundland and Labrador,SUV,2048,7772.673765165793,3107,453,3560,0,6146.904470670508,696.5196101913809,2703.249684303904,9546.673765165793
Northwest Territories,Car,2048,131.4605369789981,54,7,61,8.255840797331338,109.2768420668041,12.382405453425402,48.05713025609995,169.71637777632944
Northwest Territories,SUV,2048,626.2007572454966,257,37,294,40.22397983047135,522.4594939175958,59.2010636867072,229.76417947166493,811.4247370759679
Nova Scotia,Car,2048,10187.708832518338,4441,645,5086,1378.5633252675864,9078.871667388541,1028.7474264354812,3992.6530639619036,14100.272157785925
Nova Scotia,SUV,2048,12206.869537678653,5120,748,5868,1718.0269429104617,10848.009761872137,1229.2124542920185,4770.67426442496,16847.896480589116
Nunavut,Car,2048,0,0,0,0,0,0,0,0,0
