State,Segment,Year,ret_ICE,ret_BEV,ret_PHEV,ret_EV,Growth_seg,add_BEV,add_PHEV,add_ICE,Demand_total
Quebec,SUV,2039,154857.71226340995,29840,8244,38084,8349.470090310899,174746.27170223577,26536.071860157674,8.838791327404943,201291.18235372085
Saskatchewan,Car,2039,7239.189347530218,1767,344,2111,1928.7517749012866,9791.551159108696,1486.8946996663974,0.49526365640832415,11278.941122431503
Saskatchewan,SUV,2039,32411.91854477621,3942,796,4738,5054.674961349215,36638.93906164182,5563.80122075718,1.8532237264276608,42204.59350612543
Yukon,Car,2039,302.3153819921096,83,14,97,55.66935791281766,394.98445013891995,59.980311170193296,0.019978595814030334,454.98473990492727
Yukon,SUV,2039,1420.0639948546375,188,41,229,153.5217248897301,1564.872987806745,237.63357954336337,0.0791523942592908,1802.5857197443677
Alberta,Car,2040,29948.694934906503,12331,2320,14651,14109.885959640935,51250.18168101772,7456.619840183214,2.779373346511762,58709.58089454744
Alberta,SUV,2040,120320.94816145136,25050,4869,29919,32331.61476745553,159374.7669004879,23188.152898488504,8.643129930479983,182571.5629289069
British Columbia,Car,2040,36801.58340168128,21864,3801,25665,10863.106181005696,64012.71915866074,9313.498919347974,3.4715046782599326,73329.68958268697
British Columbia,SUV,2040,102710.85224265736,25589,5343,30932,16659.85044655515,131205.8560562053,19089.7311448808,7.115488126434175,150302.7026892125
Manitoba,Car,2040,8143.7662435099355,3086,592,3678,2024.1857019962729,12086.741924259548,1758.5545393098455,0.6554819368161541,13845.951945506209
Manitoba,SUV,2040,29499.52715982971,5432,1080,6512,4083.4035265141383,35000.63279030795,5092.399759820614,1.8981362152801595,40094.93068634385
New Brunswick,Car,2040,7031.876535832974,2691,519,3210,1032.6628745543626,9842.042548217365,1431.9631136087642,0.5337485612052341,11274.539410387335
New Brunswick,SUV,2040,18148.496019319955,3532,727,4259,1498.0320308651574,20868.18943492811,3036.2069024005204,1.131712856481054,23905.528050185112
Newfoundland and Labrador,Car,2040,3696.619634201826,1304,244,1548,0,4578.259715113032,666.1116332757842,0.2482858130102342,5244.619634201827
Newfoundland and Labrador,SUV,2040,12775.420668731827,2210,436,2646,0,13462.038035521224,1958.652566926379,0.7300662842237997,15421.420668731827
Northwest Territories,Car,2040,115.58721796574237,37,6,43,8.255840797331338,145.64466214096885,21.190498096114524,0.007898525990323495,166.84305876307369
Northwest Territories,SUV,2040,1023.44199582225,173,32,205,40.22397983047135,1107.474465905549,161.13144976471898,0.06005998245310237,1268.6659756527213
Nova Scotia,Car,2040,8491.981553537542,3285,630,3915,1209.2660747961284,11886.222898086427,1729.3801227545475,0.6446074926964664,13616.247628333671
Nova Scotia,SUV,2040,18845.79778492354,3674,753,4427,1507.0411779916328,21631.41397920813,3147.251880051811,1.1731036552294059,24779.83896291517
Nunavut,Car,2040,0,0,0,0,0,0,0,0,0
Nunavut,SUV,2040,0,0,0,0,0,0,0,0,0
Ontario,Car,2040,115519.44268583517,48200,9600,57800,32718.773431316742,179859.8431183406,26168.618932822224,9.754065989117406,206038.21611715193
Ontario,SUV,2040,283798.65238823846,57603,11465,69068,44668.917364224406,347026.3262664986,50490.423733718984,18.81975224529287,397535.56975246285
Prince Edward Island,Car,2040,1392.2747667467982,590,109,699,397.03266165163683,2172.1532642637135,316.036365042324,0.11779909239754327,2488.307428398435
Prince Edward Island,SUV,2040,3174.9866482788507,676,139,815,514.1353869940239,3931.8467123080536,572.0620930874558,0.21322987736463958,4504.122035272874
Quebec,Car,2040,84849.93347992371,40672,9788,50460,8632.649229931007,125653.8269071532,18281.94140934839,6.814393353112675,143942.5827098547
Quebec,SUV,2040,151501.72986954343,36762,9025,45787,8436.44373708497,179586.57450879234,26128.85985160883,9.739246227217947,205725.1736066284
Saskatchewan,Car,2040,6768.338139922918,2541,480,3021,1945.6706501197189,10244.006571913395,1490.4466704629992,0.5555476662439418,11735.008790042637
Saskatchewan,SUV,2040,31732.26156225008,5840,1124,6964,5099.014215396137,38230.82716952419,5562.375293675812,2.0733144462086757,43795.27577764622
Yukon,Car,2040,283.1486629084075,113,18,131,55.66935791281766,410.124864753381,59.670914388293944,0.022241679550171943,469.81802082122516
Yukon,SUV,2040,1391.1272597979423,273,53,326,153.5217248897301,1632.9719760537146,237.58845014231997,0.08855849163799902,1870.6489846876725
Alberta,Car,2041,28288.3669071888,16475,3065,19540,14255.724574210866,54458.660516945165,7622.359135675855,3.071828778647542,62084.091481399664
Alberta,SUV,2041,117638.3256482701,34372,6520,40892,32665.791664276774,167712.60070708324,23474.056505114026,9.460100349576896,191196.11731254685
British Columbia,Car,2041,34595.57195656559,24616,4357,28973,10944.023173042982,65360.642727866354,9148.265629033951,3.6867727082616564,74512.59512960857
British Columbia,SUV,2041,100214.9706146938,31310,6234,37544,16783.94616682744,135561.30144587616,18973.96878130276,7.646554342312274,154542.91678152123
Manitoba,Car,2041,7638.777315941494,4097,769,4866,2041.1956658785946,12759.374996136094,1785.878272511863,0.7197131721315669,14545.972981820089
Manitoba,SUV,2041,28771.023122743176,7435,1426,8861,4117.717841862997,36621.8610212419,5125.8142280942975,2.06571526998314,41749.74096460618
New Brunswick,Car,2041,6609.609755748934,3600,678,4278,1032.6628745543626,10456.174278359353,1463.508554531412,0.5897974125313684,11920.272630303296
New Brunswick,SUV,2041,17714.574843202547,4794,944,5738,1498.0320308651574,21886.06770308783,3063.304651952348,1.2345190275264772,24950.606874067704
Newfoundland and Labrador,Car,2041,3454.593238502775,1736,323,2059,0,4836.390373757912,676.9300603278278,0.27280441703594194,5513.593238502775
Newfoundland and Labrador,SUV,2041,12445.961616329789,2991,574,3565,0,14044.427524155277,1965.7418935372564,0.792198637256344,16010.961616329789
Northwest Territories,Car,2041,108.02042453408475,52,8,60,8.255840797331338,154.62526811324315,21.642275329973927,0.008721888199004796,176.27626533141608
Northwest Territories,SUV,2041,997.0695511506982,235,44,279,40.22397983047135,1154.6207866443674,161.60761608489196,0.06512825191018466,1316.2935309811696
Nova Scotia,Car,2041,7980.947116749033,4379,821,5200,1233.4513962920507,12643.96106066633,1769.7242493122192,0.7132030625352672,14414.398513041084
Nova Scotia,SUV,2041,18394.012023825097,4986,974,5960,1537.1820015514656,22711.12795825925,3178.785009232383,1.2810578849257563,25891.19402537656
Nunavut,Car,2041,0,0,0,0,0,0,0,0,0
Nunavut,SUV,2041,0,0,0,0,0,0,0,0,0
Ontario,Car,2041,108461.57590009819,61855,11873,73728,33098.70454356563,188845.66236216834,26431.965936641755,10.652144853734757,215288.28044366383
Ontario,SUV,2041,276849.0619574197,76125,14645,90770,45187.613809027556,362104.0121273073,50682.23857699627,20.42506214361066,412806.6757664472
Prince Edward Island,Car,2041,1313.143177857123,775,140,915,397.03266165163683,2302.7406285541897,322.3053211470464,0.12988980752386822,2625.17583950876
Prince Edward Island,SUV,2041,3102.6900442898263,911,179,1090,514.1353869940239,4128.713204277245,577.8793402642713,0.2328867423343004,4706.82543128385
Quebec,Car,2041,79516.80230146613,48567,10568,59135,8840.307458829691,129376.50439437307,18108.30767505581,7.297690866924551,147492.1097602958
Quebec,SUV,2041,147687.24035638716,44378,9868,54246,8639.382246224472,184709.20158208473,25853.002199430033,10.418821096863176,210572.62260261163
Saskatchewan,Car,2041,6353.78807306439,3402,634,4036,1979.5084005565836,10850.047112184706,1518.6373469898506,0.6120144464170203,12369.296473620974
Saskatchewan,SUV,2041,30958.374827699954,8045,1519,9564,5187.692723489983,40095.76352941684,5612.042355416588,2.261666356505131,45710.06755118994
Yukon,Car,2041,266.27866423732513,150,25,175,74.22581055042355,452.1880326756971,63.290935715108475,0.025506396943072288,515.5044747877487
Yukon,SUV,2041,1358.103987717302,371,68,439,204.69563318630682,1755.9301163390633,245.7704584878801,0.09904607666554541,2001.799620903609
Alberta,Car,2042,26643.504526048437,20914,3851,24765,14401.563188780798,57976.47600759311,7830.197883464575,3.3938237715418094,65810.06771482923
Alberta,SUV,2042,113921.89499917888,44756,8331,53087,32999.968561098016,176201.1418945164,23797.407212983886,10.31445277660723,200008.8635602769
British Columbia,Car,2042,32430.73315068412,28005,5022,33027,11085.627909108234,67432.14967128231,9107.264049032381,3.9473394776631565,76543.36105979235
British Columbia,SUV,2042,96825.18401337882,37918,7275,45193,17001.11367730395,140090.70066996358,18920.396398969704,8.200621749473049,159019.29769068275
Manitoba,Car,2042,7143.1159550692555,5170,958,6128,2075.2155936432378,13519.606554636834,1825.9335840889432,0.7914099867161585,15346.331548712493
Manitoba,SUV,2042,27784.452818473474,9657,1811,11468,4186.346472560714,38268.13422846257,5168.4249246298,2.2401379418110796,43438.799291034185
New Brunswick,Car,2042,6193.047445721193,4544,846,5390,1057.8497739337372,11136.209091069406,1504.0362377887595,0.6518907967635266,12640.89721965493
New Brunswick,SUV,2042,17122.316133686185,6170,1173,7343,1534.5693974716244,22905.03249790266,3093.512219719517,1.340813535633638,25999.885531157808
Newfoundland and Labrador,Car,2042,3217.193111166447,2179,403,2582,0,5108.895826241184,689.9982206616954,0.2990642635671274,5799.193111166447
Newfoundland and Labrador,SUV,2042,12003.269462826887,3846,720,4566,0,14596.974092741533,1971.4408932168042,0.8544768685498928,16569.269462826887
Northwest Territories,Car,2042,100.59817470458977,65,10,75,8.255840797331338,161.9692592451915,21.87527490911869,0.009481347610940615,183.8540155019211
Northwest Territories,SUV,2042,961.6303903633061,307,56,363,40.22397983047135,1202.3912054046955,162.39277927867155,0.07038551041047787,1364.8543701937774
Nova Scotia,Car,2042,7477.178039402424,5514,1022,6536,1233.4513962920507,13431.772316441802,1814.070850901773,0.7862683508998918,15246.629435694475
Nova Scotia,SUV,2042,17777.860427173902,6417,1216,7633,1537.1820015514656,23740.32711971434,3206.325599044652,1.389709966375207,26948.042428725366
Nunavut,Car,2042,0,0,0,0,0,0,0,0,0
Nunavut,SUV,2042,0,0,0,0,0,0,0,0,0
Ontario,Car,2042,101535.65824913728,76711,14372,91083,33478.635655814534,199184.17942166043,26901.454650725027,11.659832566362704,226097.29390495183
Ontario,SUV,2042,267424.13357691595,96990,18211,115201,45706.31025383071,377345.72442865383,50963.63035877999,22.08904331280683,428331.44383074663
Prince Edward Island,Car,2042,1234.8211377872137,965,175,1140,397.03266165163683,2441.91080301093,329.8000519873139,0.14294444060652894,2771.8537994388507
Prince Edward Island,SUV,2042,3002.980209094049,1164,221,1385,514.1353869940239,4318.600437771722,583.262356320873,0.2528019954779759,4902.115596088072
Quebec,Car,2042,74285.7615186959,57416,11595,69011,9018.300226457135,134184.49227447118,18122.714586235375,7.8548844464731795,152315.06174515304
Quebec,SUV,2042,142540.25858824555,53031,10885,63916,8813.329539772616,189645.33155245794,25613.155127547077,11.10144801316253,215269.58812801816
Saskatchewan,Car,2042,5946.275785673441,4314,798,5112,2013.3461509934482,11515.663209395654,1555.2846240101119,0.6741032611226296,13071.621936666888
Saskatchewan,SUV,2042,29907.329072960823,10489,1947,12436,5276.371231583829,41951.36865925304,5665.875898374777,2.455746916832963,47619.700304544655
Yukon,Car,2042,249.63942668855705,184,31,215,55.66935791281766,458.37469576382443,61.90725652475924,0.02683231279101495,520.3087846013747
Yukon,SUV,2042,1312.9729222618168,478,88,566,153.5217248897301,1790.560034928979,241.8297965174859,0.10481570508215822,2032.494647151547
Alberta,Car,2043,24970.26538028441,25284,4676,29960,14529.171976529487,61425.99323116779,8029.718156220214,3.7259694258959004,69459.4373568139
Alberta,SUV,2043,109206.42035960691,55535,10326,65861,33292.3733458166,184261.60310009078,24087.013690424184,11.176914908543045,208359.7937054235
British Columbia,Car,2043,30259.495349491623,31907,5811,37718,11186.774149154842,70008.3972375738,9151.625701368186,4.246559704480596,79164.26949864646
British Columbia,SUV,2043,92580.24985277474,45292,8555,53847,17156.233327644317,144663.96954748072,18910.738625824742,8.775007113587073,163583.48318041905
Manitoba,Car,2043,6646.887056530726,6234,1159,7393,2109.235521407881,14281.369557688247,1866.8867429053346,0.8662773450257686,16149.122577938608
Manitoba,SUV,2043,26551.283032490726,11990,2237,14227,4254.97510325843,39824.86346979597,5205.978974877251,2.4156910759343906,45033.25813574916
New Brunswick,Car,2043,5773.117940788042,5450,1009,6459,1083.0366733131118,11775.168764989934,1539.2715925482362,0.7142565629830969,13315.154614101153
New Brunswick,SUV,2043,16378.037963654027,7584,1424,9008,1571.1067640780916,23839.37233857891,3116.326343793689,1.4460453595241733,26957.14472773212
Newfoundland and Labrador,Car,2043,2980.4546024815268,2599,479,3078,0,5357.754188126322,700.3754244405716,0.3249899146326733,6058.454602481526
Newfoundland and Labrador,SUV,2043,11452.750057561923,4724,883,5607,0,15086.676936037891,1972.157995955113,0.9151255689183319,17059.750057561923
Northwest Territories,Car,2043,93.19690098994054,79,12,91,0,162.89330901555644,21.29371121451115,0.009880759872955785,184.19690098994056
Northwest Territories,SUV,2043,917.557825055542,376,67,443,0,1203.200298372063,157.28454312571898,0.07298355776017627,1360.557825055542
Nova Scotia,Car,2043,6969.727910291664,6603,1223,7826,1257.6367177879733,14196.686649163497,1855.8168382552997,0.8611406608394548,16053.364628079637
Nova Scotia,SUV,2043,17003.981409715685,7885,1478,9363,1567.3228251112982,24703.516874622896,3229.2888976844756,1.498462519613677,27934.304234826985
Nunavut,Car,2043,0,0,0,0,0,0,0,0,0
Nunavut,SUV,2043,0,0,0,0,0,0,0,0,0
Ontario,Car,2043,94597.20631244314,91735,17099,108834,33903.264545975064,209885.16687202692,27436.57280088532,12.731185505966364,237334.4708584182
Ontario,SUV,2043,255632.67058772757,119249,22263,141512,46286.02980978718,392145.0019986045,51261.911721461365,23.786677448844394,443430.70039751474
Prince Edward Island,Car,2043,1155.3317961992877,1153,210,1363,420.3875241017331,2598.8369607690797,339.7247196379915,0.15763989394965985,2938.719320301021
Prince Edward Island,SUV,2043,2876.823043474052,1430,268,1698,544.3786450524958,4527.13209657992,591.7949857922707,0.274606154358281,5119.201688526548
Quebec,Car,2043,69057.1230065046,66686,12948,79634,9225.958455355818,139652.92472975136,18255.68568426094,8.471047848127773,157917.08146186042
Quebec,SUV,2043,136122.15852885644,62610,12277,74887,9016.268048912116,194578.02824147095,25435.595649095623,11.802687201986766,220025.42657776855
Saskatchewan,Car,2043,5537.401338613967,5209,962,6171,2013.3461509934482,12134.736480610634,1586.2749418248934,0.7360671718877027,13721.747489607415
Saskatchewan,SUV,2043,28591.009751263595,13036,2417,15453,5276.371231583829,43616.15215579927,5701.583164505983,2.6456625421772126,49320.380982847426
Yukon,Car,2043,232.86001847020077,223,40,263,55.66935791281766,487.74134991132433,63.75844112415764,0.029585347536434766,551.5293763830184
Yukon,SUV,2043,1256.2119890837077,590,108,698,153.5217248897301,1863.960345410654,243.66030471321835,0.11306384956521157,2107.7337139734377
Alberta,Car,2044,23235.986257700028,29331,5475,34806,14656.78076427818,64516.217372432264,8178.502410442299,4.047239103653159,72698.76702197822
Alberta,SUV,2044,103561.9712744254,66251,12420,78671,33584.778130535204,191526.56095570562,24279.17358200985,12.01486724513649,215817.7494049606
British Columbia,Car,2044,28045.925164120843,36056,6675,42731,11348.608133229414,72881.96175922705,9238.99949813704,4.572039986165381,82125.53329735025
British Columbia,SUV,2044,87550.58595488472,53141,10041,63182,17404.4247681889,149212.48841650048,18915.16189081307,9.360415760064388,168137.01072307362
Manitoba,Car,2044,6142.862101312604,7216,1349,8565,2143.255449172524,14954.453939044586,1895.7254868383736,0.9381246021677526,16851.117550485127
Manitoba,SUV,2044,25092.224626728334,14333,2690,17023,4323.603733956146,41211.94440798737,5224.298640046446,2.5853126506585595,46438.82836068448
New Brunswick,Car,2044,5343.301789467757,6260,1171,7431,1083.0366733131118,12297.637182730443,1558.9298231963912,0.7714568540367192,13857.33846278087
New Brunswick,SUV,2044,15493.666731475227,8968,1687,10655,1571.1067640780916,24599.797295228473,3118.4330028838012,1.5431974410473164,27719.77349555332
Newfoundland and Labrador,Car,2044,2741.660699003664,2979,558,3537,0,5571.971232224693,706.3399252098279,0.34954156914237083,6278.6606990036635
Newfoundland and Labrador,SUV,2044,10803.98537469491,5604,1055,6659,0,15497.453485900467,1964.5597006794271,0.9721881150146809,17462.98537469491
Northwest Territories,Car,2044,85.73198474221444,91,16,107,8.255840797331338,178.36580691666566,22.61082935763939,0.011189265240715137,200.98782553954575
Northwest Territories,SUV,2044,865.6194092913958,449,84,533,40.22397983047135,1276.8955604076425,161.8677263484344,0.08010236579014265,1438.843389121867
Nova Scotia,Car,2044,6450.683195372538,7581,1417,8998,1306.0073607798186,14868.880205379164,1884.877594392772,0.9327563804206995,16754.690556152356
Nova Scotia,SUV,2044,16084.8308484796,9325,1759,11084,1627.6044722309634,25555.276338324824,3239.555845718504,1.6031366672362506,28796.435320710563
Nunavut,Car,2044,0,0,0,0,0,0,0,0,0
Nunavut,SUV,2044,0,0,0,0,0,0,0,0,0
Ontario,Car,2044,87538.79993841334,106018,19874,125892,34283.19565822396,219832.75151385786,27867.453508185557,13.790574593896274,247713.9955966373
Ontario,SUV,2044,241671.58327520714,141976,26673,168649,46804.72625459032,405673.948048511,51425.91269441174,25.448786874737937,457125.30952979747
Prince Edward Island,Car,2044,1073.2182096225526,1321,243,1564,420.3875241017331,2713.459446932769,343.9760657273085,0.17022106420789615,3057.6057337242855
Prince Edward Island,SUV,2044,2726.1292615460143,1691,316,2007,544.3786450524958,4683.502365093818,593.7117354713249,0.2938060333673456,5277.50790659851
Quebec,Car,2044,63758.78603532167,75812,14513,90325,9403.951222983262,145086.51008476043,18392.125589153085,9.101584391376933,163487.7372583049
Quebec,SUV,2044,128542.65235919034,72823,14026,86849,9190.21534246026,199304.2411594981,25265.123764537857,12.50277761462986,224581.8677016506
Saskatchewan,Car,2044,5121.052298166356,6037,1128,7165,2064.1027766487455,12734.98522822252,1614.3709539683819,0.7988926241998062,14350.155074815102
Saskatchewan,SUV,2044,27031.187987830846,15597,2922,18519,5409.388993724598,45223.86390343164,5732.8760892570945,2.8369888667165797,50959.576981555445
Yukon,Car,2044,215.67145539165278,254,44,298,55.66935791281766,505.25912852199946,64.04998880608369,0.031695976387260114,569.3408133044704
Yukon,SUV,2044,1188.725906252115,698,128,826,153.5217248897301,1924.202310690057,243.92461116112682,0.1207092906611144,2168.247631141845
Alberta,Car,2045,21421.712742239542,32945,6227,39172,14784.38955202687,67108.34911420001,8265.408015622144,4.345164444262375,75378.10229426641
Alberta,SUV,2045,97134.81880621037,76721,14538,91259,33877.18291525379,197885.58649640562,24372.602431630807,12.812793427729348,222271.00172146416
British Columbia,Car,2045,25767.917480877375,40238,7566,47804,11469.983621285344,75711.9297885708,9325.069080268255,4.902233323665168,85041.90110216271
British Columbia,SUV,2045,81872.56967360002,61271,11657,72928,17590.56834859734,153478.05692194824,18903.143627420246,9.937472828855721,172391.13802219735
Manitoba,Car,2045,5626.86517849276,8095,1533,9628,2160.265413054846,15504.511629179842,1909.615068611683,1.0038937560827206,17415.130591547608
Manitoba,SUV,2045,23447.089159462303,16655,3157,19812,4357.918049305005,42392.93171728467,5221.33061305816,2.7448784244792392,47617.00720876731
New Brunswick,Car,2045,4900.041852566538,6951,1313,8264,1108.2235726924866,12706.451099945803,1564.9916017585356,0.8227235546845001,14272.265425259024
New Brunswick,SUV,2045,14492.866178778037,10309,1958,12267,1607.644130684559,25255.30263306837,3110.5724336192357,1.635242774986908,28367.510309462596
Newfoundland and Labrador,Car,2045,2499.4275724525955,3308,627,3935,0,5728.504681591436,705.5519788183254,0.37091204283513973,6434.427572452596
Newfoundland and Labrador,SUV,2045,10075.000294922946,6472,1231,7703,0,15827.570793524586,1949.404690048373,1.0248113499862022,17778.000294922946
Northwest Territories,Car,2045,78.16033404678633,103,18,121,8.255840797331338,184.66048692804202,22.743731427909104,0.011956488166539072,207.41617484411765
Northwest Territories,SUV,2045,807.2586352591006,522,96,618,40.22397983047135,1304.7040978862958,160.69403957968314,0.08447762359302871,1465.482615089572
Nova Scotia,Car,2045,5915.664812710089,8420,1590,10010,1306.0073607798186,15341.18048668315,1889.4983684959411,0.9933183108156994,17231.672173489907
Nova Scotia,SUV,2045,15045.037115907628,10717,2033,12750,1627.6044722309634,26194.67515712417,3226.270365284538,1.6960657298847892,29422.64158813859
Nunavut,Car,2045,0,0,0,0,0,0,0,0,0
Nunavut,SUV,2045,0,0,0,0,0,0,0,0,0
Ontario,Car,2045,80296.23575331274,119089,22543,141632,34685.475659428674,228460.54767667875,28138.371259987987,14.792476074655225,256613.7114127414
Ontario,SUV,2045,225920.64128868366,164737,31257,195994,47353.93425497013,417784.98579025996,51456.5388053439,27.050948049895858,469268.57554365374
Prince Edward Island,Car,2045,987.6542954671883,1467,276,1743,397.03266165163683,2784.547525737132,342.95913612690083,0.18029525479165104,3127.686957118825
Prince Edward Island,SUV,2045,2554.832736673571,1937,365,2302,514.1353869940239,4781.717673353274,588.9408413030573,0.30960901126323803,5370.968123667595
Quebec,Car,2045,58349.611341242446,84462,16155,100617,9581.943990610705,150057.04507852043,18481.794285863823,9.71596746891657,168548.55533185316
Quebec,SUV,2045,120010.3605573796,83472,16030,99502,9364.162636008405,203766.41431678084,25096.915308442996,13.193568164184851,228876.523193388
Saskatchewan,Car,2045,4693.746200791822,6776,1281,8057,2064.1027766487455,13189.507655300229,1624.4873214018676,0.8540007384716032,14814.848977440568
Saskatchewan,SUV,2045,25270.157450139428,18130,3435,21565,5409.388993724598,46512.78229824245,5728.75251308235,3.011632539225649,52244.54644386403
Yukon,Car,2045,197.92407763949484,281,49,330,55.66935791281766,519.5672326813002,63.99256167590539,0.033641195106867514,583.5934355523125
Yukon,SUV,2045,1112.3157988770286,810,148,958,153.5217248897301,1979.8596724495862,243.84965838787377,0.12819292929881587,2223.8375237667587
Alberta,Car,2046,19536.67355920226,36106,6875,42981,14875.538686133077,69173.01864630598,8215.679691771411,4.513907257951865,77393.21224533534
Alberta,SUV,2046,90145.71670282395,86903,16572,103475,34086.04347576707,203521.25865757634,24172.2206767696,13.280844245055837,227706.760178591
British Columbia,Car,2046,23435.204528521892,44324,8418,52742,11631.817605359916,78482.53030416108,9321.37042732866,5.121402392077022,87809.02213388181
British Columbia,SUV,2046,75745.78748125292,69580,13294,82874,17838.75978914192,157716.2909576838,18731.964486152294,10.291826558723637,176458.54727039483
Manitoba,Car,2046,5101.6814430061195,8860,1688,10548,2194.285340819489,15948.69900410457,1894.2270423121715,1.040737408867754,17843.96678382561
Manitoba,SUV,2046,21673.957374579513,18935,3617,22552,4426.546680002722,43484.957821477896,5164.7086083980075,2.8376247063287887,48652.504054582234
New Brunswick,Car,2046,4446.076600148539,7520,1432,8952,1133.4104720718615,12988.048913370187,1542.5906196014703,0.8475392487418411,14531.4870722204
New Brunswick,SUV,2046,13410.635888330105,11591,2211,13802,1644.1814972910263,25791.837671254267,3063.2966598242338,1.6830545426313879,28856.817385621132
Newfoundland and Labrador,Car,2046,2255.416795525736,3584,683,4267,0,5829.648951456648,692.3874284789014,0.38041559018614424,6522.416795525736
Newfoundland and Labrador,SUV,2046,9291.84453029086,7331,1401,8732,0,16109.471329600676,1913.3219720322545,1.0512286579289718,18023.84453029086
Northwest Territories,Car,2046,70.53383671096059,110,18,128,8.255840797331338,184.82584975023863,21.9517668886425,0.012060869410811468,206.78967750829193
Northwest Territories,SUV,2046,744.5612905919653,597,112,709,40.22397983047135,1335.1253083662557,158.57283803098076,0.08712402520012767,1493.7852704224365
Nova Scotia,Car,2046,5367.877089413929,9105,1733,10838,1330.1926822757412,15673.504770092077,1861.5422220756936,1.0227795218972995,17536.06977168967
Nova Scotia,SUV,2046,13920.973877461196,12053,2298,14351,1657.7452957907965,26750.7829483437,3177.1905940876404,1.745630820650503,29929.719173251993
Nunavut,Car,2046,0,0,0,0,0,0,0,0,0
Nunavut,SUV,2046,0,0,0,0,0,0,0,0,0
Ontario,Car,2046,72904.57523565127,130757,24917,155674,35065.406771677575,235641.46718149053,27987.137967204737,15.376858633619264,263643.9820073289
Ontario,SUV,2046,208934.64803127616,187350,35755,223105,47872.63069977329,428939.18009269517,50945.10807619393,27.990562160376918,479912.2787310495
Prince Edward Island,Car,2046,899.1163016638433,1595,303,1898,420.3875241017331,2875.7619134442566,341.55425356611045,0.1876587552093303,3217.5038257655765
Prince Edward Island,SUV,2046,2368.8399122948194,2175,415,2590,544.3786450524958,4918.70318905166,584.1943967599428,0.3209715357124573,5503.218557347315
Quebec,Car,2046,52859.79449351625,92460,17706,110166,9730.271296966908,154407.06249930608,18338.927409370364,10.075881806726178,172756.06579048318
Quebec,SUV,2046,110828.19969483152,94438,18127,112565,9509.11871396519,208164.97915849986,24723.755378598566,13.583871698291576,232902.3184087967
Saskatchewan,Car,2046,4257.863189910577,7423,1415,8838,2097.94052708561,13580.018677767654,1612.8988708051743,0.8861684233578093,15193.803716996186
Saskatchewan,SUV,2046,23369.902738907353,20628,3935,24563,5498.067501818444,47755.88702838355,5671.966886796734,3.116325545507499,53430.970240725794
Yukon,Car,2046,179.7224860019026,312,57,369,55.66935791281766,540.1973516263764,64.15924153893386,0.035250749409978126,604.3918439147202
Yukon,SUV,2046,1029.6491831663545,909,173,1082,153.5217248897301,2024.5794807344664,240.4593127458596,0.1321145757584451,2265.1709080560845
Alberta,Car,2047,17599.272737646785,38834,7402,46236,14948.457993418044,70606.57809308129,8172.415167552965,4.73747043057844,78783.73073106483
Alberta,SUV,2047,82733.07496650078,96844,18450,115294,34253.13192417769,208171.28631910498,24094.952959205522,13.967612367959749,232280.20689067847
British Columbia,Car,2047,21065.81307658037,48243,9181,57424,11753.193093415846,80876.46781093396,9361.111812625186,5.426546437058864,90243.00616999621
British Columbia,SUV,2047,69296.31062492312,78020,14873,92893,18024.903369550357,161509.34787944477,18694.029366095303,10.836748933395098,180214.21399447348
Manitoba,Car,2047,4571.697777116609,9511,1812,11323,2211.295304701811,16226.728572275157,1878.1757491349254,1.0887604083408862,18105.993081818422
Manitoba,SUV,2047,19809.767312513508,21188,4037,25225,4460.86099535158,44358.35816553196,5134.293841599767,2.9763007333562808,49495.62830786508
New Brunswick,Car,2047,3985.7956308075068,7988,1522,9510,1158.5973714512359,13133.37835514179,1520.1334403895994,0.8812067273542031,14654.393002258743
New Brunswick,SUV,2047,12269.279142385607,12846,2449,15295,1680.7188638974933,26209.589421594093,3033.650006972371,1.7585777166358751,29244.998006283102
Newfoundland and Labrador,Car,2047,2011.7976001333,3812,726,4538,0,5869.978375691954,679.4253680934808,0.39385634786485246,6549.7976001333
Newfoundland and Labrador,SUV,2047,8471.34642419784,8179,1557,9736,0,16317.562207815157,1888.6893613345205,1.0948550481619155,18207.34642419784
Northwest Territories,Car,2047,62.92002933537575,120,20,140,0,181.85847211052612,21.04935511624385,0.012202108605773296,202.92002933537574
Northwest Territories,SUV,2047,678.8739459533755,665,123,788,0,1314.6235759158424,152.16216309582228,0.08820694171061766,1466.8739459533754
Nova Scotia,Car,2047,4812.516165248115,9666,1842,11508,1354.3780037716638,15840.374451063708,1833.456880645469,1.0628373106012055,17674.89416901978
Nova Scotia,SUV,2047,12735.788588761558,13348,2543,15891,1687.886119350629,27168.241809354968,3144.6099986011895,1.8229001560300253,30314.674708112187
Nunavut,Car,2047,0,0,0,0,0,0,0,0,0
Nunavut,SUV,2047,0,0,0,0,0,0,0,0,0
Ontario,Car,2047,65423.184715778705,140996,26881,167877,35422.98899497065,240831.750082981,27875.264605116725,16.159022651663935,268723.17371074937
Ontario,SUV,2047,191064.98392039852,209766,39971,249737,48360.81558899978,438391.4176607029,50741.96721858192,29.414630113485902,489162.7995093983
Prince Edward Island,Car,2047,808.4874312909849,1696,325,2021,420.3875241017331,2912.562628113862,337.11690385372276,0.1954234251333776,3249.874955392718
Prince Edward Island,SUV,2047,2171.8746915029574,2410,462,2872,544.3786450524958,5008.235100700108,579.6821996624046,0.33603619294045256,5588.253336555453
